Hybridization REF	TCGA-A8-A0A6-01A-12R-A056-07
LZTFL1	0.815
GMFB	-0.30275
PBEF1	-1.0719
HBG2	-4.46975
TMEM8	-0.6235
PALM2-AKAP2	0.337666666666667
NFYA	0.32025
FAM108A1	0.655125
PBLD	0.589875
NRG4	-2.6255
PIGF	-0.69825
PTGER1	-0.62175
NOS2A	-0.1355
C21orf34	0.167833333333333
C21orf51	-0.119333333333333
IL17C	-0.034
TRMT6	-0.545333333333333
ETV2	0.2065
CCDC109A	-0.50325
MYLK2	-2.0175
ATP10A	1.2226
DPH4	-0.253
C5orf5	0.522833333333333
KCNA4	1.12583333333333
NMNAT2	3.6695
GLYATL2	2.999
LSMD1	-0.12375
IL23R	-1.9495
NRF1	-0.10775
MUC15	0.0768333333333334
PRDM12	-2.211
PAQR4	0.404357142857143
RBBP6	-1.205625
IFI27	3.00275
SKAP2	-0.291666666666667
TAGAP	2.851125
TJP3	2.4715
C9orf61	2.0745
IDS	0.384571428571429
PARG	-0.2105
LOC131149	-0.1445
DYRK4	0.835
MICALL1	-0.5585
GALR2	0.0165
GPBP1L1	0.449125
TBX21	5.69825
KCNJ6	-1.4104
GGN	0.81075
CASP5	1.2375
RNF182	-5.20075
BRD4	0.65425
DOK4	-0.61875
SLC46A2	0.742833333333333
SOX9	2.81525
ZNRD1	-0.997666666666667
PRR6	-3.3365
FAU	-0.407
DTNB	0.965
CARD9	1.1975
STS-1	-0.615833333333333
SLC4A5	0.271875
NSBP1	-1.1225
UGCGL2	-0.569
POTE15	0.099
NOXA1	0.064
RP13-347D8.3	3.20375
SAMD10	-0.379
EP400NL	-1.59575
TCF21	-1.77425
AMELX	-0.35475
JPH2	0.8786
SLA	2.411125
DLST	-1.671
SEPT12	0.933666666666667
RGS20	-4.29775
LXN	0.725333333333333
ZNF419	-0.25625
UPK3B	-0.347666666666667
RELL1	0.93725
ESPNL	-0.8365
KLHL21	0.285625
PI15	1.479
C2orf61	-0.656
LOC407835	-0.0238333333333333
RER1	0.540583333333333
ELAVL2	0.2655
MGC26718	0.2515
KLF2	3.02975
TNFAIP8L3	0.929333333333333
TFE3	0.36375
C11orf17	0.2865
15E1.2	-1.912
SNRPC	-1.13775
DLGAP1	0.0745
PGLYRP1	0.060625
OVCH2	1.665
IRF7	2.0606
SET	-0.7903
NAB2	0.0601666666666667
LRP5L	-1.21125
FAM120A	0.5378125
ASCL2	0.221833333333333
SHH	-0.022
ATP5H	0.011
THPO	0.794833333333333
TYRP1	-4.2895
HIST1H3E	0.172
EIF2S1	-0.720555555555556
TNFRSF17	0.925166666666667
TARSL2	1.3055
NKX2-8	1.074
C1orf115	1.40375
LOC56964	0.5225
KIAA0841	-1.16925
ISCU	0.484
TTMA	0.2145
ZNF414	0.3925
LOC441150	-0.202
RAB15	0.30525
HBP1	1.222
TNNT2	-0.893833333333333
CECR5	-0.78625
PHGDH	0.17325
JRK	-0.5716
XPO4	-0.5055
FAM131C	1.1585
ARHGAP25	1.84466666666667
CA9	-3.21655555555556
GPR62	0.29
TLX1	-0.242
GPS1	0.11825
OR2M2	0.87
BDP1	-0.155642857142857
FAM70B	1.156
RPS29	-0.561
MKLN1	-0.4637
TSPAN19	-2.60575
SLC29A3	1.3164
LGALS4	-0.0436666666666667
USH2A	-0.0295
NF1	-0.0395
APOBEC3A	2.00216666666667
IMPAD1	0.284833333333333
OLR1	3.9245
NRAP	0.9135
HCFC1R1	-0.065
TAOK2	0.409
MCM10	-3.67416666666667
MAP4K3	-0.248583333333333
CBS	-2.057375
CLK3	-0.1041
PCDHGA5	0.676
ELF4	-0.072
FAM71A	-0.75025
C11orf49	0.94825
CLIP2	-0.682
BTBD9	1.1056
ZNF524	1.83225
KDELR1	0.965166666666667
ZNF509	0.2855
NCSTN	1.516
ZNF533	0.0185714285714286
PARP4	0.222625
GALNT9	-0.421
NPY	-3.1
BEGAIN	-1.955
TMEM77	0.670666666666667
FOXRED1	-1.49283333333333
SLC16A2	0.697333333333333
SLC35B1	0.0115
GK5	-0.254916666666667
SDCCAG10	-0.5695
C4orf20	0.27775
SLC9A2	-1.036
ADD1	0.8025
TAL2	-1.7945
ACLY	-0.2
DNAJC1	1.363
SOST	-2.06675
USP43	0.786
CYP4F12	0.01625
FKBP5	-0.666875
CHCHD5	0.0521
NUDT22	0.0905
CCDC85B	-1.09225
OR51G2	0.856
STRN3	0.475357142857143
TMOD2	1.01925
FLI1	0.89175
MAB21L2	-0.797833333333334
DGKQ	0.90875
VPRBP	0.469333333333333
SCNN1B	0.3812
ECHDC3	1.0531
TMEM106C	-0.644
CSNK2A2	-0.5645
RPL39	-0.5021
HERC3	0.2603
ZBTB47	1.092
ZNF681	-1.47625
PAGE2	-2.92975
CLIC5	3.97692857142857
RABAC1	2.67825
ZFHX2	0.86775
YPEL1	0.0928333333333333
KIAA0776	0.37925
NR1D2	0.53975
DNAJC4	1.114625
NPNT	3.2741
ZNF677	-0.292
ZNF536	-0.838
MEF2B	0.292166666666667
PTPN4	-0.382875
CTCFL	-5.256
STX5	0.2705
CD72	3.772
VEGFA	-1.60857894736842
XRCC1	0.377
MAS1L	0.466166666666667
ELL	0.3017
SETBP1	1.282
CDH11	2.24833333333333
NDC80	-2.93938461538462
DMBX1	-3.46175
NRSN1	0.968
BAT2D1	0.49975
CDS2	0.541
C1orf212	-0.131666666666667
SENP3	-0.623125
IL1F9	0.169
EEF2K	0.161875
COG8	0.1495
CEP72	-1.8955
OR1L8	0.2815
MUS81	-0.967833333333333
PHYH	0.552125
GGT6	2.07166666666667
C22orf23	-1.17291666666667
C13orf33	2.031125
MAPK8IP2	0.929
NELL2	0.98425
POU3F2	-3.7385
ALPK1	1.798875
MRPS18C	-0.851
RPLP2	0.26475
FGF22	-0.4225
SPNS1	-0.467666666666667
ZFP1	-0.8695
IL1RAPL1	-0.6445
PCSK9	-3.34116666666667
NKX2-1	-0.0588461538461539
C6orf189	1.43675
SP4	0.037
SLC11A1	1.4328
C21orf25	0.443833333333333
ICAM2	1.010375
SH3GL1	-0.247166666666667
GSK3B	-0.340666666666667
RALB	0.894125
PDXP	-1.6945
GNGT1	-2.902875
KIR2DL1	1.0925
TNFAIP3	0.775916666666667
C6orf32	1.3062
CBLN2	-3.6455
PANK3	0.224125
TAAR9	-2.228
WDR82	0.370071428571429
APOM	-3.78425
TRIP10	0.08075
SPATA16	0.3555
C1orf135	-2.935
USP51	-0.095
TESK1	1.24775
C11orf64	0.68575
ZNF611	-0.467
PDE6G	1.50216666666667
HLA-DQA1	4.870125
GCLC	-0.2675
SEC61A1	0.400714285714286
TWSG1	0.312166666666667
ZMYND10	2.20275
CTDP1	0.572375
ADAMTS6	-0.869833333333333
SLIT1	-1.86125
KRT86	-0.508
KIAA0574	-1.44575
GTPBP2	-0.7144
PQLC3	0.4375
PRRX2	-0.658833333333333
C15orf44	0.168333333333333
MKKS	-0.542875
C11orf10	-0.643
GPR110	0.517875
CD109	-0.345
ADCY1	-0.230666666666667
RHBG	-2.23125
TP53I3	0.21225
SLC22A3	-0.5863
UCP2	0.04625
FOXG1	-2.4955
OR2AG1	0.325
TRIM24	-0.9855
PROC	-3.04925
TAAR6	0.55375
AMTN	0.013
C10orf47	-0.612666666666667
DEPDC1	-3.1965
FLJ45557	0.41375
ZDHHC17	-0.2646875
KIAA1429	0.207666666666667
KCNH1	1.12675
VNN3	0.65575
PSMAL	3.2235
PPARD	0.012125
HFM1	-1.95025
YBX1	-1.3255
ZNF695	-2.904
SCTR	-0.112333333333333
DCDC1	-0.0895
VPS26B	0.0857
MTF2	-1.264
ATP6V1F	0.092
CCDC94	-0.07575
PERF15	0.8415
CCL11	4.102
LMO7	-1.17325
DCST1	0.5355
ADRBK1	0.38475
CDRT4	0.68075
ZNF84	-0.483
HOXD8	3.8775
STARD8	-0.0461666666666667
FOXP2	-1.5185
CCDC103	1.4535
POLR3A	-0.723
GSC	0.772833333333333
ZNF114	-2.72833333333333
HTR7P	0.139
LALBA	-0.294
RMND5A	-0.535333333333333
PSCD2	0.96925
ZNF409	0.184
KRTAP1-3	0.5318
MAF1	-0.167
LOC201725	-0.9245
NRN1	-2.09975
SPAG5	-2.98383333333333
DNAH7	2.664
FLJ43860	0.3345
BRCA2	-1.98625
ACADM	-1.002125
CXXC6	-3.98925
RAGE	-1.593125
CHMP2A	0.816
FAM8A1	-0.0679
GPR21	0.1655
SLC12A3	-2.55716666666667
FVT1	0.507357142857143
ZDHHC7	-0.189125
FLJ44048	1.21475
SLC44A3	1.47
SDSL	1.135
MMP8	-1.4145
PLA2G12B	-3.04483333333333
ACY1	-0.7545
MT1E	-0.607833333333333
OR4K15	0.1495
TECTB	-1.2175
GPR20	0.221375
IRAK2	-0.22525
RFPL3	-0.312875
MYO9A	0.39775
NARG1L	-0.310583333333333
BLMH	-1.541125
CCDC3	2.71683333333333
C9orf21	-0.9985
KIAA0513	0.696833333333333
MIER2	0.52125
PNMA2	-1.44272727272727
SH3BP2	0.8872
ANXA10	0.859
RTN2	0.8825
TFB1M	-1.6455
PRPH2	2.86225
C14orf133	-0.17425
GOLGB1	1.92458333333333
IRX4	1.615375
NFKBIL1	0.231166666666667
C10orf62	-0.11725
APBB3	-0.402
RPS10	0.0604
LOC728378	0.80775
TLE3	1.26222222222222
PSMB7	-0.610875
MESDC1	0.3095
SLC6A1	0.725666666666667
OCLN	1.217
PTTG3	-2.89
NAGLU	0.2065
SERTAD4	2.93175
SPRY1	0.727
FLJ10781	-0.153833333333333
MYSM1	-0.4185
TRIM4	0.6835
SH3YL1	1.06875
TREM2	4.279
SERPINI1	0.619
HDHD3	0.56475
TMEM38A	-0.07025
EID2B	-1.61275
TDRD3	0.232
SEDLP	-0.03575
THSD7A	1.79466666666667
NDST3	-2.223
KLHL15	-0.564833333333333
DHRS12	1.9985
FBXO9	0.0465
TNPO1	-0.519666666666667
MRPL13	-0.807666666666667
SNX5	-2.34216666666667
METTL6	-0.73475
SOD1	0.124375
CHML	-0.616
PACS1	0.363375
SIRT5	-0.898
CAPN2	0.815
FXYD5	-0.367333333333333
TWISTNB	-0.67025
LRFN1	1.05066666666667
UBE1L	2.143625
UBE1C	0.823
OR51B2	-1.58975
OR4D11	-0.1305
C15orf2	-0.14
NR4A1	-0.250333333333333
LOC339047	-2.029
TRIM17	1.0125
ATP5G3	-0.503071428571429
RPL15	-0.143833333333333
ADAMTS8	-0.35025
HOXC4	0.5675
C14orf37	1.851
CEACAM5	2.057625
MYT1L	-0.126666666666667
RASA2	-0.28025
OSBPL7	-0.143
STAG1	-0.132
GIMAP4	5.59133333333333
FUT3	1.66416666666667
PIF1	-2.959125
LPIN2	0.1574
SH3PX3	0.73075
PDP2	-0.77925
PAPD1	-0.620625
ERP27	4.93925
APOOL	-0.5437
DIABLO	-0.05025
TRHR	0.251714285714286
ARMC9	0.297125
RNF152	3.6955
SLITRK3	-0.189
ZNF211	0.3106
PFDN1	-0.098625
RGS11	0.3525
HS6ST1	1.053
AKR1D1	-3.22675
TNP2	0.383666666666667
STK31	0.433666666666667
EML4	-1.18958333333333
SGTA	-0.239666666666667
HIST1H2BI	-1.56516666666667
PSMD6	-1.313
KIAA1257	1.78925
C18orf55	-0.846666666666667
FLJ20273	2.837
RPL28	-0.603
EPYC	2.11225
NOX3	-0.2295
ELAC1	0.0443333333333333
METT11D1	-0.85475
BIN2	1.1475
NACA2	-0.00949999999999999
CCDC17	-1.48175
HM13	-0.5468
UBOX5	-0.11475
UBE2O	-0.479125
UBL5	0.44075
APOLD1	0.96925
C9orf31	0.024
TNFSF8	0.861
ARHGAP29	0.3805
PROKR2	0.775
PDE5A	-0.248166666666667
C6orf12	-0.5445
TOM1L1	0.5355
WHDC1	0.47925
FOXI1	0.5185
RAB4A	1.2848
TMEM39B	-0.88825
ATPBD1C	-0.585
FARSA	-0.7705
PLEKHG5	0.5275
CMAS	-0.39
OR7E24	-1.1125
SLC30A1	-1.25
CDC42EP5	1.61566666666667
PLAC1	0.6235
KLHL18	-0.122333333333333
LBA1	1.2378
TAZ	-0.7815
CRIP2	1.374375
BTBD11	-0.636166666666667
C16orf72	0.915
DIO2	1.6445
LRRCC1	0.0393333333333333
CCDC136	-1.916
PRX	0.253125
RBM5	0.1731
TMEM85	0.418375
TUBGCP4	-1.04683333333333
APLN	0.63625
CDK7	0.126166666666667
SSR2	1.53408333333333
CRELD1	-0.05475
C19orf46	1.917
GAL3ST4	1.182
KBTBD10	0.6135
IL28A	0.297
WDR27	-0.512
MCM2	-1.75466666666667
SOX14	-1.411
FLJ39743	0.646
KIAA0922	0.24525
HIPK4	0.3545
FLJ25758	0.664
C16orf57	-0.794166666666667
PDZD2	1.577625
MCC	0.606125
HHLA3	-0.3968
ID2	0.24125
C20orf23	2.27033333333333
ZNF688	0.87025
APOC2	-0.554166666666667
LOC440093	-0.25
FAM50B	2.13483333333333
PWP1	-0.4005
DNAH10	0.3325
HIST1H2BA	0.47625
GPR56	0.865666666666667
METAP2	-0.696625
PAN3	0.793166666666667
STXBP4	-0.259125
PDHX	0.259
MTA1	-0.05175
ZBED4	-0.055125
ZNF720	-0.78
CDK2	-1.580375
RHOJ	1.001625
CDC37	0.2335
ZER1	0.365625
GRK4	0.59575
PRPH	-0.339
POLR2A	0.2175
OGFOD1	-1.18725
NOL5A	-1.53825
PHEX	0.419
FLJ16478	0.5265
C20orf117	-0.704
CAMTA2	1.004
C11orf74	0.401833333333333
DDX17	-0.00908333333333337
C5orf27	0.079125
PLEKHA2	-0.984
PDE4DIP	1.2184
SCN7A	0.778333333333333
ZNF559	-0.968
CXCL10	4.3325
ZMYM4	-0.00566666666666667
STK32B	0.4978
KIAA0888	-1.5515
TACR3	0.4595
CKAP2L	-2.429
KIF1A	-1.1645
RSPRY1	0.6315
VCAN	1.0225
CYP27C1	-0.3025
SYDE1	-1.2045
MED12L	-0.4245
ZDHHC21	1.034875
NHS	0.004
TM9SF3	1.2215
DDHD1	-0.541
MAFG	-0.0978333333333333
BICD2	-0.0743
C14orf119	-0.492333333333333
C14orf43	0.0896428571428571
CDH7	-1.68125
ALKBH5	0.0845714285714286
JUP	1.4805
TMEM41A	0.253333333333333
MAMDC4	-1.2815
CBX3	-0.481
LRRC18	-0.13325
RBMXL2	-1.00525
PLA2G4D	0.6125
FGF13	1.505875
KIF3A	0.671166666666667
PDIA6	-0.46275
DCXR	0.294
CASKIN2	0.28425
EHD1	0.082
MARCKSL1	0.937166666666667
ZNF496	-0.120666666666667
SCAF1	0.421666666666667
KCTD8	-2.06425
TRAF3IP3	1.60435714285714
LSR	2.295
CXorf1	0.5598
C14orf112	-0.184833333333333
EIF2B1	-0.233
OMP	0.146
GSTZ1	-0.67725
LOC92017	1.0375
ISLR2	2.126
C12orf36	0.275
GATA2	-0.632
GABRA5	-1.97
CELSR2	-1.00628571428571
STAM2	0.3054
TNAP	-0.5245
PTPMT1	-0.494833333333333
GRP	5.906
SV2A	-1.3745
MAGEA12	-4.27
CACNG1	-0.2335
C18orf19	-1.088
GSG1	-0.660166666666667
PTPRJ	0.564071428571429
FRMPD1	0.8625
ZNF668	0.27525
PLEKHJ1	-0.647
ADAT1	-0.8057
TMEM50A	0.6834
UCN3	0.3365
HOOK1	0.575375
IL17B	1.631
MLKL	-0.4565
TTC14	-0.369833333333333
KLHL5	0.260875
CRYL1	0.436
FOXH1	-0.336
NFYB	-0.017875
PPM1G	-0.53
GOLGA2LY1	-1.112
NMT1	-0.20625
HADHA	-0.384
CHSY-2	1.72475
PLEKHF1	1.10214285714286
SAGE1	-2.7895
MUSTN1	0.26275
SUHW4	1.58275
TFEB	1.773
ZFYVE27	0.00625
ATG12	-0.615
BMI1	1.088
ZIM3	0.093
MYH4	0.24375
MASP1	-1.15858333333333
KIAA0984	1.84775
RPAP2	1.02375
ASB5	-0.264
BOLA3	-1.49233333333333
MIA3	2.58433333333333
KRT35	0.9265
KIR3DL3	-0.8205
MRPL51	-0.54725
SEMA3F	1.48266666666667
NDUFB2	0.238833333333333
LOC253012	2.0285
FAM46C	2.7782
G6PC	-2.28625
CSAG3A	-3.5065
PREX1	0.2785
SLC25A45	-0.092875
MAPKBP1	0.4002
CPE	0.5928
GNB1	-0.19425
CXCR6	4.881
TRIM46	0.86275
C16orf3	0.583833333333333
HPSE	0.931375
TIGD3	-0.063
SPG3A	1.7345
LCAT	-1.26633333333333
ST6GAL1	0.3265
POMC	1.33475
FLJ36031	0.4445
NSMAF	-0.524333333333333
SKIL	1.1945
ADSS	0.867666666666667
HMGCS1	-1.7839
POLR3F	-0.249166666666667
RAB10	0.098375
ZNF277P	-1.087625
ZBTB7B	0.931625
DHRS1	0.10925
ABCC13	-0.260285714285714
CNOT3	0.4915
NFKBIA	1.43425
GAK	0.8855
SFT2D2	1.275
HOXA6	-0.1115
CRTC1	0.748625
LY6D	0.608666666666667
C20orf72	-1.29916666666667
CPT1A	-0.1385
LMO1	-1.5595
EIF3I	-0.47825
PRB4	0.13225
MCM3APAS	-2.7175
C20orf132	-0.5044
FOXF2	-2.961
S100A12	-0.288
MLH1	-0.298666666666667
ACTN1	0.5797
MRPL36	-0.6245
C20orf106	-0.406
FBXO6	1.8425
MKS1	0.0518333333333333
CX3CR1	-0.829625
PDE1B	0.7185
PLP1	-2.96325
KISS1	0.501333333333333
C14orf2	-0.961333333333333
TBC1D3P2	-0.39325
COMMD6	1.0297
ANKRD7	-1.987
PTCHD1	-0.83525
NARS2	-1.36925
DOCK7	-0.585
FAM127B	-0.357
LOC390243	0.0171666666666666
N6AMT2	0.613
ZNF391	-0.7775
DNAJB14	0.567833333333333
WRB	0.139
BPI	0.307
TTC4	-0.569833333333333
FAM10A5	-0.4915
GOT1L1	0.1922
MAGED1	2.352125
RESP18	0.28775
WFDC6	2.36575
MT2A	-1.3735
C11orf56	0.59575
KIAA1432	-0.0515
ROR1	-1.28075
HSD17B14	2.007
ZFAND2B	0.53225
SAMD4B	0.62725
HEXA	0.69725
HNRNPU	0.277681818181818
USP39	-0.2325
NRD1	-0.377
R3HDML	0.459
FLT4	0.696666666666667
OMG	0.528666666666667
OR52N4	0.6625
LOC399818	-0.8015
ELA2	-1.98875
VENTXP1	0.141
RFC5	-1.754
OR52L1	0.287
PAX5	0.2
FBXO2	0.2935
GMEB1	0.0935
AKT3	-0.771333333333333
CRB1	-0.782833333333333
CTTN	2.99766666666667
UTP15	-0.306833333333333
HSBP1	-0.11025
PHF11	1.86275
NDEL1	0.5675
USP8	-0.0625
BAIAP2	0.4799375
SI	0.1186
ARSJ	-1.4025
BAAT	-3.18625
KCNS3	2.83133333333333
LOC126147	-0.514166666666667
TMEM37	-0.1495
C1orf162	3.82966666666667
MBD1	-0.0698
ITGAL	1.732
WDR73	-0.397833333333333
GKN2	0.293333333333333
ARFGAP1	-0.029
SLC5A8	5.61116666666667
ZBTB40	0.0119
CYP4B1	3.2815
LYPLAL1	0.11725
CHST3	0.06575
MAP3K9	0.4485
BTAF1	-1.08683333333333
TFAP2E	0.3215
RBM35B	0.068
LOC441251	-0.1605
ANKRD25	-0.380666666666667
UQCRC2	-0.445
MAEA	0.705916666666667
HYAL1	-2.0121
RNPEPL1	0.541333333333333
CPSF2	-1.09328571428571
PSD3	-0.1918
ABCA13	-0.678125
AGR2	3.798875
GBX1	-2.8305
HDLBP	0.969
ACY3	-0.2695
HECW1	-0.6075
ZNF519	-1.56025
HOPX	3.7765
ZNF304	0.52125
OR12D3	-0.1155
FKSG43	0.19475
METTL1	-0.088
MFSD3	-0.0143
PSPH	-1.13275
CLCA3	-0.49
DARS2	-0.944833333333333
CDC25A	-2.1585
BAIAP2L1	-0.36275
B3GNT5	-0.34925
USP29	-0.57175
ARHGEF10L	0.8153
ATOX1	-0.040875
ADAM30	-0.0220000000000001
DNASE1	-0.838
STT3A	0.201583333333333
RAB6IP1	0.46625
PTN	2.0648
C1orf106	1.21861538461538
HECA	1.4535
RNF122	0.38
SLC22A18AS	0.0716666666666667
GNG8	0.5015
ELP4	-0.22375
FAM65A	0.132333333333333
RPL10A	-0.336
IRS4	0.9935
MACF1	0.3845
SEC24D	0.9825
LOC374395	-0.13025
TGFB2	-0.185625
MDFIC	0.71525
CHRNE	0.4245
PCMTD2	-0.333666666666667
ATP6V0D1	0.193833333333333
MTA2	0.23275
LZTR1	-0.8835
RAP1A	0.351666666666667
AXIN1	0.020625
POLR1C	-0.3985
TRIO	-0.258416666666667
PLXNA4A	-0.527166666666667
C5orf33	-0.24925
DEPDC1B	-4.042375
ZNF473	-0.031
MTM1	0.9105
GPR107	0.451
CSNK1A1L	0.310166666666667
FLJ14154	0.38775
NLRC4	4.7655
ENPP4	1.99666666666667
PADI3	-0.0295
RNF170	-0.2965
CG018	1.50916666666667
C16orf7	-0.1035
KCNE1	1.667
NRM	-1.60283333333333
SLC37A3	0.371428571428571
TPD52L2	-0.793666666666667
UNC5B	1.48975
C12orf12	-0.1312
SDHB	-0.74025
CLRN1	0.103571428571429
NUDT10	-0.7655
UGT3A1	0.33825
FBXW8	0.16725
RHOF	-0.385625
PTPLAD1	0.38
MYO3B	-0.78225
DERA	-0.609
TPP2	-0.823
C19orf53	-0.00733333333333333
GINS3	-1.393625
ST6GALNAC5	1.107
CHSY1	0.0405
MGC15705	0.583
GPR83	0.229666666666667
EXT2	0.73175
DOLK	0.18275
TUBAL3	1.87275
ACVRL1	2.654
ABL2	-0.255583333333333
C14orf156	-2.16883333333333
PTPRZ1	-2.402625
DIP2C	0.49075
LAMP1	1.6645
RXRA	-0.1698
MAP3K5	1.34725
ALKBH1	-0.0923333333333333
PDLIM7	-0.22125
ARL14	-2.1565
SNIP1	-0.0886666666666667
TIMP3	1.84425
RGS3	0.549666666666667
SPAG16	0.667
ABHD4	0.05675
ARHGEF12	0.478583333333333
GLUD2	-0.285
RAC2	0.0643
UAP1L1	-0.9435
SLC18A3	-1.015
YOD1	-0.986666666666667
RALY	-0.20725
HMOX2	0.549
DGKH	-0.38825
DBNDD2	0.865833333333333
YIPF4	0.198125
THAP10	-0.40275
ZNF513	0.80325
HAGHL	-0.552666666666667
ITGB4	1.8715
CCDC141	-1.0195
YTHDF3	0.4425
C5orf28	0.1145
RPL7L1	-0.974125
TMEM30B	1.61371428571429
ANKRD35	2.1445
DUOXA2	-0.12475
TBC1D5	-0.28725
DFNB59	-1.2485
HRH4	0.3605
MYO6	2.1313
DNAJA4	1.992625
RBM24	-1.5865
CEACAM20	-0.24375
RBM23	-0.308571428571429
NGFB	1.7875
C1orf63	-0.4407
KRTAP7-1	-0.468
PERLD1	2.0905
NPB	0.129
C17orf59	0.9785
HSPBAP1	-0.2875
SLC15A4	0.04475
PRTFDC1	-1.13175
OSMR	-0.728142857142857
CYSLTR2	0.0625
C19orf25	0.8147
KIAA1797	-0.5995
NLRP6	-3.5475
FAM105B	0.1148
SCRN2	-0.176166666666667
LRRC58	-0.4718
RNF17	0.306833333333333
NEIL3	-4.091
FAM137A	-1.80625
SKP2	-3.18725
PARVA	1.476
PKLR	-2.1505
RNF34	0.33625
A3GALT2	0.38875
C12orf50	-1.05983333333333
SUNC1	-1.81075
FAM102B	-1.06016666666667
CCT2	-1.0375
LRRC37A2	-0.427
ARF4	1.0985
SIKE	0.58725
C8orf48	2.56316666666667
MBTPS1	0.2505
GPSN2	0.469
NCF2	3.7925
SLC12A6	0.00266666666666666
MRPL48	-1.0335
HMGN3	0.139166666666667
LRRC62	-1.26575
PAX9	2.39825
FAM55A	2.1555
C20orf42	-2.05283333333333
SCML2	-3.1275
BCL9	0.83575
FAM40A	-0.3645
C9orf41	-1.33666666666667
ZNF774	-0.072
LETM1	-0.9895
PLXNB1	1.5055
NIPSNAP1	-0.78325
USP10	-1.1
F9	0.36675
LIPE	1.88325
CNGB3	0.27
C12orf52	-0.1075
PI4K2A	0.426125
MED8	0.021
STAT4	2.0896
FGD4	-0.0635
RNF145	-1.84433333333333
WDR32	-0.0116
CLDN2	0.0743333333333333
TCEAL8	1.2535
ZMYND8	-0.3186
PDXK	0.28428125
GATAD2A	-0.30475
PTGES3	-0.559
CCM2	0.06575
TAP1	2.680875
ZNF670	0.904
ETS2	-0.212714285714286
C6orf166	-0.143833333333333
PRMT2	0.9545
OR4B1	0.601
INTS8	-0.3855
CCDC102A	0.45
CCDC83	-1.49083333333333
ITGA1	0.0278
EPHA5	-2.40177777777778
FAM24B	-1.006
TSGA10	1.43625
HAL	-3.0295
MYOT	0.83825
SPACA3	0.4265
BCL2L2	-0.344
CUGBP2	0.3125
CCNB3	0.58975
RNF113B	0.3445
MERTK	0.21075
BAG1	0.41075
VPS36	-0.11975
ORMDL3	1.5556
C1orf190	0.42475
ZNF625	-0.78225
CORO2B	-1.7555
ALOX15	-0.829
CST1	2.4705
NUPR1	2.5015
CCL7	0.71925
SMCR5	-2.962
DSC2	2.356
RBMS2	0.1565
GRIK4	-0.2335
TRIM65	0.4417
TMPRSS6	0.989785714285714
TP53INP2	0.90325
GLB1L	0.284166666666667
LOC388284	0.4665
PUS1	-0.879071428571429
BCL9L	0.096
OLFM1	0.413833333333333
RET	-1.415375
MASTL	-2.8165
ALX3	0.2925
IL1RL1	0.0226666666666667
ZNF765	-0.885
C14orf138	-0.72975
SNX10	-0.2985
TAC4	-0.0365
C1orf64	2.4885
POGK	1.230875
MAPK9	0.50175
ZNF366	4.77725
C8orf79	3.5672
CLDN7	2.553875
OR5AT1	0.4435
TRIM37	-2.00275
LRRC25	2.798
GRHL2	2.3994
TEKT3	2.4575
LASS5	-0.0436666666666667
ABCC4	-1.91941666666667
DLG3	1.556875
VGLL1	2.046
ZFP36L2	1.61316666666667
MFRP	-0.172
KIAA1799	0.1415
FLJ44379	0.797
PCNX	-0.28125
ANXA9	1.8145
CYP4V2	1.6085
PIK3C2A	0.52125
SRR	0.3955
NOL3	-0.76475
IFITM2	2.2405
ARNTL2	-1.683
ZNF595	0.31725
NLRP13	0.9625
ASPH	0.1435
CPA2	-0.2155
PVRIG	0.409833333333333
LEPR	0.349333333333333
C16orf42	0.5905
SH3BGRL	1.89725
FAM77D	-0.6884
FNDC7	0.258
C9orf6	0.0113333333333333
NOTCH2NL	1.19933333333333
PGBD1	-0.789166666666667
SYNGR2	1.56283333333333
PITPNA	-0.077
PRPF4B	-0.8127
SLC43A3	-1.17221428571429
NRBP1	0.17475
SLC25A22	0.93375
ILK	0.74175
SLC22A8	1.0125
MRPS7	-0.544875
PITX2	-1.15975
FABP3	-0.689
OR1L1	-0.0635
LOC728215	2.156
BLID	-2.5035
KIAA1217	2.52676470588235
TFPT	0.434
AP4B1	-0.23625
VBP1	-1.616
OR1K1	0.383
MORC3	0.705
BHMT2	-0.8545
C3orf10	0.719125
FZD7	1.1055
WFDC10A	-1.0025
PMS2CL	-0.54525
CCDC32	0.744
FA2H	-0.1935
ALG13	-0.521
TTLL7	-0.9805
SPOCK3	1.2995
SLC13A2	0.913
AIM1	0.9085
GPRC6A	0.8325
EGR2	4.1225
MED11	0.55325
WWC1	0.86575
SH3GL3	-3.78575
RIF1	-1.10678571428571
PRLH	0.0485
VLDLR	-1.0585
DBT	-0.2814375
C21orf63	1.54625
CGGBP1	-0.277625
KRTAP12-2	-1.274
TADA3L	-0.278
ZBTB16	2.5635
PDGFB	1.1545
RFX1	0.73775
UQCRB	-0.4222
LOC133874	-0.841
HPS3	-1.3835
LGALS3BP	1.8014
DKFZP564O0823	2.96892857142857
MRFAP1L1	0.90875
HOXA10	-0.946666666666667
NGB	0.1835
KIF21A	-0.419923076923077
IFLTD1	0.403
LZTS1	-0.279375
ARHGEF3	1.58525
RHBDL3	-0.307
CSNK1G2	-0.0769166666666667
ChGn	-0.20725
KIAA1244	2.59833333333333
GABRB2	0.1255
MGC72080	-1.6915
CD27	4.42725
EGLN1	-1.213
