Hybridization REF	TCGA-BH-A0E1-01A-11R-A056-07
PRSS12	2.183
SLC28A2	0.1975
INHBA	1.3045
RP11-298P3.3	0.2395
UGDH	-0.163
SLC36A1	-0.047
PLCB1	-0.7945
SEPP1	0.9505
SRXN1	-0.676375
LOXL2	-1.3875
SERPINA7	-5.59166666666667
LOC201229	1.74375
CHRNA1	0.491
DENR	-1.01266666666667
RARRES2	-0.145
SENP2	0.062
XPNPEP1	-0.25525
PCGF5	0.16985
HIST1H1T	0.049
CDK5RAP1	-0.42625
PRKG1	1.25585714285714
RASGRP1	-0.0923
CFI	-1.89716666666667
KIR2DL3	1.4345
FOXRED2	0.131071428571429
FABP1	-6.9885
TRIM7	-1.82875
CYP20A1	0.474318181818182
CYTL1	-2.28375
SORBS1	0.244416666666667
PEA15	1.54057142857143
GUCY1A2	1.17433333333333
ZSWIM2	0.309
PH-4	2.20325
PACSIN1	0.519125
LOC152586	0
UMODL1	-1.9555
KREMEN1	0.49425
FLJ35773	5.23
RFPL4B	-0.311
SNAP23	0.0715
STXBP6	-3.0965
C6orf115	0.224
ZBTB33	-0.14825
CHST9	-1.23133333333333
MGA	0.19275
FAM128B	0.4082
GPR4	4.5335
KIAA1957	-0.8135
GSTK1	0.925166666666667
CLCN5	-0.17125
FBXW5	0.5515
FUSIP1	-0.734357142857143
MAG	2.42
FLT3	4.74533333333333
STRA8	0.3725
SERPINB4	-4.9455
JMY	-0.831333333333333
DLK2	-0.632666666666667
ZNF451	-0.6706
HES6	-1.114
FGF9	-2.22925
VNN1	-0.6645
SRPK2	0.0463
ALDH3A1	-2.31683333333333
CDX4	-0.3855
SPG21	-0.07375
ZNF302	-0.9349
DOK3	-0.226875
GRIN1	0.700785714285714
OR1A1	0.223666666666667
CALU	0.0836666666666667
ANKFY1	-1.476
C9orf84	-0.375
CLEC2L	-0.73
LIMCH1	1.18241666666667
RWDD1	0.191666666666667
VHLL	0.1805
SLC18A2	0.963
UPK3A	-0.0246666666666667
FIP1L1	-0.26475
LENEP	-0.419166666666667
RHOB	1.6095
RIBC2	0.93225
GNPNAT1	-0.422625
TBC1D10C	-2.5025
MMAA	1.4
INTS9	0.208
HOOK2	0.179375
CCNG1	-1.21383333333333
CCDC144B	-2.633
MTMR7	1.276
NEU4	-3.30266666666667
HADH	0.033
CCKAR	0.468
TMEM173	1.286
AFAR3	1.34625
PTH2R	1.88625
IFI30	1.67525
GLUL	2.189
TMEM71	0.554
C20orf165	-0.5475
BFAR	-0.66125
ZNF14	0.6075
KLHL8	0.167923076923077
PPIL2	-0.0751666666666667
CTA-126B4.3	0.436
C5orf37	-0.9185
SLC27A4	0.261666666666667
KLHL22	0.980625
GJB2	3.1638
HSPBP1	-0.165
PRKD1	-1.01483333333333
SOX8	0.2845
KIAA0195	-0.260833333333333
MICALCL	5.4615
ICAM1	-1.160375
C10orf126	0.1005
SIX4	-2.422
BCL2L1	0.1228
CD19	-1.81966666666667
RAPGEF3	1.7065
KIAA0974	0.092
MAPK3	0.003
OR10A3	0.064
MAP2K1IP1	0.42
STK4	-0.804333333333334
CHIC2	0.2572
DLX5	-0.499833333333333
ZNF367	-0.419
FBXO41	-0.36775
ADK	-0.50225
hCG_1995786	-0.503
GTPBP10	-0.14025
TGOLN2	1.340625
CTBS	1.26266666666667
FGD1	0.199
ETS1	-0.662333333333333
EDC4	-0.76325
GSTA3	-0.904
HOXB6	-0.711666666666667
C9orf131	-0.129
BCAS1	0.97825
U2AF1L4	-0.623
PDHA2	0.4615
SORD	0.36425
SLC25A33	-0.3225
WDHD1	-1.958
OR8K5	0.078
RNASE11	0.7295
STAP2	0.8295
TRIM44	-0.3175
CHCHD8	-0.423
SIDT2	0.868333333333333
OR2B3	0.048
TRRAP	-0.60575
TRAF1	-1.20516666666667
RYR2	-1.92325
FAM71B	-0.5194
SLC45A4	1.64025
TRIM32	0.11475
ATP6V1G1	0.334
TRA16	-0.305875
SERHL2	2.208
PRKY	-1.61966666666667
NPR2	-0.74725
TAS2R40	-0.0675
OR5I1	0.104666666666667
ZFYVE26	-0.431833333333333
WFDC11	-0.1975
CSH2	0.14625
OR2T8	0.61025
TBX20	0.0315
LYPD5	3.91
STOML2	-0.493166666666667
ALPI	-0.0794285714285714
FAT3	-0.01625
ZNF273	-0.7050625
NPSR1	-0.2065
FLAD1	0.633
RAB5C	-0.496
TTLL3	-1.853375
KIAA1618	-0.814833333333333
NPPC	-0.3485
ZEB2	0.4487
MRP63	-0.20925
WSCD2	-0.557
NEUROD4	0.690666666666667
SNAPAP	1.1475
MTMR2	-1.20670588235294
STK35	-0.5955
USP48	-0.207375
NR1H4	-4.03533333333333
RASL10A	1.94
SSTR1	-3.90575
C1orf35	0.50025
APOBEC3C	-1.82125
RUSC2	0.871666666666667
SALL4	-3.422
ZCCHC8	-0.60475
RAD17	-0.39175
ZNF708	-0.707833333333333
LILRB5	1.481875
TEX12	-0.744
C9orf79	0.02025
ARHGEF1	0.2445
ABCA4	-1.3225
RNF214	-0.57875
PPAPDC2	0.761
ARID4A	0.3345
SYCP2	-1.36325
OPRM1	0.26075
RP13-102H20.1	4.29575
CYP26B1	-1.55383333333333
APCDD1	1.6695
PCCA	-1.1145
ALS2CR7	1.087
AQP5	3.529
YLPM1	0.21075
PRKAR1B	-0.9185
IL16	-0.2545
TCF3	-1.426875
ZSWIM7	-0.05675
SERPINE1	-1.1205
BAI2	2.0865
SMC5	-0.450428571428572
SMN1	-1.08266666666667
SLC13A5	-2.952375
POU2F3	1.07
BACH1	-0.746833333333333
GMCL1L	0.4214
PPP2R2D	0.56125
LRRC51	1.40233333333333
EDARADD	0.3785
LRRC3	0.5535
FAM124B	0.82875
C20orf70	0.2625
LOC285735	-2.43633333333333
CTBP2	1.6358
ZMYND11	1.48375
CDH23	1.27741666666667
OR1N1	0.821
LOC400590	-0.20775
PDK1	-1.899375
LMTK3	1.135
USHBP1	1.515375
ZFYVE21	0.60875
hCG_21078	0.094875
OAF	-0.40775
WDR41	-1.30425
SPINK6	-1.0385
GDEP	0.4635
MEG3	-1.992
OXSR1	-0.1435
RAD51	-0.937333333333333
RPL13A	0.81225
DYRK1A	0.2865
FLJ25791	1.96525
SARDH	-0.6071
RBBP5	0.418833333333333
ORC2L	-0.936
NCAPH2	-0.0646666666666667
RNASET2	1.195
WDR79	-0.711
FLJ39779	-0.89625
C3orf1	-0.232
DDX23	-0.1795
MGC40574	0.889
MORC4	1.0475
MYRIP	0.824727272727273
LY6E	2.222125
SLC39A11	1.9035
ATP12A	-0.1265
AUP1	0.28675
PIP	6.87675
CORO7	-0.6315
PITPNM3	0.769
ENPP1	-0.229166666666667
PPP1R1C	-2.9495
NRBP2	-0.63675
KCNE2	-0.4675
P2RX4	1.73175
CCND2	-2.55671428571429
OR5T3	0.104
CUL4A	0.406
CFB	3.165125
PCP4	0.808
HEMGN	-5.08816666666667
UBIAD1	0.4785
CDC42BPB	-0.3507
CYB561D1	1.164
RIMS2	-0.673
ZNF488	-1.44575
RNMTL1	0.296
SART3	-0.458
CAPN10	-0.669857142857143
CCR5	1.96183333333333
APOA1BP	2.32883333333333
NDUFS5	-0.385
PDLIM3	0.4563
VPS24	0.982
SCN8A	-1.506625
C1orf67	-1.30283333333333
MRCL3	1.0085
TMEM145	-0.728
KCTD16	-0.2952
RNF149	0.90875
FDXR	-0.12275
CDCP1	2.03533333333333
PAX3	-3.1843
LASS4	1.881
HSD17B8	0.0855
YAP1	-0.262625
NNT	-0.11725
SC5DL	-0.92975
DKFZp566H0824	-2.0295
KSR2	1.5155
RAD21	0.2148
ST8SIA2	0.965
L3MBTL3	-0.038875
SNRPB	-2.04375
MGC14425	0.3595
MIF	0.18175
TAPT1	0.9495
IRF8	0.6269
PRO0132	1.801
HERV-FRD	-0.8295
ACD	-1.3875
BCL3	1.1365
SPATA13	2.367
MRLC2	0.744625
F2RL3	1.692875
CFHR3	1.2235
DUSP15	0.792333333333333
TMEM46	-1.38266666666667
SF3B4	0.420333333333333
MAP7D3	-1.21425
STELLAR	-0.255
SEMA5A	-0.2597
H2BFS	-0.781
LRRC28	-1.64683333333333
MORN2	0.9925
XYLB	-0.810625
WDR21C	0.3755
HIATL1	-0.216625
ADAMTS10	0.665333333333333
WDR55	0.27275
MFSD5	0.543666666666667
OR4N2	0.09
DUSP16	2.11822222222222
NLGN4Y	-0.907
INHBC	0.13475
NUMA1	0.95075
DEFB123	0.38875
GIPC1	0.329
MGC27348	-0.963
FLJ33590	0.115
FZD1	2.2882
MKL1	0.950833333333333
SAA2	3.04325
C1orf94	-1.9715
C7orf28B	-0.151
TMEM185A	-0.07815
ZZZ3	-0.423
C16orf5	-0.643166666666667
GALNAC4S-6ST	0.28
C1orf186	1.09275
IGFBP4	1.53666666666667
NDUFA10	0.0946666666666667
CLIC2	-0.707
RNF13	-0.28
GPR103	-1.412
CD69	-4.63125
MYOZ1	2.07925
IFNB1	-0.526
CLNS1A	-0.99525
CXorf45	-1.57775
ZXDB	0.506
FUNDC2	0.4085
GPA33	-1.30757142857143
C9orf70	0.548
SLC2A9	-0.41475
LOC126520	-1.3535
MAGEB1	-1.44375
LCE2A	-0.1775
C18orf34	2.9265
FMNL2	-2.525625
KRT85	0.7655
CRYGA	0.142
GEM	1.65475
THAP6	0.9441
ALKBH3	-0.409166666666667
TM6SF2	-0.17525
C20orf82	3.25525
RANBP2	0.5265
LIG3	0.733
RETSAT	0.598
OR8S1	1.0045
CAST	0.1785
TGFBI	-0.8211
C15orf37	-0.313875
PGM3	-0.204
SLC4A11	-1.388375
FAM123C	0.0351666666666667
TAOK1	1.37
CISH	2.17025
OGDHL	-4.04
SPINT2	2.9355
ZNF33A	0.486
CLDN18	-0.701
RNF128	-1.888875
CCDC71	-0.56775
RASSF6	1.99633333333333
HSPG2	1.1025
ATP6V0E1	1.55575
ABHD6	-0.4185
CD274	-0.0125
GCNT1	-1.15925
NT5C1A	0.0583333333333333
TM4SF5	-4.045
C21orf58	-1.20616666666667
SUCLA2	-0.686
RFTN2	2.528
SCNM1	0.340125
SLC9A10	0.817
FUNDC1	-0.2115
SLC35F4	-2.56175
AMD1	-0.9295
COL6A6	4.4265
OR4K2	0.283
TRIB2	-0.687916666666667
LOC91461	-2.75625
GHSR	0.372
ATP8B1	2.6005
C1orf78	3.768
RNF183	-0.792833333333333
STX4	0.1588
TPPP2	-0.201
MYBPHL	-1.9805
TXNDC6	0.0237
C9orf47	1.3895
FAM137B	-1.7705
FANCB	-1.7885
C11orf9	-2.24525
DPY19L1	-0.153
VDAC2	-0.328166666666667
VHL	-1.418
LMBR1	-0.078
C8orf44	-1.13475
ZPBP	0.23375
FGF23	-1.8205
C21orf67	0.6075
PCNT	-0.294375
BCKDHB	0.8668
GALNTL5	-0.12725
BET1	-1.08775
ARL13A	-0.2315
HDAC6	-0.850125
N4BP3	0.973833333333333
OTOP1	0.2306
TTC30A	1.7935
CRISP1	2.2105
KRT32	0.9205
VSTM1	0.412
ZNF622	-0.234
POLR3B	-0.5733
DNAJC10	0.369375
C12orf54	0.303
ADIPOQ	0.287166666666667
RIT2	-0.4495
CD44	0.1546
ABCA3	2.64275
RPS17	-1.1015
FEZF1	0.2205
PCDHB15	-0.963
KCNMA1	-1.39322727272727
CCDC116	-2.5865
C15orf27	-2.739
NARG2	-0.0176875
ITGA5	-0.920125
MEFV	0.834
TUT1	-0.227125
LOC541473	-0.15725
NMBR	0.238
GLT1D1	-2.93283333333333
ABCB7	-0.51225
PFKP	-1.41481818181818
C9orf91	0.7488
LRRC41	0.834666666666667
C1orf85	0.745833333333333
ATP5F1	-0.553125
STOX1	1.81325
GFOD2	0.52575
SLC25A3	0.0045
ZNF646	0.00209999999999999
ZAR1	-1.431
OSTbeta	-3.459
GALNT3	2.5745
IFT122	0.957166666666667
LDB3	0.3122
GARNL1	0.391285714285714
HOMEZ	0.288666666666667
LRRC6	4.63475
ANGPTL5	-2.366
UBAC1	-0.9295
DLEU7	-1.001
RPL19	0.211375
TOP1MT	-0.160166666666667
LOC643641	0.103875
MBD3L2	-0.6545
NTSR1	0.179333333333333
WISP2	-1.42175
GPSM2	-0.1965
RDH10	0.4691
PRKCG	0.0975
HIST1H4J	1.012
MON1B	0.2796
MLF1IP	-0.326333333333333
ZNF446	0.962625
COL4A5	-0.0594
SLC26A1	0.324071428571429
RGN	0.419625
CCNB1	-1.15475
C9orf165	-0.014
CCDC28B	-0.378
CCDC97	0.5345
FGR	1.259875
MSRB3	0.3749
EPN2	0.2985
COX15	-0.579833333333333
KCNK6	1.3034
XK	-3.9
GDA	-5.339625
HEPH	-1.11625
THRAP3	1.11975
MET	-2.49792857142857
PHYHIP	0.6925
LYAR	-1.3185
ING3	-0.13025
AK7	-0.924
CCT8L2	-0.0435714285714285
COPS7A	-0.0641666666666667
WSCD1	-0.3965
RNF185	1.126375
TNS3	-0.54025
KNDC1	0.724
RWDD4A	0.203333333333333
MED13L	2.2087
ZFYVE1	0.552875
C7orf44	-1.437
MRPL1	-0.6885
STGC3	-1.94075
TEAD1	-0.313333333333333
RPL7A	0.123785714285714
ARL6IP1	1.0087
C1orf178	-1.0045
CTAGE5	0.605833333333333
TMEM184A	0.476666666666667
SLC25A14	0.1675
CACNG5	0.5685
ATXN10	0.4072
ECH1	0.4858
CCL22	0.652
CYP2F1	-1.7655
GADL1	0.4635
TMEM19	0.3237
RUNX3	-0.966
EFNB1	-0.1725
LIPN	0.368
ACSM3	-4.9655
SIGLEC8	0.471333333333333
ASCC3L1	-0.40275
NOL8	0.02775
RELT	-1.06283333333333
Magmas	-1.06375
PPP1R15B	0.5981
C11orf2	0.57
VKORC1	-0.133
MGC26647	0.3065
TRPM6	0.79575
UGT2B7	-0.784166666666667
FEV	0.147
FOXK2	-0.3784
PDCD5	-0.677333333333333
SLC8A1	1.4304
DGUOK	-0.913333333333333
CLDN16	0.117
GAGE1	-2.144
RBM17	-0.2359
C1QTNF3	-0.12125
VGLL3	0.1595
UNQ5830	0.2205
CD1A	-1.91583333333333
SCGB1C1	1.0885
SUPT4H1	-0.263125
TRAF5	1.2205
ASAHL	1.5235
FAM73A	1.46916666666667
OR6B1	0.404
WHSC1	-1.1142
GFPT2	-0.3055
LOC339809	1.12825
STARD5	0.457916666666667
SIP1	-1.7485
DNAJC15	0.44075
STAU2	0.28525
FAM98A	0.503
RAD23B	-0.1495625
LRRC33	-1.01775
CHRAC1	-0.78775
C21orf89	0.77725
C19orf43	0.489
KLK8	2.49
CCNE1	-1.692875
PKDREJ	0.4625
SSU72	0
C17orf73	0.485
GPR78	1.9335
WHSC1L1	0.828
GSTA2	-2.31325
SMUG1	0.0533333333333333
UFM1	0.8079
AP3M2	0.08275
USP14	-0.158625
FBXL14	0.749166666666667
DSTN	-0.3545
SFRS14	-0.719
FBXO31	-0.491833333333333
C12orf40	0.107333333333333
FRS2	0.8675
NR2E3	-0.434
TUBB2C	0.26075
GMPR	-0.448166666666667
C9orf139	-0.4885
ING5	-0.186357142857143
LOC730092	-1.00066666666667
ORM1	-4.657
RP11-11C5.2	-0.699
HSPD1	-0.9717
PIWIL3	-0.521
C5orf13	-0.9021
OR5R1	-0.204
LCOR	0.6015
PLEKHA9	-1.193
CCDC43	-0.6675
ZNF232	-0.1635
SLC6A7	0.197
ADH5	-0.825083333333333
SHBG	-0.933666666666667
CROCCL2	-1.26775
PANX3	-0.235
CDIPT	0.108
SLC16A5	0.49325
TUBB	-0.8293125
TOR3A	0.6025
PREP	-0.403
ENTPD8	1.03764285714286
CHMP1B	0.20875
SYT12	0.8867
MYH6	-1.9389
MAP3K13	-0.179333333333333
KLHL30	0.0908333333333333
LCMT1	0.056625
EIF1AX	0.0895833333333333
FOXD4L1	1.1065
SLC24A5	-0.773
RNF166	-0.9852
TJAP1	-0.27525
TMEM156	-0.616
ZNF239	0.7455
SNX19	1.1238
GKN1	0.1785
FCN1	1.1602
C1QL1	-0.88925
ATP11C	-0.960833333333333
ZNF35	0.7885
CARD8	0.103875
LIMD1	0.317666666666667
KIAA0286	-1.334125
XRN2	-1.3835
CD6	-0.6755
TOX3	2.516625
ZSCAN4	-0.7405
RSRC1	-0.98875
COG1	0.43425
PTRF	0.2527
C16orf35	-0.71525
FBXO24	-0.02525
CHST11	-1.3245
THRB	-0.034
MYBPC1	4.19325
RNF39	1.11883333333333
PSMD11	-0.19925
ALAD	0.7305
EN1	0.539
SLC9A9	-0.2385
GSTM4	-0.1021
CDC42BPA	-0.932157894736842
RCSD1	-1.6165
LUC7L2	-0.5039
SPTBN1	0.1
LOC146167	0.3605
BAT5	0.6533
ZNF452	-1.552
LSM4	-0.659625
SRP72	0.1983
SGK269	0.189333333333333
MTX1	0.779
CENTA1	0.17025
UNQ9433	-0.394
ATR	-0.184416666666667
DDX49	0.0586666666666667
PAQR8	-1.91
C14orf174	1.4545
GBGT1	0.54325
THAP1	0.3405
OR10K1	1.042
RASIP1	-0.690166666666667
DPYD	-1.1767
DOHH	0.1775
C18orf45	1.598
POF1B	-1.18822222222222
ZNF552	3.7335
USP32	-0.532125
MED27	-0.719333333333333
C14orf149	-1.55133333333333
PRDX4	-0.140333333333333
ABHD12	-0.0342
AGT	0.42
SLC22A14	-0.7575
C1orf58	0.6905
PILRA	-2.20725
ABCF2	-0.62175
C17orf85	0.5828
TKTL1	-1.21125
FGF1	1.8912
IL6R	-0.184833333333333
VPS25	-0.506
CHRNB2	0.24975
COL7A1	-2.3678
LRRC48	3.864
SPG20	1.86691666666667
COX10	-0.16475
GCA	-0.5655
ECEL1	-0.175666666666667
GLG1	-0.3885
SRD5A2L2	-0.044
MUTYH	-1.26325
ZNF70	-0.24825
L2HGDH	-1.067
GPATCH2	0.4735
ZNF655	-0.391125
ZNF227	-0.200833333333333
MCOLN2	-0.274333333333333
NQO2	-0.01025
KCNQ5	0.6325
NEU1	1.815
QRICH1	-0.26825
ZBTB20	1.37016666666667
RPUSD3	-0.477
EPGN	-1.18283333333333
TSN	-0.146916666666667
SPRY2	-2.17933333333333
LZTFL1	0.552875
GMFB	-0.326
PBEF1	-0.8166
HBG2	-2.476
TMEM8	0.2825
PALM2-AKAP2	-0.588333333333333
NFYA	0.09775
FAM108A1	0.435
PBLD	1.06475
NRG4	-2.3045
PIGF	-0.626
PTGER1	0.33525
NOS2A	1.5475
C21orf34	-0.714333333333333
C21orf51	-0.249333333333333
IL17C	-0.8775
TRMT6	-1.30333333333333
ETV2	0.588666666666667
CCDC109A	-0.8665
MYLK2	-1.8095
ATP10A	2.1934
DPH4	-0.50925
C5orf5	0.4235
KCNA4	0.4592
NMNAT2	-0.019
GLYATL2	0.3545
LSMD1	0.881375
IL23R	-2.49325
NRF1	-0.06675
MUC15	-0.081
PRDM12	-1.891
PAQR4	-0.0624285714285714
RBBP6	-1.6495625
IFI27	4.9075
SKAP2	-0.566333333333333
TAGAP	-0.412
TJP3	2.299
C9orf61	4.417
IDS	0.0356428571428572
PARG	-0.543
LOC131149	0.054
DYRK4	0.289833333333333
MICALL1	0.212
GALR2	-0.233
GPBP1L1	0.131375
TBX21	3.05275
KCNJ6	2.24283333333333
GGN	1.0105
CASP5	0.295
RNF182	-5.63625
BRD4	0.10225
DOK4	-0.3285
SLC46A2	1.775
SOX9	-0.325416666666667
ZNRD1	-0.896833333333333
PRR6	-2.337
FAU	-0.39825
DTNB	1.12966666666667
CARD9	-0.4775
STS-1	-1.95366666666667
SLC4A5	-0.207
NSBP1	-1.9965
UGCGL2	-0.381083333333333
POTE15	1.3145
NOXA1	1.33925
RP13-347D8.3	2.3745
SAMD10	-0.732833333333333
EP400NL	-0.757
TCF21	-0.20625
AMELX	-0.86875
JPH2	0.975
SLA	1.569
DLST	-0.9105
SEPT12	0.5125
RGS20	-4.152
LXN	1.12483333333333
ZNF419	-0.041875
UPK3B	0.00183333333333335
RELL1	1.1845
ESPNL	0.387
KLHL21	0.263625
PI15	2.282
C2orf61	0.089
LOC407835	0.00316666666666666
RER1	0.943
ELAVL2	1.891
MGC26718	-1.36625
KLF2	2.397
TNFAIP8L3	0.35825
TFE3	0.1085
C11orf17	-0.30675
15E1.2	-1.95125
SNRPC	-1.08225
DLGAP1	1.4165
PGLYRP1	0.641
OVCH2	-0.163
IRF7	1.7317
SET	-0.2927
NAB2	-0.206166666666667
LRP5L	-0.91125
FAM120A	0.889875
ASCL2	-1.2795
SHH	-0.485
ATP5H	-0.203
THPO	1.28616666666667
TYRP1	-4.53283333333333
HIST1H3E	0.377
EIF2S1	-0.346555555555556
TNFRSF17	-2.25483333333333
TARSL2	0.32025
NKX2-8	0.319875
C1orf115	2.324625
LOC56964	0.7855
KIAA0841	-1.43975
ISCU	0.1175
TTMA	0.5585
ZNF414	0.897
LOC441150	0.5905
RAB15	0.199
HBP1	0.962
TNNT2	-2.38066666666667
CECR5	-0.6305
PHGDH	-1.796125
JRK	-0.2648
XPO4	-0.62275
FAM131C	1.2115
ARHGAP25	0.5865
CA9	-3.30766666666667
GPR62	0.341833333333333
TLX1	0.144833333333333
GPS1	0.05175
OR2M2	-0.084
BDP1	0.906642857142857
FAM70B	1.15675
RPS29	-0.390666666666667
MKLN1	-0.0126
TSPAN19	-3.15766666666667
SLC29A3	1.8463
LGALS4	-0.818166666666667
USH2A	0.595333333333333
NF1	0.2645
APOBEC3A	0.465166666666667
IMPAD1	0.105
OLR1	-0.257166666666667
NRAP	0.296
HCFC1R1	0.7335
TAOK2	0.18
MCM10	-1.77083333333333
MAP4K3	0.00600000000000001
CBS	-1.7435
CLK3	-0.3041
PCDHGA5	-0.565
ELF4	0.1565
FAM71A	-0.2965
C11orf49	0.31175
CLIP2	-0.6765
BTBD9	1.0179
ZNF524	1.737
KDELR1	1.065
ZNF509	-0.0985
NCSTN	1.573
ZNF533	3.69414285714286
PARP4	0.19225
GALNT9	-0.26
NPY	-2.77975
BEGAIN	0.418
TMEM77	-0.041
FOXRED1	-0.785166666666667
SLC16A2	-0.6405
SLC35B1	0.0485
GK5	-0.269666666666667
SDCCAG10	-1.17225
C4orf20	0.042
SLC9A2	0.5325
ADD1	0.473
TAL2	-0.2725
ACLY	-0.383875
DNAJC1	2.531
SOST	-1.73525
USP43	1.82483333333333
CYP4F12	-2.2025
FKBP5	1.056125
CHCHD5	0.7796
NUDT22	0.149
CCDC85B	-0.805
OR51G2	0.871
STRN3	0.686428571428571
TMOD2	1.267
FLI1	-0.49225
MAB21L2	-1.54733333333333
DGKQ	0.57325
VPRBP	0.332166666666667
SCNN1B	1.6763
ECHDC3	2.2549
TMEM106C	-0.10975
CSNK2A2	-0.8295
RPL39	-0.4834
HERC3	0.2924
ZBTB47	1.04066666666667
ZNF681	-0.06325
PAGE2	-2.42625
CLIC5	2.59335714285714
RABAC1	1.825
ZFHX2	0.67275
YPEL1	0.690666666666667
KIAA0776	0.5645
NR1D2	-0.15725
DNAJC4	1.46225
NPNT	2.6027
ZNF677	-0.2145
ZNF536	-0.2975
MEF2B	0.493916666666667
PTPN4	-0.893625
CTCFL	-5.6695
STX5	0.929666666666667
CD72	-0.032
VEGFA	-0.631
XRCC1	0.4628
MAS1L	0.557666666666667
ELL	0.2637
SETBP1	2.49525
CDH11	3.339
NDC80	-0.541076923076923
DMBX1	-2.19075
NRSN1	0.143333333333333
BAT2D1	0.520125
CDS2	-0.520333333333333
C1orf212	-0.394
SENP3	-0.24925
IL1F9	-0.528
EEF2K	0.052875
COG8	-0.03125
CEP72	-1.4305
OR1L8	-0.087
MUS81	-0.476166666666667
PHYH	1.169375
GGT6	1.79816666666667
C22orf23	-0.369083333333333
C13orf33	2.543125
MAPK8IP2	2.34375
NELL2	0.79225
POU3F2	-3.353
ALPK1	1.45225
MRPS18C	-1.265
RPLP2	0.132375
FGF22	0.407
SPNS1	-0.678
ZFP1	-1.0425
IL1RAPL1	0.2215
PCSK9	-3.37816666666667
NKX2-1	-0.18
C6orf189	2.5545
SP4	-0.476
SLC11A1	1.058
C21orf25	0.076
ICAM2	0.340375
SH3GL1	-0.242166666666667
GSK3B	-0.365166666666667
RALB	0.621875
PDXP	-1.18766666666667
GNGT1	-3.037
KIR2DL1	0.258
TNFAIP3	-0.0745
C6orf32	-0.0615555555555556
CBLN2	3.64425
PANK3	0.722875
TAAR9	0.332
WDR82	0.523642857142857
APOM	-3.381625
TRIP10	-0.28175
SPATA16	0.1075
C1orf135	-1.26175
USP51	0.69075
TESK1	1.10825
C11orf64	0.124857142857143
ZNF611	0.169
PDE6G	-0.297666666666667
HLA-DQA1	1.27725
GCLC	-0.1095
SEC61A1	-0.0142857142857143
TWSG1	1.80983333333333
ZMYND10	3.45775
CTDP1	0.2415
ADAMTS6	-0.997333333333333
SLIT1	-1.9275
KRT86	-1.118
KIAA0574	3.57475
GTPBP2	-0.4257
PQLC3	1.162
PRRX2	-0.463
C15orf44	0.100333333333333
MKKS	-1.209125
C11orf10	-0.052
GPR110	0.184625
CD109	0.173
ADCY1	-0.103333333333333
RHBG	-3.2735
TP53I3	-0.046625
SLC22A3	-2.0578
UCP2	0.11825
FOXG1	-2.92566666666667
OR2AG1	0.392
TRIM24	-1.715
PROC	-3.879375
TAAR6	-0.04325
AMTN	-1.297
C10orf47	0.537666666666667
DEPDC1	-0.7755
FLJ45557	8.2285
ZDHHC17	-0.7808125
KIAA1429	0.595833333333333
KCNH1	0.594
VNN3	0.135125
PSMAL	2.43425
PPARD	-0.010375
HFM1	-1.46833333333333
YBX1	-2.034
ZNF695	-1.2795
SCTR	-0.0203333333333334
DCDC1	0.302
VPS26B	0.8701
MTF2	-1.1235
ATP6V1F	0.255
CCDC94	0.11825
PERF15	0.2545
CCL11	4.4775
LMO7	-0.118875
DCST1	0.521
ADRBK1	0.15525
CDRT4	-0.038625
ZNF84	-0.7565
HOXD8	0.6785
STARD8	-0.0881666666666667
FOXP2	-0.7854
CCDC103	0.481
POLR3A	-0.2333
GSC	3.636
ZNF114	-2.49233333333333
HTR7P	0.5275
LALBA	0.625
RMND5A	-0.1365
PSCD2	1.4715
ZNF409	0.2475
KRTAP1-3	0.664333333333333
MAF1	0.2385
LOC201725	-0.710666666666667
NRN1	-2.432875
SPAG5	-0.986166666666667
DNAH7	1.71883333333333
FLJ43860	1.1725
BRCA2	-0.5335
ACADM	-0.147125
CXXC6	-3.893375
RAGE	-1.878
CHMP2A	0.9825
FAM8A1	1.1109
GPR21	0.919
SLC12A3	-3.0115
FVT1	0.815928571428571
ZDHHC7	-0.80025
FLJ44048	0.87225
SLC44A3	1.3235
SDSL	0.8585
MMP8	-1.4135
PLA2G12B	-4.08066666666667
ACY1	-0.112
MT1E	-0.266333333333333
OR4K15	0.4685
TECTB	-0.4225
GPR20	0.631375
IRAK2	-0.55375
RFPL3	-0.996428571428571
MYO9A	-0.40575
NARG1L	-0.601333333333333
BLMH	-0.534875
CCDC3	2.14466666666667
C9orf21	-0.278833333333333
KIAA0513	-0.292
MIER2	0.4955
PNMA2	-2.00566666666667
SH3BP2	0.6832
ANXA10	-1.564
RTN2	0.328333333333333
TFB1M	-1.788
PRPH2	2.81625
C14orf133	-0.2015
GOLGB1	1.37583333333333
IRX4	0.311875
NFKBIL1	0.847
C10orf62	-0.79575
APBB3	-0.31825
RPS10	-0.1314
LOC728378	0.75325
TLE3	2.00283333333333
PSMB7	-0.650375
MESDC1	1.128
SLC6A1	1.0434
OCLN	1.79483333333333
PTTG3	-0.706833333333333
NAGLU	0.86
SERTAD4	1.300625
SPRY1	1.81975
FLJ10781	0.4345
MYSM1	-0.435
TRIM4	0.776928571428571
SH3YL1	1.505375
TREM2	3.2205
SERPINI1	2.80925
HDHD3	0.61825
TMEM38A	-0.12625
EID2B	-1.628
TDRD3	0.509166666666667
SEDLP	0.58625
THSD7A	2.2535
NDST3	-2.2
KLHL15	-0.193166666666667
