Hybridization REF	TCGA-AO-A0JM-01A-21R-A056-07
THPO	0.813666666666667
TYRP1	-3.849
HIST1H3E	1.62016666666667
EIF2S1	0.240944444444444
TNFRSF17	-4.16525
TARSL2	-0.06775
NKX2-8	0.449125
C1orf115	0.5845
LOC56964	0.472
KIAA0841	-1.15325
ISCU	-0.3325
TTMA	-0.1025
ZNF414	0.466
LOC441150	0.723
RAB15	0.286
HBP1	0.289666666666667
TNNT2	-1.325
CECR5	-1.08275
PHGDH	-2.99425
JRK	-0.0907
XPO4	-0.845375
FAM131C	1.4735
ARHGAP25	0.7006
CA9	-3.59911111111111
GPR62	0.266833333333333
TLX1	0.341833333333333
GPS1	-0.288
OR2M2	0.3885
BDP1	0.433642857142857
FAM70B	1.08575
RPS29	-0.283666666666667
MKLN1	-0.3118
TSPAN19	-2.22666666666667
SLC29A3	0.435
LGALS4	0.0653333333333333
USH2A	-0.3895
NF1	-0.230166666666667
APOBEC3A	-1.2698
IMPAD1	1.1855
OLR1	3.29866666666667
NRAP	-0.472
HCFC1R1	0.0931666666666667
TAOK2	0.227
MCM10	-0.803
MAP4K3	-0.116083333333333
CBS	-2.942875
CLK3	-0.3673
PCDHGA5	-2.37
ELF4	-0.311
FAM71A	-0.622
C11orf49	0.13725
CLIP2	-0.49925
BTBD9	0.6735
ZNF524	1.025
KDELR1	0.418666666666667
ZNF509	-1.001
NCSTN	1.1675
ZNF533	-1.19035714285714
PARP4	-0.351125
GALNT9	-0.224833333333333
NPY	-2.3695
BEGAIN	-2.62033333333333
TMEM77	0.5165
FOXRED1	-0.482166666666667
SLC16A2	-0.349166666666667
SLC35B1	1.589
GK5	-0.297333333333333
SDCCAG10	-0.465
C4orf20	0.3685
SLC9A2	0.06
ADD1	0.119928571428571
TAL2	1.017
ACLY	-0.202125
DNAJC1	1.0905
SOST	-1.351
USP43	0.573
CYP4F12	-2.12075
FKBP5	0.71075
CHCHD5	0.4779
NUDT22	0.21375
CCDC85B	0.0385
OR51G2	0.821
STRN3	0.443428571428571
TMOD2	0.642
FLI1	-0.07275
MAB21L2	0.0648333333333333
DGKQ	0.8015
VPRBP	-0.287166666666667
SCNN1B	-0.3752
ECHDC3	1.2462
TMEM106C	-0.72825
CSNK2A2	-0.3655
RPL39	-0.903
HERC3	0.47625
ZBTB47	0.0145
ZNF681	0.86625
PAGE2	-3.34425
CLIC5	2.44971428571429
RABAC1	0.7935
ZFHX2	0.925
YPEL1	1.19233333333333
KIAA0776	-0.0395
NR1D2	-0.06675
DNAJC4	0.7975
NPNT	4.9953
ZNF677	-0.126
ZNF536	-1.4265
MEF2B	-0.357083333333333
PTPN4	-0.350625
CTCFL	-5.0845
STX5	0.994666666666667
CD72	1.73575
VEGFA	-1.50957894736842
XRCC1	-0.958
MAS1L	0.7375
ELL	0.3226
SETBP1	-1.33
CDH11	3.75566666666667
NDC80	-1.18707692307692
DMBX1	-0.7915
NRSN1	0.0872
BAT2D1	0.34375
CDS2	1.13433333333333
C1orf212	0.278666666666667
SENP3	-0.79975
IL1F9	-0.2075
EEF2K	0.719875
COG8	0.3295
CEP72	-1.2745
OR1L8	0.015
MUS81	-0.288166666666667
PHYH	0.865625
GGT6	0.175666666666667
C22orf23	-0.883833333333333
C13orf33	3.855625
MAPK8IP2	0.217
NELL2	-2.5155
POU3F2	-3.67933333333333
ALPK1	1.22725
MRPS18C	-0.245
RPLP2	-0.39875
FGF22	-1.4235
SPNS1	0.505666666666667
ZFP1	-0.1285
IL1RAPL1	-1.581
PCSK9	-3.7045
NKX2-1	-0.118615384615385
C6orf189	-0.02075
SP4	0.0645
SLC11A1	1.9054
C21orf25	0.109166666666667
ICAM2	-0.162
SH3GL1	-0.173333333333333
GSK3B	0.432166666666667
RALB	0.89625
PDXP	-1.20383333333333
GNGT1	-3.048
KIR2DL1	0.595
TNFAIP3	0.915
C6orf32	0.0642
CBLN2	-1.87525
PANK3	1.490375
TAAR9	2.089
WDR82	0.595428571428571
APOM	-3.791875
TRIP10	-0.39675
SPATA16	-0.4435
C1orf135	-2.17425
USP51	0.738
TESK1	1.61975
C11orf64	-0.35275
ZNF611	0.4925
PDE6G	0.296666666666667
HLA-DQA1	1.604625
GCLC	-0.080625
SEC61A1	0.111
TWSG1	0.291833333333333
ZMYND10	2.107
CTDP1	0.449
ADAMTS6	0.607666666666667
SLIT1	-2.1755
KRT86	-0.4605
KIAA0574	-1.12575
GTPBP2	-0.1796
PQLC3	1.646
PRRX2	0.335833333333333
C15orf44	-0.0136666666666667
MKKS	-0.04375
C11orf10	0.06675
GPR110	-1.51614285714286
CD109	-0.423083333333333
ADCY1	0.247666666666667
RHBG	-2.0555
TP53I3	1.051
SLC22A3	-1.39588888888889
UCP2	-0.4815
FOXG1	-2.70666666666667
OR2AG1	0.442
TRIM24	-0.423
PROC	-3.3465
TAAR6	1.04475
AMTN	-1.242
C10orf47	-0.5635
DEPDC1	-0.8835
FLJ45557	-0.1305
ZDHHC17	-0.107625
KIAA1429	0.345833333333333
KCNH1	0.46825
VNN3	-0.415375
PSMAL	0.586
PPARD	0.778625
HFM1	-2.463
YBX1	-0.905
ZNF695	-1.43025
SCTR	0.100333333333333
DCDC1	-0.087
VPS26B	0.3338
MTF2	-0.7495
ATP6V1F	-0.176
CCDC94	-0.40325
PERF15	0.2325
CCL11	2.513
LMO7	0.61525
DCST1	0.0825
ADRBK1	0.541875
CDRT4	-0.89575
ZNF84	-0.1145
HOXD8	2.28275
STARD8	-0.149666666666667
FOXP2	-1.84857142857143
CCDC103	0.50875
POLR3A	-0.4328
GSC	0.460833333333333
ZNF114	-0.0818333333333333
HTR7P	0.2855
LALBA	0.0455
RMND5A	0.286
PSCD2	1.015
ZNF409	0.536
KRTAP1-3	0.821
MAF1	0.37225
LOC201725	-0.2805
NRN1	-2.177875
SPAG5	-1.47166666666667
DNAH7	0.526333333333333
FLJ43860	-0.7
BRCA2	-0.2995
ACADM	-0.9925
CXXC6	-2.891125
RAGE	-1.31
CHMP2A	-0.42
FAM8A1	0.695
GPR21	-0.151
SLC12A3	-2.83866666666667
FVT1	0.568857142857143
ZDHHC7	-0.030125
FLJ44048	3.8485
SLC44A3	2.17166666666667
SDSL	0.760333333333333
MMP8	-1.23525
PLA2G12B	-4.5325
ACY1	-0.82575
MT1E	-1.58283333333333
OR4K15	0.6695
TECTB	-3.7015
GPR20	-0.152375
IRAK2	-0.5475
RFPL3	-0.48925
MYO9A	0.32125
NARG1L	-1.26
BLMH	-1.919375
CCDC3	1.77516666666667
C9orf21	-0.0685
KIAA0513	0.284333333333333
MIER2	0.24
PNMA2	-2.04816666666667
SH3BP2	0.7544
ANXA10	-2.81425
RTN2	0.458666666666667
TFB1M	-1.7065
PRPH2	2.74975
C14orf133	0.3955
GOLGB1	0.528083333333333
IRX4	-1.162375
NFKBIL1	0.374333333333333
C10orf62	-0.35875
APBB3	-0.8545
RPS10	-0.3849
LOC728378	1.3445
TLE3	0.849722222222222
PSMB7	-0.232375
MESDC1	1.7435
SLC6A1	2.89283333333333
OCLN	2.36975
PTTG3	-1.289
NAGLU	-0.0615
SERTAD4	2.345875
SPRY1	0.59625
FLJ10781	0.37775
MYSM1	-1.1705
TRIM4	0.168357142857143
SH3YL1	0.73425
TREM2	3.71233333333333
SERPINI1	-0.20075
HDHD3	0.8345
TMEM38A	0.2325
EID2B	-0.80175
TDRD3	0.0325
SEDLP	0.919
THSD7A	0.768833333333333
NDST3	-1.5175
KLHL15	-0.642916666666667
DHRS12	1.295
FBXO9	-0.562142857142857
TNPO1	-0.112333333333333
MRPL13	-0.0776666666666667
SNX5	-1.41566666666667
METTL6	0.32425
SOD1	0.41925
CHML	0.0806666666666667
PACS1	1.447875
SIRT5	-0.703
CAPN2	-0.0896666666666667
FXYD5	-0.901
TWISTNB	-0.64425
LRFN1	0.676666666666667
UBE1L	1.26525
UBE1C	-0.66825
OR51B2	-0.04875
OR4D11	1.311
C15orf2	0.2525
NR4A1	0.886666666666667
LOC339047	-2.5575
TRIM17	2.49525
ATP5G3	-0.7575
RPL15	-1.4885
ADAMTS8	-0.57425
HOXC4	1.3365
C14orf37	3.4195
CEACAM5	2.59875
MYT1L	-0.857666666666667
RASA2	0.033375
OSBPL7	-1.1305
STAG1	-0.139
GIMAP4	4.075
FUT3	-1.64483333333333
PIF1	-2.328875
LPIN2	0.4579
SH3PX3	0.109
PDP2	0.103
PAPD1	-0.23575
ERP27	4.41525
APOOL	-0.461
DIABLO	0.05725
TRHR	0.583375
ARMC9	-0.4325
RNF152	2.36975
SLITRK3	-0.161333333333333
ZNF211	0.1586
PFDN1	0.429375
RGS11	0.145125
HS6ST1	0.3114
AKR1D1	-1.5765
TNP2	0.0803333333333333
STK31	-1.2554
EML4	-1.4225
SGTA	-0.677166666666667
HIST1H2BI	0.579833333333333
PSMD6	-2.0425
KIAA1257	2.73675
C18orf55	-0.464666666666667
FLJ20273	2.133
RPL28	-1.233
EPYC	1.76225
NOX3	-0.345
ELAC1	-0.713833333333333
METT11D1	-0.45075
BIN2	-0.3885
NACA2	-0.42975
CCDC17	-0.65
HM13	-0.228
UBOX5	-0.874125
UBE2O	0.086625
UBL5	-0.50075
APOLD1	1.492625
C9orf31	0.6105
TNFSF8	1.076
ARHGAP29	0.683625
PROKR2	0.884
PDE5A	0.530333333333333
C6orf12	-0.549
TOM1L1	1.212
WHDC1	0.1015
FOXI1	0.235
RAB4A	0.188
TMEM39B	-0.89475
ATPBD1C	-1.1495
FARSA	-0.954833333333333
PLEKHG5	-0.354
CMAS	-1.1695
OR7E24	0.162
SLC30A1	0.25075
CDC42EP5	1.632
PLAC1	-1.04875
KLHL18	-0.2075
LBA1	0.992
TAZ	-1.4655
CRIP2	1.1675
BTBD11	-1.25266666666667
C16orf72	0.58875
DIO2	1.2189
LRRCC1	0.627
CCDC136	-2.7885
PRX	-0.5015
RBM5	-1.2371
TMEM85	0.281625
TUBGCP4	-0.697666666666667
APLN	1.385625
CDK7	-0.382
SSR2	0.977833333333333
CRELD1	0.61625
C19orf46	1.69
GAL3ST4	0.379666666666667
KBTBD10	5.29975
IL28A	1.10025
WDR27	-1.299
MCM2	-1.26283333333333
SOX14	0.39
FLJ39743	0.462
KIAA0922	1.325125
HIPK4	-0.226
FLJ25758	-1.452
C16orf57	-0.142166666666667
PDZD2	0.85625
MCC	1.313375
HHLA3	-0.3941
ID2	-0.50825
C20orf23	4.09283333333333
ZNF688	0.92075
APOC2	-2.244
LOC440093	2.643
FAM50B	1.98533333333333
PWP1	-0.579
DNAH10	-0.08125
HIST1H2BA	1.62225
GPR56	0.559333333333333
METAP2	-0.956625
PAN3	-0.2835
STXBP4	-0.033625
PDHX	-0.3265
MTA1	-0.223916666666667
ZBED4	0.405625
ZNF720	-0.06925
CDK2	-1.723375
RHOJ	1.243125
CDC37	-0.508666666666667
ZER1	0.351625
GRK4	-0.315
PRPH	1.261
POLR2A	0.32575
OGFOD1	-0.117
NOL5A	-0.6735
PHEX	0.876
FLJ16478	-0.09475
C20orf117	-1.096125
CAMTA2	0.26775
C11orf74	0.418
DDX17	0.157916666666667
C5orf27	0.102375
PLEKHA2	-0.3671
PDE4DIP	0.5821
SCN7A	0.21725
ZNF559	-0.196666666666667
CXCL10	3.68025
ZMYM4	-0.22
STK32B	-0.476333333333333
KIAA0888	-1.154
TACR3	0.327
CKAP2L	0.182
KIF1A	-1.12316666666667
RSPRY1	1.0055
VCAN	2.2875
CYP27C1	0.5425
SYDE1	-0.960666666666667
MED12L	-0.3435
ZDHHC21	1.776875
NHS	0.421
TM9SF3	1.35383333333333
DDHD1	-0.0915
MAFG	-1.15975
BICD2	0.1876
C14orf119	0.336833333333333
C14orf43	0.619285714285714
CDH7	0.916
ALKBH5	-0.696214285714286
JUP	0.896375
TMEM41A	0.519
MAMDC4	-0.906
CBX3	-0.972125
LRRC18	0.47825
RBMXL2	-0.472
PLA2G4D	0.9335
FGF13	0.762
KIF3A	0.705833333333333
PDIA6	-0.19525
DCXR	0.83925
CASKIN2	1.54033333333333
EHD1	0.71
MARCKSL1	0.420833333333333
ZNF496	0.360833333333333
SCAF1	0.428
KCTD8	-1.942
TRAF3IP3	0.282928571428571
LSR	1.1165
CXorf1	-0.392166666666667
C14orf112	0.723166666666667
EIF2B1	-0.273
OMP	0.0725
GSTZ1	1.349
LOC92017	0.4735
ISLR2	1.2665
C12orf36	0.3985
GATA2	-1.94116666666667
GABRA5	-2.6865
CELSR2	-0.692571428571429
STAM2	1.5647
TNAP	-1.1215
PTPMT1	-0.515666666666667
GRP	6.419
SV2A	-1.66016666666667
MAGEA12	-4.7595
CACNG1	2.7085
C18orf19	-1.0025
GSG1	-0.508166666666667
PTPRJ	0.250571428571429
FRMPD1	0.267
ZNF668	0.7655
PLEKHJ1	-1.303875
ADAT1	0.0673
TMEM50A	0.4926
UCN3	0.0455
HOOK1	1.518125
IL17B	-0.593
MLKL	-0.878
TTC14	-0.106666666666667
KLHL5	-0.03025
CRYL1	-0.2585
FOXH1	0.3115
NFYB	-0.527625
PPM1G	-0.177
GOLGA2LY1	-1.167
NMT1	-0.85525
HADHA	0.0217
CHSY-2	3.32775
PLEKHF1	0.555071428571429
SAGE1	-2.991
MUSTN1	1.8295
SUHW4	0.8005
TFEB	1.60516666666667
ZFYVE27	-0.618
ATG12	-0.462
BMI1	0.888142857142857
ZIM3	0.37275
MYH4	4.514
MASP1	-1.32383333333333
KIAA0984	1.57275
RPAP2	-0.7305
ASB5	3.60825
BOLA3	-0.9255
MIA3	1.59416666666667
KRT35	-0.021
KIR3DL3	-2.002
MRPL51	-0.42925
SEMA3F	0.9275
NDUFB2	0.192833333333333
LOC253012	1.45275
FAM46C	-0.7971
G6PC	-2.81957142857143
CSAG3A	-5.07616666666667
PREX1	1.3275
SLC25A45	-0.22125
MAPKBP1	0.5602
CPE	0.2197
GNB1	0.155875
CXCR6	1.617
TRIM46	0.0937500000000001
C16orf3	0.759333333333333
HPSE	1.56275
TIGD3	1.5305
SPG3A	1.761
LCAT	-1.22166666666667
ST6GAL1	-1.28966666666667
POMC	0.88475
FLJ36031	-0.669
NSMAF	-0.946
SKIL	2.657
ADSS	0.57
HMGCS1	-0.3549
POLR3F	-0.0718333333333333
RAB10	0.205
ZNF277P	-0.54525
ZBTB7B	0.849
DHRS1	-0.2955
ABCC13	4.7175
CNOT3	0.28375
NFKBIA	1.51175
GAK	-0.447
SFT2D2	1.559
HOXA6	0.5875
CRTC1	0.671625
LY6D	-1.31916666666667
C20orf72	0.198
CPT1A	1.96075
LMO1	-2.3295
EIF3I	0.23625
PRB4	0.407
MCM3APAS	-1.4415
C20orf132	-0.9167
FOXF2	-2.224
S100A12	0.099
MLH1	-0.903666666666667
ACTN1	1.3611
MRPL36	-0.196333333333333
C20orf106	-0.9295
FBXO6	1.28916666666667
MKS1	0.6215
CX3CR1	-3.50525
PDE1B	0.938
PLP1	-3.63325
KISS1	0.294
C14orf2	-0.0991666666666667
TBC1D3P2	-1.0185
COMMD6	0.0294
ANKRD7	-1.27175
PTCHD1	-1.3785
NARS2	-1.40825
DOCK7	-0.611125
FAM127B	-0.191625
LOC390243	-0.0535
N6AMT2	-0.2465
ZNF391	-0.292
DNAJB14	0.8195
WRB	0.279875
BPI	-0.50075
TTC4	-0.0015
FAM10A5	-0.36925
GOT1L1	-0.612714285714286
MAGED1	1.784
RESP18	-0.00325
WFDC6	0.26425
MT2A	-1.7915
C11orf56	0.13625
KIAA1432	0.1575
ROR1	-0.922875
HSD17B14	1.4225
ZFAND2B	-0.211625
SAMD4B	0.384
HEXA	1.058625
HNRNPU	-0.0683636363636363
USP39	-0.491875
NRD1	0.098
R3HDML	0.12825
FLT4	0.901166666666667
OMG	0.5595
OR52N4	0.5075
LOC399818	-1.3625
ELA2	-2.546
VENTXP1	-0.21
RFC5	-1.356
OR52L1	0.2115
PAX5	-0.546
FBXO2	-2.51075
GMEB1	0.09
AKT3	-0.144166666666667
CRB1	-2.8688
CTTN	-0.206666666666667
UTP15	-0.539166666666667
HSBP1	-0.128666666666667
PHF11	1.219
NDEL1	-0.263
USP8	0.09125
BAIAP2	-0.1245
SI	0.3135
ARSJ	-0.0281666666666667
BAAT	-3.293
KCNS3	2.00833333333333
LOC126147	-0.402833333333333
TMEM37	-0.7385
C1orf162	2.79716666666667
MBD1	-0.1896
ITGAL	-0.0953333333333333
WDR73	0.073
GKN2	0.5044
ARFGAP1	-0.416125
SLC5A8	-0.957166666666667
ZBTB40	-0.1594
CYP4B1	2.83183333333333
LYPLAL1	-0.276
CHST3	-0.98025
MAP3K9	0.259
BTAF1	-1.932
TFAP2E	-0.335
RBM35B	1.39375
LOC441251	-0.506833333333333
ANKRD25	-0.212833333333333
UQCRC2	-0.487
MAEA	-0.146583333333333
HYAL1	-2.5596
RNPEPL1	0.354833333333333
CPSF2	0.253375
PSD3	0.6612
ABCA13	-0.86075
AGR2	3.5305
GBX1	-2.149
HDLBP	0.850571428571429
ACY3	-0.5555
HECW1	-0.382333333333333
ZNF519	-0.95675
HOPX	3.237125
ZNF304	0.656625
OR12D3	0.4965
FKSG43	0.10225
METTL1	0.512625
MFSD3	0.0699
PSPH	-1.20125
CLCA3	-0.667
DARS2	0.0428333333333333
CDC25A	-1.84383333333333
BAIAP2L1	-0.327
B3GNT5	-0.85
USP29	0.3765
ARHGEF10L	-0.0653
ATOX1	0.485375
ADAM30	-0.0245
DNASE1	-0.19075
STT3A	0.0579166666666667
RAB6IP1	-0.19475
PTN	0.6732
C1orf106	-2.01715384615385
HECA	1.02325
RNF122	0.49975
SLC22A18AS	-0.397833333333333
GNG8	0.312333333333333
ELP4	-0.319
FAM65A	0.576833333333333
RPL10A	-0.102666666666667
IRS4	0.799
MACF1	0.9806
SEC24D	1.58375
LOC374395	1.179
TGFB2	1.424875
MDFIC	0.529
CHRNE	0.709833333333333
PCMTD2	-0.535166666666667
ATP6V0D1	0.49
MTA2	-0.03125
LZTR1	-0.0881666666666667
RAP1A	-0.259
AXIN1	-0.357875
POLR1C	-0.35875
TRIO	0.966833333333333
PLXNA4A	-0.766
C5orf33	-0.59175
DEPDC1B	-1.81025
ZNF473	-0.5365
MTM1	-0.033875
GPR107	0.771666666666667
CSNK1A1L	1.33766666666667
FLJ14154	0.62075
NLRC4	3.75575
ENPP4	1.84983333333333
PADI3	0.399
RNF170	-0.211125
CG018	-0.850166666666667
C16orf7	0.36475
KCNE1	-1.09975
NRM	0.0516666666666667
SLC37A3	-0.579928571428571
TPD52L2	-0.942333333333333
UNC5B	2.24025
C12orf12	0.214
SDHB	-0.83975
CLRN1	0.356428571428571
NUDT10	-0.5035
UGT3A1	-0.21875
FBXW8	0.42975
RHOF	-0.7555
PTPLAD1	0.87875
MYO3B	-1.14033333333333
DERA	-1.55525
TPP2	-0.21125
C19orf53	0.6085
GINS3	-0.539125
ST6GALNAC5	0.4985
CHSY1	0.50825
MGC15705	0.2965
GPR83	0.212166666666667
EXT2	0.668875
DOLK	1.8735
TUBAL3	-1.902
ACVRL1	2.2626
ABL2	-0.201833333333333
C14orf156	-0.347666666666667
PTPRZ1	-4.157
DIP2C	0.813625
LAMP1	0.8945
RXRA	0.4096
MAP3K5	-0.89525
ALKBH1	1.22433333333333
PDLIM7	0.725875
ARL14	-1.973
SNIP1	0.445333333333333
TIMP3	1.79983333333333
RGS3	1.15383333333333
SPAG16	-0.9925
ABHD4	0.36625
ARHGEF12	0.2335
GLUD2	-0.6865
RAC2	-1.5852
UAP1L1	-0.2695
SLC18A3	0.5165
YOD1	-0.673416666666667
RALY	0.31425
HMOX2	0.826625
DGKH	0.00275000000000002
DBNDD2	1.43266666666667
YIPF4	0.179625
THAP10	-1.22
ZNF513	0.64175
HAGHL	1.17633333333333
ITGB4	1.83266666666667
CCDC141	-1.588
YTHDF3	0.03375
C5orf28	0.09325
RPL7L1	-0.19675
TMEM30B	1.91842857142857
ANKRD35	0.614
DUOXA2	-0.57425
TBC1D5	-0.359375
DFNB59	-1.5355
HRH4	1.67533333333333
MYO6	2.7818
DNAJA4	2.570125
RBM24	-0.52175
CEACAM20	-0.57475
RBM23	-0.0778571428571429
NGFB	0.5305
C1orf63	-2.9903
KRTAP7-1	-0.3585
PERLD1	3.7375
NPB	0.91
C17orf59	0.112
HSPBAP1	-1.274
SLC15A4	0.503125
PRTFDC1	-0.81975
OSMR	0.328428571428571
CYSLTR2	-1.373
C19orf25	-0.1413
KIAA1797	-0.2745
NLRP6	-0.3165
FAM105B	0.0835
SCRN2	-0.950833333333334
LRRC58	-0.3915
RNF17	0.742125
NEIL3	-1.7735
FAM137A	-1.27925
SKP2	-2.08825
PARVA	1.103
PKLR	-1.748
RNF34	-0.065125
A3GALT2	0.1075
C12orf50	0.7922
SUNC1	-1.679
FAM102B	-0.703333333333333
CCT2	-0.28125
LRRC37A2	-0.419
ARF4	0.4645
SIKE	0.196375
C8orf48	0.787666666666667
MBTPS1	0.791214285714286
GPSN2	-0.5115
NCF2	4.196
SLC12A6	0.325
MRPL48	-0.736
HMGN3	-0.883166666666667
LRRC62	-1.2135
PAX9	2.47
FAM55A	0.1165
C20orf42	-4.09133333333333
SCML2	-1.26283333333333
BCL9	0.30925
FAM40A	-0.13925
C9orf41	-0.606
ZNF774	0.846
LETM1	-0.685
PLXNB1	-0.346666666666667
NIPSNAP1	0.678
USP10	-0.1155
F9	0.25675
LIPE	0.02525
CNGB3	1.371
C12orf52	-0.3105
PI4K2A	0.004125
MED8	0.018125
STAT4	0.5301
FGD4	1.435
RNF145	-2.21966666666667
WDR32	1.0168
CLDN2	2.1425
TCEAL8	0.013
ZMYND8	-0.8504
PDXK	-0.5965
GATAD2A	0.1725
PTGES3	-0.882
CCM2	-0.20875
TAP1	2.360125
ZNF670	0.6565
ETS2	-0.644214285714286
C6orf166	0.331666666666667
PRMT2	0.474071428571429
OR4B1	0.4695
INTS8	-0.7445
CCDC102A	0.18975
CCDC83	0.977833333333333
ITGA1	0.8123
EPHA5	-2.1685
FAM24B	-2.729
TSGA10	1.6315
HAL	-2.78016666666667
MYOT	4.5035
SPACA3	0.451
BCL2L2	-0.517333333333333
CUGBP2	0.116333333333333
CCNB3	0.686
RNF113B	-0.16575
MERTK	0.439
BAG1	0.048
VPS36	0.52375
ORMDL3	2.7286
C1orf190	0.09
ZNF625	-0.3075
CORO2B	-1.837
ALOX15	-0.74
CST1	4.77
NUPR1	1.15716666666667
CCL7	3.65325
SMCR5	-2.9145
DSC2	2.793
RBMS2	0.6295
GRIK4	-0.1935
TRIM65	0.101
TMPRSS6	-0.5015
TP53INP2	0.982
GLB1L	0.649
LOC388284	-0.218666666666667
PUS1	-0.714714285714286
BCL9L	-0.39
OLFM1	-0.637166666666667
RET	-1.64525
MASTL	-1.11716666666667
ALX3	0.115
IL1RL1	0.642166666666667
ZNF765	-0.8921
C14orf138	-0.45775
SNX10	-0.1295
TAC4	0.2475
C1orf64	4.027125
POGK	0.51625
MAPK9	0.94575
ZNF366	2.90825
C8orf79	-1.36544444444444
CLDN7	2.272
OR5AT1	0.4225
TRIM37	-0.13825
LRRC25	2.5375
GRHL2	1.7391
TEKT3	0.30075
LASS5	-0.0763333333333333
ABCC4	-2.428
DLG3	1.420625
VGLL1	-0.58975
ZFP36L2	0.879333333333333
MFRP	0.0361666666666667
KIAA1799	-0.20075
FLJ44379	1.0655
PCNX	0.43125
ANXA9	0.1775
CYP4V2	0.1089
PIK3C2A	0.76275
SRR	-0.2545
NOL3	0.482
IFITM2	1.7755
ARNTL2	-1.68175
ZNF595	1.29275
NLRP13	0.111
ASPH	-0.11925
CPA2	0.194
PVRIG	-1.9795
LEPR	-0.406166666666667
C16orf42	0.4295
SH3BGRL	1.0145
FAM77D	-1.20966666666667
FNDC7	-1.519
C9orf6	0.000166666666666658
NOTCH2NL	1.01766666666667
PGBD1	-1.55233333333333
SYNGR2	0.6875
PITPNA	0.2391875
PRPF4B	-0.7141
SLC43A3	-0.905857142857143
NRBP1	0.275
SLC25A22	0.42425
ILK	0.720125
SLC22A8	0.6825
MRPS7	1.882
PITX2	-0.5625
FABP3	-0.592875
OR1L1	0.7745
LOC728215	0.0755
BLID	-1.8855
KIAA1217	2.34411764705882
TFPT	0.95725
AP4B1	-0.8875
VBP1	-1.8855
OR1K1	0.456
MORC3	0.10975
BHMT2	0.208166666666667
C3orf10	0.81425
FZD7	0.9345
WFDC10A	-1.7935
PMS2CL	-0.906375
CCDC32	1.06583333333333
FA2H	1.6065
ALG13	-0.9935
TTLL7	1.0316
SPOCK3	-0.501
SLC13A2	0.51
AIM1	1.33675
GPRC6A	-1.864
EGR2	4.91275
MED11	0.39575
WWC1	1.476
SH3GL3	-4.447
RIF1	0.269285714285714
PRLH	-0.0635
VLDLR	-3.059
DBT	0.368866666666667
C21orf63	0.4515
CGGBP1	0.399
KRTAP12-2	0.1025
TADA3L	0.28275
ZBTB16	0.29875
PDGFB	1.752375
RFX1	0.24575
UQCRB	-0.3442
LOC133874	-1.4035
HPS3	-3.8975
LGALS3BP	1.2705
DKFZP564O0823	2.57542857142857
MRFAP1L1	0.19925
HOXA10	-0.753166666666667
NGB	0.132
KIF21A	0.631615384615385
IFLTD1	0.3635
LZTS1	0.13425
ARHGEF3	0.348
RHBDL3	-2.0605
CSNK1G2	-0.448416666666667
ChGn	-1.206
KIAA1244	2.93783333333333
GABRB2	0.4055
MGC72080	0.3765
CD27	2.70425
EGLN1	-1.8621
PEX13	1.38225
RWDD3	-0.58625
RNF12	-0.178666666666667
GRIN2B	-0.302
ADAMTS14	0.225625
DYDC2	-1.43816666666667
ATP6AP1	0.0994
NR1H2	0.0231666666666667
PDK2	1.04825
C3orf17	0.31
SLC38A2	-0.4405
SLC25A29	0.690166666666667
C15orf29	0.521
ADAM9	0.0538333333333333
TMUB2	-0.504875
GPR176	-0.28275
AGK	-0.89925
MCCD1	0.21125
NDUFA4	-0.329
TMEM146	-0.56325
DUSP1	2.5815
UNQ6975	1.515
EMX2OS	4.745
INSM2	-0.05825
LUZP4	-0.34975
SETD6	0.04175
P2RY2	1.8835
SLC45A2	-1.377
RABGAP1	0.510833333333333
UBXD5	-0.062875
GPRC5A	1.5491
PAK3	-1.04583333333333
LOC63920	-0.66625
TGFBR1	2.1025
KRTAP6-3	0.31125
SFMBT2	-0.95
CDC42	0.33025
C11orf35	0.702
TTLL2	1.02675
UACA	0.984181818181818
CD97	-1.4013
SETD5	0.058375
NINJ2	0.38725
PTER	1.05383333333333
POMGNT1	0.24325
KRTAP4-2	-0.683
ECGF1	3.27625
HRB	-0.356
ATP1B2	-0.2435
LOC400506	0.26175
COL4A3BP	1.17375
C6orf97	1.1695
GRHPR	0.294125
TAS2R1	1.741
SEMA7A	-0.67575
EDF1	0.3865
ODF2L	0.4982
PCID2	-1.1185
GTF2H4	0.256833333333333
ZCCHC3	-0.527125
CGB2	-0.024
NEUROD1	-0.625
C20orf75	-0.266
RP5-1054A22.3	2.28933333333333
IFNA5	0.111
ZNF134	0.504583333333333
MGC119295	-0.1308
ZSWIM6	-0.36825
SMEK1	0.834333333333333
PCGF2	1.56075
C1orf102	2.29875
CYP2A13	0.7325
KCNH6	-1.29933333333333
MDM1	0.3873
ALDH7A1	0.759166666666667
C9orf75	1.92025
VDAC3	0.00162499999999999
OR51T1	-0.162
EIF3F	-0.76325
KCNJ10	-0.0745
LENG8	0.262
EDEM2	-0.0361666666666667
CCNJL	-1.12816666666667
DHX37	-0.7175
CRYGN	0.2505
AATF	-0.6065
ZNF630	1.241375
E2F5	-1.158
WFDC13	-1.5275
FTSJ3	1.58016666666667
C4orf33	0.85975
LHFPL4	-2.88866666666667
C19orf56	-0.84275
SMAD4	0.06025
AFM	-0.4644
G0S2	-0.2855
FCHSD2	0.4419
