Hybridization REF	TCGA-BH-A0H9-01A-11R-A056-07
OR4K15	-0.047
TECTB	-0.7875
GPR20	0.155875
IRAK2	-0.71725
RFPL3	-0.8585
MYO9A	0.1805
NARG1L	-0.803
BLMH	-0.577375
CCDC3	2.01516666666667
C9orf21	-1.125
KIAA0513	0.981
MIER2	0.234333333333333
PNMA2	-0.712166666666667
SH3BP2	0.9115
ANXA10	-2.17525
RTN2	0.400833333333333
TFB1M	-1.4375
PRPH2	3.603
C14orf133	0.59125
GOLGB1	0.8955
IRX4	0.00649999999999996
NFKBIL1	0.0608333333333333
C10orf62	-0.83175
APBB3	0.91325
RPS10	0.3857
LOC728378	0.57725
TLE3	1.34877777777778
PSMB7	-0.651
MESDC1	0.2055
SLC6A1	0.6348
OCLN	1.81375
PTTG3	-2.431
NAGLU	0.049
SERTAD4	0.917125
SPRY1	0.9
FLJ10781	-1.05166666666667
MYSM1	0.048
TRIM4	0.796785714285714
SH3YL1	0.716
TREM2	3.467
SERPINI1	-0.12425
HDHD3	0.47575
TMEM38A	0.036
EID2B	-0.9135
TDRD3	-0.212
SEDLP	0.66075
THSD7A	1.532
NDST3	-2.34066666666667
KLHL15	-1.35672727272727
DHRS12	2.217
FBXO9	0.133928571428571
TNPO1	-0.0554166666666667
MRPL13	-0.5185
SNX5	-1.74783333333333
METTL6	0.04325
SOD1	0.027
CHML	-0.803333333333333
PACS1	1.593375
SIRT5	-0.5405
CAPN2	1.00483333333333
FXYD5	-0.738
TWISTNB	-0.57375
LRFN1	0.989833333333333
UBE1L	0.35675
UBE1C	-0.113
OR51B2	-0.70975
OR4D11	0.7655
C15orf2	-0.5805
NR4A1	-0.506833333333333
LOC339047	-2.40525
TRIM17	1.80575
ATP5G3	-0.137642857142857
RPL15	-0.362083333333333
ADAMTS8	-0.39625
HOXC4	-0.188
C14orf37	0.814
CEACAM5	-1.77025
MYT1L	0.0516666666666667
RASA2	-0.1625
OSBPL7	-1.0385
STAG1	-0.8675
GIMAP4	4.0735
FUT3	1.31066666666667
PIF1	-3.35325
LPIN2	0.8875
SH3PX3	1.12275
PDP2	0.17
PAPD1	-0.34775
ERP27	5.299
APOOL	-0.6981
DIABLO	0.21625
TRHR	0.289125
ARMC9	0.577
RNF152	2.302
SLITRK3	0.4482
ZNF211	0.242
PFDN1	1.820125
RGS11	-0.128
HS6ST1	0.3918
AKR1D1	-2.64666666666667
TNP2	0.5546
STK31	4.859
EML4	-1.26233333333333
SGTA	0.524666666666667
HIST1H2BI	-1.1415
PSMD6	-1.698
KIAA1257	4.453
C18orf55	-0.846333333333333
FLJ20273	2.787125
RPL28	-0.710333333333333
EPYC	1.307125
NOX3	-0.8145
ELAC1	-1.99283333333333
METT11D1	-0.9065
BIN2	-0.819333333333333
NACA2	-0.517
CCDC17	-1.07925
HM13	0.6419
UBOX5	0.0643749999999999
UBE2O	-0.0295
UBL5	0.39125
APOLD1	0.6485
C9orf31	0.25325
TNFSF8	0.729
ARHGAP29	0.689625
PROKR2	0.331
PDE5A	-0.681666666666667
C6orf12	-0.403
TOM1L1	0.278
WHDC1	-0.048625
FOXI1	3.41733333333333
RAB4A	0.8953
TMEM39B	-1.12475
ATPBD1C	-1.32275
FARSA	-0.308166666666667
PLEKHG5	0.99475
CMAS	-0.555666666666667
OR7E24	0.6145
SLC30A1	-0.03825
CDC42EP5	1.066
PLAC1	-1.3555
KLHL18	0.422166666666667
LBA1	0.6608
TAZ	-0.97025
CRIP2	1.842
BTBD11	-1.24683333333333
C16orf72	1.11975
DIO2	0.4655
LRRCC1	0.474333333333333
CCDC136	-1.8795
PRX	0.501375
RBM5	-0.3817
TMEM85	-0.163
TUBGCP4	-1.07716666666667
APLN	-0.05825
CDK7	0.613833333333333
SSR2	1.30408333333333
CRELD1	-0.1055
C19orf46	2.6675
GAL3ST4	0.405
KBTBD10	0.508
IL28A	0.32275
WDR27	-1.2325
MCM2	-1.25733333333333
SOX14	-0.138
FLJ39743	0.535
KIAA0922	-0.793714285714286
HIPK4	0.1215
FLJ25758	-0.135
C16orf57	-0.52525
PDZD2	0.898
MCC	1.806875
HHLA3	-0.5614
ID2	0.121
C20orf23	2.33166666666667
ZNF688	0.89575
APOC2	-1.90366666666667
LOC440093	-0.43475
FAM50B	1.59083333333333
PWP1	-0.6855
DNAH10	-0.0655
HIST1H2BA	0.31225
GPR56	1.58266666666667
METAP2	-1.061
PAN3	0.835833333333333
STXBP4	0.030875
PDHX	0.0785
MTA1	0.177083333333333
ZBED4	0.016
ZNF720	-0.71225
CDK2	-2.18525
RHOJ	0.56575
CDC37	-0.0573333333333333
ZER1	0.43175
GRK4	0.913
PRPH	-0.3125
POLR2A	0.759
OGFOD1	0.3165
NOL5A	-0.9575
PHEX	-0.0485
FLJ16478	0.185
C20orf117	-0.724
CAMTA2	0.69075
C11orf74	-0.0995
DDX17	-0.05625
C5orf27	0.04825
PLEKHA2	-1.2642
PDE4DIP	-1.4162
SCN7A	0.08875
ZNF559	-0.1995
CXCL10	2.74025
ZMYM4	0.115666666666667
STK32B	1.445
KIAA0888	-2.5133
TACR3	1.3755
CKAP2L	-0.92775
KIF1A	-0.719333333333333
RSPRY1	1.086
VCAN	0.66275
CYP27C1	0.2165
SYDE1	-1.47316666666667
MED12L	-0.7295
ZDHHC21	0.635625
NHS	1.5715
TM9SF3	0.793
DDHD1	-0.327125
MAFG	-0.8085
BICD2	0.1015
C14orf119	-0.278666666666667
C14orf43	0.580357142857143
CDH7	0.324
ALKBH5	0.1285
JUP	1.646625
TMEM41A	0.0393333333333333
MAMDC4	-1.29383333333333
CBX3	-1.03225
LRRC18	0.54675
RBMXL2	-0.55725
PLA2G4D	0.775166666666667
FGF13	1.4865
KIF3A	1.40266666666667
PDIA6	-0.73475
DCXR	0.93025
CASKIN2	0.37875
EHD1	1.0095
MARCKSL1	0.977
ZNF496	-0.211
SCAF1	0.4645
KCTD8	-0.97
TRAF3IP3	-0.0792142857142857
LSR	1.70325
CXorf1	-0.0976666666666666
C14orf112	0.717666666666667
EIF2B1	-0.43275
OMP	0.6185
GSTZ1	0.559
LOC92017	0.72775
ISLR2	1.155
C12orf36	0.686
GATA2	-1.98766666666667
GABRA5	-3.628
CELSR2	-0.597785714285714
STAM2	0.8518
TNAP	-1.197
PTPMT1	-0.652833333333333
GRP	4.67725
SV2A	-1.689
MAGEA12	-4.36675
CACNG1	-0.0395
C18orf19	-0.8705
GSG1	-1.21466666666667
PTPRJ	-1.5275
FRMPD1	-0.935
ZNF668	0.51275
PLEKHJ1	0.596375
ADAT1	0.4125
TMEM50A	0.3457
UCN3	0.00649999999999998
HOOK1	1.601875
IL17B	0.6505
MLKL	-2.403
TTC14	-0.322666666666667
KLHL5	-0.368125
CRYL1	-0.166333333333333
FOXH1	0.245
NFYB	-0.38625
PPM1G	0.11175
GOLGA2LY1	-1.60825
NMT1	-0.341125
HADHA	0.2268
CHSY-2	0.936
PLEKHF1	0.033
SAGE1	-2.174
MUSTN1	-0.40675
SUHW4	0.24525
TFEB	0.6185
ZFYVE27	-0.4165
ATG12	-0.371166666666667
BMI1	1.12764285714286
ZIM3	0.3385
MYH4	0.575666666666667
MASP1	-1.58725
KIAA0984	-0.171
RPAP2	-0.60975
ASB5	1.011
BOLA3	-1.12133333333333
MIA3	0.497166666666667
KRT35	0.121
KIR3DL3	-0.56
MRPL51	-0.57875
SEMA3F	1.53516666666667
NDUFB2	0.150333333333333
LOC253012	0.411333333333333
FAM46C	-0.4739
G6PC	-1.98957142857143
CSAG3A	-5.23266666666667
PREX1	4.695
SLC25A45	-0.38075
MAPKBP1	-0.3251
CPE	-0.5082
GNB1	-0.152625
CXCR6	1.5665
TRIM46	0.80525
C16orf3	0.339166666666667
HPSE	-0.00612500000000001
TIGD3	0.8135
SPG3A	2.723
LCAT	-1.64716666666667
ST6GAL1	-0.490222222222222
POMC	-0.24525
FLJ36031	-1.242
NSMAF	-1.0735
SKIL	0.6925
ADSS	1.094
HMGCS1	-1.5272
POLR3F	-0.0175
RAB10	0.454875
ZNF277P	-0.81825
ZBTB7B	0.594375
DHRS1	0.7385
ABCC13	4.26371428571429
CNOT3	0.5855
NFKBIA	0.66175
GAK	0.753666666666667
SFT2D2	0.757333333333333
HOXA6	0.8655
CRTC1	0.712375
LY6D	-0.203166666666667
C20orf72	-0.791333333333333
CPT1A	0.982
LMO1	-2.303
EIF3I	-0.186
PRB4	0.19125
MCM3APAS	-1.461
C20orf132	-1.0143
FOXF2	-3.50475
S100A12	-0.1015
MLH1	-0.178333333333333
ACTN1	0.5135
MRPL36	-0.7135
C20orf106	-2.31
FBXO6	1.46116666666667
MKS1	0.506666666666667
CX3CR1	-1.35925
PDE1B	0.971
PLP1	-3.05775
KISS1	0.314333333333333
C14orf2	-0.162833333333333
TBC1D3P2	-1.96025
COMMD6	0.9645
ANKRD7	-1.41725
PTCHD1	-1.46025
NARS2	-0.825
DOCK7	-0.661125
FAM127B	-0.16475
LOC390243	-0.270666666666667
N6AMT2	0.75475
ZNF391	-1.592
DNAJB14	0.950333333333333
WRB	0.627
BPI	-0.161
TTC4	-0.504666666666667
FAM10A5	-0.37425
GOT1L1	-0.0202
MAGED1	0.168625
RESP18	0.13225
WFDC6	2.9755
MT2A	-2.434
C11orf56	-0.06725
KIAA1432	0.6055
ROR1	-1.5245
HSD17B14	0.993333333333333
ZFAND2B	0.000250000000000002
SAMD4B	0.49875
HEXA	-0.16725
HNRNPU	0.433045454545455
USP39	-0.2705
NRD1	-0.501
R3HDML	-0.0305
FLT4	0.435333333333333
OMG	0.6296
OR52N4	0.782
LOC399818	-0.985
ELA2	-3.19575
VENTXP1	-0.856
RFC5	-1.488
OR52L1	-0.5
PAX5	-0.095
FBXO2	1.4945
GMEB1	-0.7795
AKT3	-1.40033333333333
CRB1	-0.438
CTTN	0.811333333333333
UTP15	0.041
HSBP1	1.02108333333333
PHF11	0.994
NDEL1	0.242666666666667
USP8	-0.2865
BAIAP2	0.3351875
SI	0.7444
ARSJ	-1.883
BAAT	-2.38225
KCNS3	1.76116666666667
LOC126147	-0.667166666666667
TMEM37	0.3605
C1orf162	2.88433333333333
MBD1	-0.4255
ITGAL	0.560166666666667
WDR73	-0.0605
GKN2	0.149666666666667
ARFGAP1	-0.469125
SLC5A8	4.02483333333333
ZBTB40	-0.0415
CYP4B1	2.9795
LYPLAL1	-0.11
CHST3	-1.20525
MAP3K9	0.589
BTAF1	-1.595
TFAP2E	-0.557
RBM35B	1.81025
LOC441251	-0.625166666666667
ANKRD25	-0.107611111111111
UQCRC2	-0.1285
MAEA	0.516
HYAL1	-2.1059
RNPEPL1	0.581333333333333
CPSF2	-0.35375
PSD3	1.1778
ABCA13	0.050375
AGR2	3.73325
GBX1	-1.777
HDLBP	0.598928571428571
ACY3	-1.14
HECW1	-0.728
ZNF519	-2.009
HOPX	3.22114285714286
ZNF304	1.036375
OR12D3	-0.667
FKSG43	0.88875
METTL1	0.0535
MFSD3	0.7055
PSPH	-1.81975
CLCA3	-0.1805
DARS2	-0.593666666666667
CDC25A	-1.975
BAIAP2L1	-1.4095
B3GNT5	-1.22975
USP29	0.0405
ARHGEF10L	0.4388
ATOX1	0.588375
ADAM30	0.72125
DNASE1	-0.03075
STT3A	0.272333333333333
RAB6IP1	-0.6185
PTN	0.7917
C1orf106	-1.052
HECA	1.077
RNF122	-0.3835
SLC22A18AS	0.499333333333333
GNG8	0.129833333333333
ELP4	-0.38325
FAM65A	0.349666666666667
RPL10A	-0.136666666666667
IRS4	-0.504
MACF1	0.5241
SEC24D	1.08825
LOC374395	0.6415
TGFB2	-1.03925
MDFIC	-0.260375
CHRNE	0.487333333333333
PCMTD2	-0.295833333333333
ATP6V0D1	0.888
MTA2	0.41675
LZTR1	-0.0488333333333333
RAP1A	-0.2045
AXIN1	0.102
POLR1C	0.11425
TRIO	-0.0966666666666666
PLXNA4A	-0.132916666666667
C5orf33	-0.1275
DEPDC1B	-2.919625
ZNF473	0.547
MTM1	0.726625
GPR107	-0.0333333333333333
CSNK1A1L	0.741333333333333
FLJ14154	0.891
NLRC4	3.66275
ENPP4	2.4395
PADI3	0.389
RNF170	0.09075
CG018	0.339
C16orf7	0.4995
KCNE1	0.74375
NRM	-1.756
SLC37A3	-0.740928571428571
TPD52L2	0.00883333333333333
UNC5B	0.69125
C12orf12	1.0235
SDHB	-0.7755
CLRN1	0.5335
NUDT10	-2.00133333333333
UGT3A1	-0.13875
FBXW8	0.26525
RHOF	0.109125
PTPLAD1	0.276875
MYO3B	-0.02175
DERA	-1.52525
TPP2	-1.05625
C19orf53	0.0251666666666667
GINS3	-0.64225
ST6GALNAC5	1.4595
CHSY1	-0.20025
MGC15705	-0.617
GPR83	0.756666666666667
EXT2	0.144125
DOLK	0.63425
TUBAL3	-0.2825
ACVRL1	1.32555555555556
ABL2	-0.786
C14orf156	-0.975166666666667
PTPRZ1	-3.59433333333333
DIP2C	0.569875
LAMP1	1.083375
RXRA	0.1153
MAP3K5	0.263
ALKBH1	0.343166666666667
PDLIM7	-0.590875
ARL14	-1.7585
SNIP1	-0.380833333333333
TIMP3	1.33891666666667
RGS3	-0.294
SPAG16	0.0326
ABHD4	0.46825
ARHGEF12	0.945583333333333
GLUD2	-0.777
RAC2	-1.2922
UAP1L1	-1.258
SLC18A3	0.612
YOD1	-1.28158333333333
RALY	-0.751
HMOX2	2.1215
DGKH	-0.55975
DBNDD2	1.7575
YIPF4	-0.11125
THAP10	-1.09275
ZNF513	0.80125
HAGHL	0.450166666666667
ITGB4	0.8495
CCDC141	-0.813
YTHDF3	0.322
C5orf28	0.164
RPL7L1	-0.479125
TMEM30B	1.86271428571429
ANKRD35	1.3895
DUOXA2	0.05875
TBC1D5	0.081
DFNB59	-1.381
HRH4	0.33925
MYO6	3.0665
DNAJA4	0.701125
RBM24	-0.031875
CEACAM20	-0.83475
RBM23	0.331285714285714
NGFB	-0.1705
C1orf63	-1.4813
KRTAP7-1	-0.0135
PERLD1	2.26375
NPB	0.26
C17orf59	1.2876
HSPBAP1	-0.77975
SLC15A4	-0.24875
PRTFDC1	-1.51775
OSMR	-0.703142857142857
CYSLTR2	-0.714
C19orf25	1.2616
KIAA1797	0.0375
NLRP6	-0.404
FAM105B	0.057
SCRN2	-0.230166666666667
LRRC58	0.0115
RNF17	0.0582857142857142
NEIL3	-2.8345
FAM137A	-1.7385
SKP2	-2.7225
PARVA	1.20358333333333
PKLR	-1.1975
RNF34	0.233625
A3GALT2	0.204333333333333
C12orf50	-0.2574
SUNC1	-2.65875
FAM102B	0.0995
CCT2	0.33925
LRRC37A2	-1.1285
ARF4	0.9075
SIKE	-0.241375
C8orf48	-0.661166666666667
MBTPS1	0.584928571428571
GPSN2	0.018
NCF2	2.07425
SLC12A6	-0.303333333333333
MRPL48	-0.545
HMGN3	-1.36633333333333
LRRC62	-1.478
PAX9	-0.88875
FAM55A	1.592
C20orf42	-2.7535
SCML2	-2.07333333333333
BCL9	0.645
FAM40A	-0.25225
C9orf41	-0.6935
ZNF774	-0.3925
LETM1	-0.198
PLXNB1	1.01
NIPSNAP1	0.9005
USP10	0.20925
F9	0.3025
LIPE	2.904
CNGB3	2.9565
C12orf52	-0.343
PI4K2A	0.0135
MED8	-0.400625
STAT4	0.4266
FGD4	0.822666666666667
RNF145	-2.51733333333333
WDR32	1.4441
CLDN2	0.834
TCEAL8	0.9665
ZMYND8	-0.4806
PDXK	-0.3436875
GATAD2A	-0.37925
PTGES3	-0.501
CCM2	-0.56925
TAP1	0.48925
ZNF670	0.33875
ETS2	-1.36328571428571
C6orf166	0.552833333333333
PRMT2	0.216071428571429
OR4B1	0.4785
INTS8	-1.082
CCDC102A	-1.339
CCDC83	1.8975
ITGA1	-0.7603
EPHA5	-2.26166666666667
FAM24B	-1.7645
TSGA10	1.97825
HAL	-1.82333333333333
MYOT	-0.0255
SPACA3	-0.53025
BCL2L2	-0.483833333333333
CUGBP2	-0.543
CCNB3	-0.65125
RNF113B	-0.341
MERTK	-0.47225
BAG1	0.5605
VPS36	-0.0555
ORMDL3	1.0688
C1orf190	-0.63025
ZNF625	0.03825
CORO2B	-1.935
ALOX15	-0.829
CST1	1.3105
NUPR1	1.707
CCL7	-0.320333333333333
SMCR5	-2.999
DSC2	2.2645
RBMS2	-0.19025
GRIK4	0.382
TRIM65	-0.4239
TMPRSS6	1.151
TP53INP2	1.59075
GLB1L	0.6075
LOC388284	0.0565
PUS1	-0.869785714285714
BCL9L	0.218
OLFM1	-1.05775
RET	1.068375
MASTL	-1.87066666666667
ALX3	0.554
IL1RL1	-1.1662
ZNF765	-0.7291
C14orf138	-1.32575
SNX10	-0.475833333333333
TAC4	0.522
C1orf64	1.724
POGK	0.829
MAPK9	-0.011
ZNF366	2.824
C8orf79	-0.1275
CLDN7	2.933125
OR5AT1	0.464
TRIM37	-1.55025
LRRC25	1.97825
GRHL2	2.2951
TEKT3	0.147
LASS5	0.1205
ABCC4	-1.7665
DLG3	0.98675
VGLL1	0.23875
ZFP36L2	0.00299999999999998
MFRP	-0.00516666666666666
KIAA1799	-0.947
FLJ44379	-0.3075
PCNX	0.23825
ANXA9	1.0205
CYP4V2	0.9437
PIK3C2A	0.52275
SRR	-0.7325
NOL3	0.04775
IFITM2	0.00449999999999999
ARNTL2	-1.36175
ZNF595	0.659
NLRP13	1.015
ASPH	0.003625
CPA2	1.0175
PVRIG	-2.06416666666667
LEPR	-0.00483333333333334
C16orf42	1.5715
SH3BGRL	2.35975
FAM77D	-1.33333333333333
FNDC7	-0.3015
C9orf6	0.0105
NOTCH2NL	1.08533333333333
PGBD1	-0.869666666666667
SYNGR2	0.725666666666667
PITPNA	0.1274375
PRPF4B	-0.9586
SLC43A3	-2.27271428571429
NRBP1	0.3085
SLC25A22	0.35525
ILK	0.514375
SLC22A8	0.579166666666667
MRPS7	-0.113875
PITX2	-3.36275
FABP3	-1.042375
OR1L1	-0.2115
LOC728215	1.2695
BLID	-1.2815
KIAA1217	1.84064705882353
TFPT	0.385
AP4B1	-1.27175
VBP1	-1.46525
OR1K1	0.6805
MORC3	0.096
BHMT2	0.270666666666667
C3orf10	0.84525
FZD7	0.122166666666667
WFDC10A	0.451
PMS2CL	-0.840375
CCDC32	0.663833333333333
FA2H	-2.66575
ALG13	-0.732
TTLL7	0.0772
SPOCK3	0.0285
SLC13A2	1.106
AIM1	0.263
GPRC6A	-0.767
EGR2	3.69925
MED11	0.56975
WWC1	1.974
SH3GL3	-3.72225
RIF1	-0.1435
PRLH	-0.0475
VLDLR	-2.999
DBT	0.344375
C21orf63	-0.71275
CGGBP1	-0.19375
KRTAP12-2	0.5655
TADA3L	0.226625
ZBTB16	2.3705
PDGFB	1.210875
RFX1	0.041375
UQCRB	-0.4403
LOC133874	-0.371
HPS3	-1.216
LGALS3BP	0.9489
DKFZP564O0823	1.95514285714286
MRFAP1L1	0.580625
HOXA10	-1.39816666666667
NGB	-0.164
KIF21A	0.936384615384615
IFLTD1	0.571
LZTS1	-1.215625
ARHGEF3	1.4
RHBDL3	-1.1315
CSNK1G2	0.179166666666667
ChGn	-2.14825
KIAA1244	2.9305
GABRB2	0.1735
MGC72080	0.226
CD27	2.53875
EGLN1	-1.4858
PEX13	0.71675
RWDD3	-0.83975
RNF12	-1.07733333333333
GRIN2B	-0.69
ADAMTS14	-0.450875
DYDC2	1.767
ATP6AP1	0.603
NR1H2	0.138833333333333
PDK2	0.44475
C3orf17	-0.167333333333333
SLC38A2	-1.41814285714286
SLC25A29	0.582666666666667
C15orf29	0.474
ADAM9	-0.09825
TMUB2	0.56225
GPR176	-1.3905
AGK	-0.710571428571429
MCCD1	2.54275
NDUFA4	-0.12725
TMEM146	-0.06475
DUSP1	2.6205
UNQ6975	-0.5115
EMX2OS	3.93675
INSM2	0.157
LUZP4	-0.70925
SETD6	-0.2785
P2RY2	3.41725
SLC45A2	-1.375
RABGAP1	0.212333333333333
UBXD5	0.139125
GPRC5A	1.0502
PAK3	-0.444666666666667
LOC63920	-0.724
TGFBR1	-0.4422
KRTAP6-3	0.181
SFMBT2	-0.79
CDC42	0.2669375
C11orf35	0.538
TTLL2	0.6375
UACA	0.0828181818181818
CD97	-2.0867
SETD5	-0.089625
NINJ2	-0.4715
PTER	0.207
POMGNT1	0.1815
KRTAP4-2	-1.028
ECGF1	2.425375
HRB	0.0828181818181818
ATP1B2	-0.0575
LOC400506	0.3155
COL4A3BP	1.168
C6orf97	0.845
GRHPR	0.303875
TAS2R1	0.782
SEMA7A	-1.09625
EDF1	-0.1525
ODF2L	1.1172
PCID2	-0.444166666666667
GTF2H4	-0.416666666666667
ZCCHC3	-0.66175
CGB2	-0.1765
NEUROD1	0.0516666666666667
C20orf75	-0.2175
RP5-1054A22.3	0.929666666666667
IFNA5	0.845
ZNF134	0.719416666666667
MGC119295	-1.0595
ZSWIM6	0.113125
SMEK1	0.00533333333333334
PCGF2	0.578125
C1orf102	3.0445
CYP2A13	4.2565
KCNH6	-1.14788888888889
MDM1	0.9408
ALDH7A1	0.423333333333333
C9orf75	0.45975
VDAC3	-0.34575
OR51T1	0.456
EIF3F	-0.48325
KCNJ10	-0.660375
LENG8	0.3665
EDEM2	1.55083333333333
CCNJL	-1.42183333333333
DHX37	-0.8265
CRYGN	0.1525
AATF	-0.4425
ZNF630	1.222625
E2F5	-0.3525
WFDC13	3.04975
FTSJ3	-0.136166666666667
C4orf33	-0.64525
LHFPL4	-3.056
C19orf56	-0.477666666666667
SMAD4	-0.3585
AFM	-0.7972
G0S2	1.54175
FCHSD2	-0.3667
RRP1B	-1.2186
EEF1B2	-0.795
STAT6	1.243
ZNF195	-0.3215
GNL1	-1.2795
ZNRF2	0.6435
PER3	-0.665875
ASB16	0.3255
C10orf10	1.19864285714286
ADCY8	-4.0255
C9orf58	1.45566666666667
ARMC10	0.0725
PSG1	-2.81
DHX34	0.515
VARS2	-0.461
NFIC	1.33225
ITPR2	0.8625
AGXT2	-0.055
OR6K3	-0.2395
H2AFZ	-0.924083333333333
MLLT3	1.0155
COX4I2	1.27325
CCNT2	-0.051375
PLK4	-1.676
NUMBL	-0.0696666666666667
MED16	0.77825
PLEKHQ1	0.641
GOSR1	0.615333333333333
BTG4	-0.474333333333333
RPL30	-0.255
IGSF5	0.8685
IGFL2	1.28516666666667
ELMOD2	1.35866666666667
SHC3	-1.76016666666667
HAVCR1	-0.1755
DYNC2H1	-0.01975
RNF5	-0.427
C2orf7	-0.13925
NLF1	1.132
KLHL25	1.402
LRP10	1.3028
KRI1	-0.32725
PUS7L	-0.2755
MGMT	0.68
HOXD1	-0.65
CSH1	0.1534
ATG16L2	-0.59275
FLJ44635	0.7445
CHODL	-0.17175
EXOSC8	-1.957
SLC28A1	0.017
MYO7B	-0.869166666666667
SEH1L	-0.5579
MTNR1A	0.350833333333333
TSPAN5	-0.340666666666667
CDC45L	-3.29116666666667
AMIGO1	1.5555
ATAD3A	-0.83175
OSGIN2	1.14383333333333
PDIK1L	0.580333333333333
DARC	3.4295
PIPSL	0.589
SHMT1	-0.83675
CRISP3	-0.8175
POPDC2	1.26033333333333
ZRANB2	-1.38316666666667
FBXL8	0.81775
TRIP13	-2.14572727272727
EIF5AL1	-0.984
POU5F1P3	-4.95666666666667
IL6	-0.742
CXorf38	-0.0703333333333333
IFNA16	-0.011
FBXL2	2.52016666666667
BRD1	0.0565
STATH	-0.10725
FBXO44	1.11216666666667
MCCC2	0.09125
CDC2	-2.0351
C5orf23	-2.833
IVD	1.1005
C10orf122	-0.45325
MSL3L1	0.0229
MVP	0.90175
EPOR	-1.4555
ZMYM1	-0.2105
BCL7C	0.256833333333333
PSTPIP2	0.4425
LYPD1	-2.56775
OR8G5	-0.095
ZP3	-0.239833333333333
BCAS4	1.14933333333333
EDG6	1.85425
ISY1	0.1115
PRAMEF2	-0.83825
CUL1	-0.61675
RNF213	1.3851
CCRK	1.0025
DHX9	-0.104875
C13orf29	-0.45325
NCKAP1	-0.296333333333333
MRPL43	0.353285714285714
XPR1	0.417
PKN2	0.7917
PODNL1	0.488
ZNF333	-0.2745
DALRD3	1.47725
OPN1SW	0.353
BTBD6	1.08375
C11orf82	-1.4425
OR5P3	-1.125
DUSP11	0.06075
L1CAM	-1.4834
NEK11	2.3895
OR7E91P	1.041
CNTN3	2.5156
CREB3L2	0.0925000000000001
ZBTB37	0.8685
KIAA1324L	1.42875
NDUFB10	1.0505
NUDT2	-0.44925
GTPBP8	-0.3805
CACNA1D	0.862875
PRKAA2	-1.03533333333333
PRDM8	0.119
MGC16075	-0.269833333333333
KRT14	0.839857142857143
PP8961	0.760714285714286
MRPL18	0.33225
ABCG2	-2.9795
PACRG	1.85575
BBS2	0.63425
KREMEN2	-0.5775
FBXO21	0.60625
HNRPUL1	0.0886666666666667
GRB10	0.04375
CLSTN1	0.4895
LMAN2	0.5857
C17orf61	0.0235
NIPSNAP3A	0.33375
INSIG2	-0.989833333333333
PCDHB7	0.992
STXBP2	1.177125
CMAH	0.197916666666667
SEMA5B	-0.6885
ZNF155	0.0905
COQ6	-0.442666666666667
PRPF4	-0.17125
TSPAN15	2.3031
VN1R5	-0.16625
LATS2	-0.03075
SELK	0.15275
PGK2	-0.026
MS4A1	-0.550375
TYW3	-0.7309
KRTAP5-1	1.01925
RCCD1	-1.3085
BTN1A1	0.41375
DDX28	0.33325
TMEM65	-0.0165
LOC92345	0.56875
TTC31	-0.739
WDR46	-0.9585
CHP2	-0.977666666666667
LSP1	-0.04475
ZNF542	0.75975
EXOSC1	-0.728
ARHGAP18	0.616666666666667
LRRTM4	-1.3975
MAOB	2.14025
CACNB4	0.77575
MGC33846	0.90675
RANBP3L	-0.069625
ATP5L	0.053
ONECUT1	-3.458
NUDT9	0.4135
TMEM149	0.0445
STX17	-0.12
IGSF10	-4.15375
TMPRSS9	0.084
BMPR2	1.78425
ALLC	-0.409333333333333
KLF7	-0.939875
GCC1	0.8182
TIMM9	-0.4585
CDO1	1.20333333333333
MGC10701	-1.767
IFI6	0.0176666666666667
FRMD8	1.034
MGAT2	0.1475
WBP5	-0.3545
CNIH2	0.30475
KIAA0907	-1.3579
KCNH8	1.268
CTSG	-1.70475
GRIK1	-0.864
CUL5	0.41925
FRMD1	0.4485
OR9A4	1.1095
SYT6	-1.7555
FOXD4L2	0.34375
ANAPC2	0.00666666666666667
OPN5	1.447
TAF13	-0.4885
LYG2	-1.24425
GGNBP1	0.3915
C11orf40	0.18
OTX2	-1.272
REG4	0.39725
EIF5	-0.390375
PALB2	-0.514
SEPSECS	-0.2028
RNASE3	-0.093
TRIM49	-0.4175
POLR2K	0.1722
GPR42	0.0415
C8B	-2.98266666666667
SASS6	-1.67275
PREB	-0.2405
OR3A3	-0.111
TUBA8	0.723125
IGLV2-14	-1.75875
STIL	-2.36925
ANKFN1	-0.472833333333333
NME7	0.1745
HOXC12	-0.529
UBE2C	-0.527375
FHOD1	-1.714125
CDK2AP1	0.6245
OR6K2	0.03375
DHPS	-0.34825
RPL5	-0.92625
TRGV5	0.6065
LOC541472	0.05525
HCCS	-0.383
DENND1B	2.8075
LHX3	0.284
OR5D16	0.5735
CXorf57	-3.7896
IRF2BP1	0.793
NDST2	0.460833333333333
LCE3D	0.5255
BOLL	0.10975
SYT3	-1.20725
PIH1D2	1.48125
C20orf7	-0.293666666666667
IL1R2	-0.298833333333333
SLAMF9	0.4835
PPME1	0.444125
PIK3CA	-0.1245
TRAPPC1	0.854
COLEC10	-1.10925
SLC9A6	-2.25383333333333
PDDC1	0.279833333333333
CCDC53	0.3065
GK3P	-0.197
DAZL	-2.675
BRI3	-0.4995
SDK1	0.7995
CYP2C18	-0.24275
IFI44L	0.949625
RPL3L	0.2125
FUT9	-0.253666666666667
KIFC2	-0.122333333333333
