Hybridization REF	TCGA-BH-A0H0-01A-11R-A056-07
SRP72	-0.1699
SGK269	-0.7525
MTX1	1.031
CENTA1	0.73075
UNQ9433	-0.4805
ATR	-0.169666666666667
DDX49	-0.827333333333333
PAQR8	-2.11083333333333
C14orf174	-0.31775
GBGT1	-0.558
THAP1	0.80925
OR10K1	0.2465
RASIP1	-1.4995
DPYD	-1.2317
DOHH	-0.194
C18orf45	1.62175
POF1B	-0.795
ZNF552	5.044
USP32	-0.109875
MED27	-0.596166666666667
C14orf149	-1.819
PRDX4	-0.785166666666667
ABHD12	0.6924
AGT	-5.66425
SLC22A14	-0.82325
C1orf58	0.624
PILRA	0.28725
ABCF2	-0.571125
C17orf85	-0.736
TKTL1	-1.29175
FGF1	0.04485
IL6R	-0.482666666666667
VPS25	0.01025
CHRNB2	0.873875
COL7A1	-3.0543
LRRC48	1.53766666666667
SPG20	-2.02083333333333
COX10	-0.34725
GCA	0.4815
ECEL1	-0.8135
GLG1	-0.993333333333333
SRD5A2L2	-0.24525
MUTYH	-0.492
ZNF70	0.2415
L2HGDH	-0.30875
GPATCH2	0.7515
ZNF655	0.192
ZNF227	0.192833333333333
MCOLN2	-1.027
NQO2	-0.169
KCNQ5	-0.7225
NEU1	0.107833333333333
QRICH1	0.48475
ZBTB20	0.373833333333333
RPUSD3	-0.34725
EPGN	-1.1822
TSN	0.767
SPRY2	-3.40916666666667
LZTFL1	-0.096875
GMFB	-0.07475
PBEF1	-1.0629
HBG2	-1.78375
TMEM8	-0.55775
PALM2-AKAP2	-0.672
NFYA	0.088
FAM108A1	-0.2795
PBLD	1.58975
NRG4	-2.956
PIGF	0.0435
PTGER1	-0.34975
NOS2A	0.3015
C21orf34	-1.48766666666667
C21orf51	0.408083333333333
IL17C	-0.1385
TRMT6	-0.149833333333333
ETV2	0.2245
CCDC109A	-0.9245
MYLK2	-2.095
ATP10A	-0.0736
DPH4	-0.7595
C5orf5	0.501
KCNA4	0.467
NMNAT2	-1.95033333333333
GLYATL2	-1.5005
LSMD1	0.251625
IL23R	-2.10625
NRF1	-0.02725
MUC15	-2.534
PRDM12	-1.4585
PAQR4	0.6
RBBP6	-0.8925625
IFI27	1.683
SKAP2	-1.53033333333333
TAGAP	0.99975
TJP3	2.0325
C9orf61	-0.86875
IDS	-0.419571428571429
PARG	0.22025
LOC131149	-0.7495
DYRK4	0.005
MICALL1	-0.3455
GALR2	-0.492
GPBP1L1	0.831375
TBX21	3.57575
KCNJ6	-1.7486
GGN	0.50675
CASP5	-0.698
RNF182	-6.45175
BRD4	1.00325
DOK4	-1.74025
SLC46A2	0.279333333333333
SOX9	1.43358333333333
ZNRD1	-0.302666666666667
PRR6	-1.67125
FAU	-1.134
DTNB	0.7735
CARD9	-0.92525
STS-1	-1.54283333333333
SLC4A5	0.528125
NSBP1	-0.3685
UGCGL2	-1.322
POTE15	1.9975
NOXA1	1.2885
RP13-347D8.3	3.2585
SAMD10	0.48
EP400NL	-1.0395
TCF21	-0.33525
AMELX	-0.298
JPH2	-0.2676
SLA	1.079125
DLST	-0.908666666666667
SEPT12	1.949
RGS20	-4.36775
LXN	-1.74433333333333
ZNF419	0.982875
UPK3B	0.458666666666667
RELL1	2.0395
ESPNL	-0.358
KLHL21	-0.199375
PI15	-0.1255
C2orf61	-0.8575
LOC407835	-0.810666666666667
RER1	0.4645
ELAVL2	1.9795
MGC26718	1.08975
KLF2	2.321
TNFAIP8L3	-0.21725
TFE3	0.092
C11orf17	-0.21275
15E1.2	-2.137
SNRPC	-0.651
DLGAP1	-0.35275
PGLYRP1	0.10625
OVCH2	-0.025
IRF7	1.2287
SET	-0.166
NAB2	-0.449833333333333
LRP5L	-0.48175
FAM120A	1.1033125
ASCL2	2.51883333333333
SHH	-0.5795
ATP5H	0.235666666666667
THPO	-1.44283333333333
TYRP1	-4.65033333333333
HIST1H3E	-0.5955
EIF2S1	-0.318777777777778
TNFRSF17	-1.9675
TARSL2	-0.09825
NKX2-8	0.721875
C1orf115	0.263875
LOC56964	0.4195
KIAA0841	-0.04775
ISCU	0.5725
TTMA	0.252
ZNF414	-0.1535
LOC441150	0.423
RAB15	2.45675
HBP1	0.977
TNNT2	-2.20416666666667
CECR5	-0.51375
PHGDH	-4.583125
JRK	0.3704
XPO4	-1.141125
FAM131C	0.699
ARHGAP25	0.974833333333333
CA9	-3.41666666666667
GPR62	0.0571666666666667
TLX1	0.177666666666667
GPS1	0.08825
OR2M2	-0.1255
BDP1	0.557357142857143
FAM70B	0.624
RPS29	-0.2895
MKLN1	-0.047
TSPAN19	-2.44475
SLC29A3	2.2102
LGALS4	0.808333333333333
USH2A	0.311833333333333
NF1	-0.5315
APOBEC3A	2.0625
IMPAD1	0.367666666666667
OLR1	-0.0533333333333334
NRAP	0.1755
HCFC1R1	0.153
TAOK2	0.441833333333333
MCM10	-2.074
MAP4K3	1.23566666666667
CBS	-2.34375
CLK3	-0.5813
PCDHGA5	1.014
ELF4	0.64975
FAM71A	-0.426
C11orf49	-0.1925
CLIP2	-1.849
BTBD9	0.6837
ZNF524	1.1725
KDELR1	1.061
ZNF509	0.452
NCSTN	1.638
ZNF533	-1.19664285714286
PARP4	-0.908625
GALNT9	-0.7005
NPY	-3.101
BEGAIN	-2.904
TMEM77	0.0746666666666666
FOXRED1	-0.811666666666667
SLC16A2	-2.01166666666667
SLC35B1	-0.0435
GK5	-0.144666666666667
SDCCAG10	-0.9605
C4orf20	-0.23575
SLC9A2	-2.65525
ADD1	0.854071428571429
TAL2	-0.315
ACLY	-0.233625
DNAJC1	0.7985
SOST	-2.02175
USP43	1.00166666666667
CYP4F12	0.30475
FKBP5	0.788125
CHCHD5	0.5373
NUDT22	-0.9885
CCDC85B	-1.3795
OR51G2	0.5385
STRN3	0.421142857142857
TMOD2	-0.4195
FLI1	-0.374
MAB21L2	0.901166666666667
DGKQ	0.585
VPRBP	0.471833333333333
SCNN1B	1.4223
ECHDC3	0.6575
TMEM106C	1.06325
CSNK2A2	-1.316
RPL39	-0.685
HERC3	-0.1428
ZBTB47	0.0951666666666667
ZNF681	0.14825
PAGE2	-2.75725
CLIC5	3.25085714285714
RABAC1	1.98075
ZFHX2	0.0765
YPEL1	0.7665
KIAA0776	-0.2905
NR1D2	0.632
DNAJC4	0.02875
NPNT	4.3436
ZNF677	-0.3715
ZNF536	-0.502666666666667
MEF2B	-0.749166666666667
PTPN4	-0.166375
CTCFL	-4.9745
STX5	-0.129666666666667
CD72	0.926
VEGFA	-0.119157894736842
XRCC1	0.3417
MAS1L	0.659666666666667
ELL	-0.4436
SETBP1	1.529
CDH11	0.689166666666667
NDC80	-1.38530769230769
DMBX1	-3.06025
NRSN1	0.109833333333333
BAT2D1	0.237
CDS2	1.33766666666667
C1orf212	-0.170333333333333
SENP3	-0.77425
IL1F9	-0.3825
EEF2K	0.689375
COG8	-0.553
CEP72	-1.31425
OR1L8	1.808
MUS81	-0.644166666666667
PHYH	1.465125
GGT6	1.83
C22orf23	-0.66275
C13orf33	1.1885
MAPK8IP2	2.52025
NELL2	-0.912
POU3F2	-3.12766666666667
ALPK1	-0.39775
MRPS18C	-0.49975
RPLP2	0.223
FGF22	-1.1445
SPNS1	-0.362333333333333
ZFP1	-0.44475
IL1RAPL1	-1.522
PCSK9	-3.609
NKX2-1	-0.0963076923076923
C6orf189	1.43075
SP4	-0.4145
SLC11A1	1.0564
C21orf25	-0.763333333333333
ICAM2	-0.494625
SH3GL1	-1.00083333333333
GSK3B	-0.337333333333333
RALB	-0.0165
PDXP	-1.6225
GNGT1	-2.96814285714286
KIR2DL1	0.951
TNFAIP3	-0.684416666666667
C6orf32	0.5307
CBLN2	2.286
PANK3	1.369125
TAAR9	0.0945
WDR82	0.418285714285714
APOM	-3.524625
TRIP10	-1.13575
SPATA16	0.117
C1orf135	-0.09225
USP51	0.831
TESK1	1.39375
C11orf64	-0.90075
ZNF611	0.869
PDE6G	-0.0453333333333333
HLA-DQA1	3.285875
GCLC	0.67875
SEC61A1	0.0142857142857143
TWSG1	-0.264833333333333
ZMYND10	2.967
CTDP1	0.49225
ADAMTS6	-1.51916666666667
SLIT1	2.7755
KRT86	-1.7175
KIAA0574	-1.823
GTPBP2	-0.2976
PQLC3	1.7425
PRRX2	-0.821833333333333
C15orf44	-0.473166666666667
MKKS	-0.329875
C11orf10	-1.11475
GPR110	-0.477857142857143
CD109	-3.14983333333333
ADCY1	-0.172
RHBG	-2.646
TP53I3	-1.063875
SLC22A3	-2.1112
UCP2	-1.0705
FOXG1	-2.2
OR2AG1	-0.2315
TRIM24	-0.88275
PROC	-3.845125
TAAR6	0.33175
AMTN	-2.5045
C10orf47	-2.632
DEPDC1	-0.7005
FLJ45557	3.62575
ZDHHC17	-0.344
KIAA1429	1.70166666666667
KCNH1	1.60325
VNN3	0.239
PSMAL	0.65275
PPARD	0.08725
HFM1	-1.57
YBX1	-2.06583333333333
ZNF695	-1.79625
SCTR	-0.238666666666667
DCDC1	0.264
VPS26B	-0.0712
MTF2	-0.8075
ATP6V1F	-0.4125
CCDC94	-0.63225
PERF15	0.0155
CCL11	2.5615
LMO7	-0.785
DCST1	0.657
ADRBK1	0.044625
CDRT4	-1.081
ZNF84	0.0215
HOXD8	0.55125
STARD8	-0.253166666666667
FOXP2	-0.93775
CCDC103	0.376
POLR3A	-0.3297
GSC	-2.11683333333333
ZNF114	-2.787
HTR7P	1.8305
LALBA	0.0055
RMND5A	-0.0666666666666667
PSCD2	1.58475
ZNF409	1.0215
KRTAP1-3	0.7022
MAF1	0.6575
LOC201725	0.292666666666667
NRN1	-2.58425
SPAG5	-2.20983333333333
DNAH7	0.367666666666667
FLJ43860	0.1105
BRCA2	-0.55025
ACADM	0.127625
CXXC6	-2.440375
RAGE	-1.370375
CHMP2A	1.2275
FAM8A1	0.0311
GPR21	0.993
SLC12A3	-2.96466666666667
FVT1	0.306142857142857
ZDHHC7	0.50525
FLJ44048	0.58875
SLC44A3	1.05866666666667
SDSL	0.0345
MMP8	-1.66775
PLA2G12B	-3.33916666666667
ACY1	0.3835
MT1E	-1.92233333333333
OR4K15	0.6535
TECTB	-1.068
GPR20	0.37175
IRAK2	-0.251
RFPL3	-0.809
MYO9A	-0.882
NARG1L	-0.604666666666667
BLMH	-0.324
CCDC3	1.8965
C9orf21	-2.15733333333333
KIAA0513	0.406666666666667
MIER2	0.19825
PNMA2	1.05341666666667
SH3BP2	0.6798
ANXA10	-2.631
RTN2	1.49966666666667
TFB1M	-1.3365
PRPH2	1.26875
C14orf133	-0.2105
GOLGB1	1.66241666666667
IRX4	-1.079375
NFKBIL1	0.121333333333333
C10orf62	0.00750000000000001
APBB3	0.0375
RPS10	-0.0862
LOC728378	1.135
TLE3	1.72222222222222
PSMB7	-0.5835
MESDC1	-0.4975
SLC6A1	0.374333333333333
OCLN	1.50258333333333
PTTG3	-1.41616666666667
NAGLU	0.14225
SERTAD4	3.00925
SPRY1	0.2965
FLJ10781	-1.5195
MYSM1	0.29875
TRIM4	0.838071428571428
SH3YL1	1.8535
TREM2	3.07966666666667
SERPINI1	6.51825
HDHD3	1.17925
TMEM38A	-0.231375
EID2B	-0.358
TDRD3	-0.590333333333333
SEDLP	1.25875
THSD7A	0.985666666666667
NDST3	-3.37975
KLHL15	-0.508583333333333
DHRS12	2.0585
FBXO9	0.447428571428572
TNPO1	-0.349083333333333
MRPL13	0.652
SNX5	-2.09566666666667
METTL6	-0.78925
SOD1	0.454125
CHML	-0.554
PACS1	0.511375
SIRT5	0.2707
CAPN2	0.601
FXYD5	-0.951666666666667
TWISTNB	-0.4945
LRFN1	1.12983333333333
UBE1L	0.54775
UBE1C	0.1255
OR51B2	0.58625
OR4D11	0.2875
C15orf2	0.2205
NR4A1	-0.0828333333333333
LOC339047	-1.44475
TRIM17	0.675
ATP5G3	-0.138142857142857
RPL15	-0.653
ADAMTS8	-0.4115
HOXC4	-2.21
C14orf37	0.4995
CEACAM5	-0.675
MYT1L	0.2485
RASA2	0.00625000000000002
OSBPL7	-1.133
STAG1	-0.3555
GIMAP4	4.60066666666667
FUT3	-2.35633333333333
PIF1	-2.894625
LPIN2	0.7331
SH3PX3	0.10475
PDP2	-0.99525
PAPD1	0.27125
ERP27	-0.868
APOOL	0.2526
DIABLO	0.025
TRHR	0.772571428571428
ARMC9	-0.752125
RNF152	3.3355
SLITRK3	-0.402833333333333
ZNF211	1.3663
PFDN1	0.20475
RGS11	0.3095
HS6ST1	0.5322
AKR1D1	-1.53125
TNP2	0.131
STK31	0.414333333333333
EML4	-1.47066666666667
SGTA	-0.758333333333333
HIST1H2BI	0.7045
PSMD6	-1.50983333333333
KIAA1257	-0.988
C18orf55	0.0711666666666667
FLJ20273	3.284625
RPL28	-0.3525
EPYC	0.238125
NOX3	-0.64
ELAC1	0.0951666666666667
METT11D1	-0.58625
BIN2	-0.480833333333333
NACA2	-0.249
CCDC17	-0.765
HM13	-0.2257
UBOX5	-0.1845
UBE2O	-0.152125
UBL5	-0.52325
APOLD1	0.535
C9orf31	0.60225
TNFSF8	-0.111
ARHGAP29	1.9075
PROKR2	0.065
PDE5A	0.45
C6orf12	-0.1525
TOM1L1	1.0655
WHDC1	-0.399625
FOXI1	1.90566666666667
RAB4A	1.0623
TMEM39B	-0.25225
ATPBD1C	-0.24975
FARSA	-1.08616666666667
PLEKHG5	-0.432
CMAS	-0.922333333333333
OR7E24	-0.3165
SLC30A1	-0.43
CDC42EP5	0.691666666666667
PLAC1	-0.591
KLHL18	-0.0535833333333333
LBA1	-0.3479
TAZ	-0.50175
CRIP2	1.349
BTBD11	2.0635
C16orf72	0.424
DIO2	0.5586
LRRCC1	2.18766666666667
CCDC136	-2.1205
PRX	1.292
RBM5	0.3514
TMEM85	0.48375
TUBGCP4	-0.963166666666667
APLN	0.5395
CDK7	-0.100166666666667
SSR2	1.40675
CRELD1	0.052
C19orf46	2.51325
GAL3ST4	0.133666666666667
KBTBD10	0.93075
IL28A	1.11225
WDR27	-0.543
MCM2	-0.607
SOX14	-1.0855
FLJ39743	-0.5735
KIAA0922	-1.379125
HIPK4	1.372
FLJ25758	0.5365
C16orf57	-1.13566666666667
PDZD2	1.1555
MCC	2.393125
HHLA3	-0.4949
ID2	0.8755
C20orf23	2.584
ZNF688	0.8725
APOC2	-2.83816666666667
LOC440093	-0.3645
FAM50B	2.308
PWP1	-0.371
DNAH10	-0.61075
HIST1H2BA	0.458666666666667
GPR56	-0.6005
METAP2	-0.38275
PAN3	0.347666666666667
STXBP4	-0.16575
PDHX	0.087
MTA1	-0.247416666666667
ZBED4	0.633
ZNF720	-0.54325
CDK2	-1.108125
RHOJ	-0.254625
CDC37	-0.772333333333333
ZER1	0.767125
GRK4	-0.0535
PRPH	1.34425
POLR2A	0.59325
OGFOD1	-1.51025
NOL5A	-0.94875
PHEX	-1.7625
FLJ16478	0.07325
C20orf117	0.04275
CAMTA2	1.28375
C11orf74	-0.673
DDX17	0.47
C5orf27	0.29475
PLEKHA2	-1.6463
PDE4DIP	-1.744
SCN7A	1.53766666666667
ZNF559	-0.340166666666667
CXCL10	3.41025
ZMYM4	0.393666666666667
STK32B	3.50473333333333
KIAA0888	-1.9338
TACR3	0.5185
CKAP2L	-0.39675
KIF1A	-1.59533333333333
RSPRY1	-0.3395
VCAN	-0.6815
CYP27C1	-0.9265
SYDE1	-1.7485
MED12L	-0.77325
ZDHHC21	1.066375
NHS	-1.962
TM9SF3	1.014
DDHD1	-0.54875
MAFG	-0.643833333333333
BICD2	-0.6689
C14orf119	-0.1632
C14orf43	0.963357142857143
CDH7	2.9555
ALKBH5	-0.466642857142857
JUP	1.627
TMEM41A	0.264166666666667
MAMDC4	-1.29633333333333
CBX3	0.075125
LRRC18	-0.09475
RBMXL2	0.285666666666667
PLA2G4D	0.63
FGF13	1.942875
KIF3A	0.329666666666667
PDIA6	-0.3255
DCXR	0.74175
CASKIN2	1.03391666666667
EHD1	-0.473
MARCKSL1	0.847833333333333
ZNF496	0.257333333333333
SCAF1	0.473
KCTD8	-0.60025
TRAF3IP3	0.0202142857142857
LSR	1.71625
CXorf1	0.4555
C14orf112	0.924666666666667
EIF2B1	-0.0465
OMP	0.1955
GSTZ1	0.349
LOC92017	0.0815
ISLR2	0.606
C12orf36	0.7935
GATA2	-0.216166666666667
GABRA5	-3.3445
CELSR2	0.735428571428571
STAM2	0.6339
TNAP	-0.439
PTPMT1	-0.115
GRP	2.85
SV2A	-2.31216666666667
MAGEA12	-4.2485
CACNG1	2.9765
C18orf19	-0.597
GSG1	-0.26
PTPRJ	1.232
FRMPD1	-0.1845
ZNF668	-0.04425
PLEKHJ1	-0.67325
ADAT1	-0.6091
TMEM50A	1.4243
UCN3	0.331
HOOK1	1.497875
IL17B	-1.694
MLKL	-1.78983333333333
TTC14	-0.202666666666667
KLHL5	-0.24325
CRYL1	-1.46883333333333
FOXH1	0.07
NFYB	-0.147125
PPM1G	0.01225
GOLGA2LY1	-2.28475
NMT1	-0.32175
HADHA	0.2434
CHSY-2	0.278
PLEKHF1	-0.092
SAGE1	-2.968
MUSTN1	0.25175
SUHW4	-0.17575
TFEB	1.21066666666667
ZFYVE27	0.07675
ATG12	-0.7265
BMI1	1.53542857142857
ZIM3	-0.29625
MYH4	-1.10625
MASP1	-0.986083333333334
KIAA0984	2.12725
RPAP2	0.13425
ASB5	0.03525
BOLA3	-0.728
MIA3	1.0535
KRT35	1.5165
KIR3DL3	-0.7935
MRPL51	-0.3385
SEMA3F	1.77533333333333
NDUFB2	0.5165
LOC253012	2.355
FAM46C	0.3961
G6PC	-2.245125
CSAG3A	-4.55416666666667
PREX1	-0.4095
SLC25A45	0.088625
MAPKBP1	0.7087
CPE	-0.6609
GNB1	-0.114625
CXCR6	1.1335
TRIM46	0.47075
C16orf3	0.314166666666667
HPSE	0.439875
TIGD3	0.347
SPG3A	0.64325
LCAT	-1.3885
ST6GAL1	-1.98327777777778
POMC	-0.473
FLJ36031	-0.718833333333333
NSMAF	-0.898166666666667
SKIL	0.245
ADSS	0.4225
HMGCS1	-1.3005
POLR3F	-0.147666666666667
RAB10	0.19575
ZNF277P	-1.067
ZBTB7B	1.040875
DHRS1	0.73225
ABCC13	1.062125
CNOT3	0.74325
NFKBIA	1.1935
GAK	0.557666666666667
SFT2D2	1.49333333333333
HOXA6	-0.591
CRTC1	-0.308625
LY6D	-1.705
C20orf72	-0.134166666666667
CPT1A	0.4215
LMO1	-2.5325
EIF3I	0.25725
PRB4	1.08075
MCM3APAS	-1.286
C20orf132	-0.4046
FOXF2	-4.0825
S100A12	-0.4095
MLH1	0.133333333333333
ACTN1	0.2603
MRPL36	-0.176333333333333
C20orf106	-1.67375
FBXO6	1.71816666666667
MKS1	-0.2615
CX3CR1	-1.9405
PDE1B	1.0065
PLP1	-3.50625
KISS1	0.605
C14orf2	-0.152666666666667
TBC1D3P2	-0.197
COMMD6	0.0202
ANKRD7	-1.153
PTCHD1	-1.85575
NARS2	-1.185
DOCK7	-0.86
FAM127B	-0.471875
LOC390243	0.137833333333333
N6AMT2	-0.8675
ZNF391	-0.683
DNAJB14	0.0865
WRB	0.507
BPI	-0.0494166666666667
TTC4	0.348833333333333
FAM10A5	0.17575
GOT1L1	0.1933
MAGED1	-0.0285
RESP18	-0.22275
WFDC6	0.4875
MT2A	-1.6905
C11orf56	0.2305
KIAA1432	-0.463
ROR1	-2.13125
HSD17B14	3.09633333333333
ZFAND2B	0.5095
SAMD4B	0.873
HEXA	-0.246125
HNRNPU	0.249727272727273
USP39	0.066125
NRD1	-0.462
R3HDML	0.068
FLT4	0.6345
OMG	-0.0723333333333333
OR52N4	0.4815
LOC399818	0.11475
ELA2	-1.9965
VENTXP1	-2.003
RFC5	-0.7355
OR52L1	-0.95
PAX5	0.229
FBXO2	0.56675
GMEB1	0.6405
AKT3	-1.44683333333333
CRB1	-1.14416666666667
CTTN	-0.129833333333333
UTP15	0.0978333333333333
HSBP1	-0.2675
PHF11	0.24925
NDEL1	-0.218666666666667
USP8	0.31
BAIAP2	1.0410625
SI	0.8984
ARSJ	-3.42183333333333
BAAT	-3.05675
KCNS3	0.639833333333333
LOC126147	-0.345666666666667
TMEM37	0.08625
C1orf162	2.81833333333333
MBD1	0.3118
ITGAL	0.0723333333333333
WDR73	-1.07983333333333
GKN2	0.438333333333333
ARFGAP1	-0.908375
SLC5A8	-0.631666666666667
ZBTB40	-0.0314
CYP4B1	1.73133333333333
LYPLAL1	0.6845
CHST3	-1.65075
MAP3K9	0.708
BTAF1	-1.236
TFAP2E	-0.6
RBM35B	0.6335
LOC441251	-0.118166666666667
ANKRD25	-0.550111111111111
UQCRC2	-0.127
MAEA	0.808416666666667
HYAL1	-2.5185
RNPEPL1	0.568166666666667
CPSF2	-0.269375
PSD3	-3.2714
ABCA13	-0.602125
AGR2	3.303625
GBX1	-0.965
HDLBP	0.5555
ACY3	-1.27925
HECW1	-0.5725
ZNF519	-1.16175
HOPX	2.309
ZNF304	1.96875
OR12D3	0.657
FKSG43	-0.03425
METTL1	0.3955
MFSD3	0.8768
PSPH	-0.05675
CLCA3	0.208
DARS2	0.834166666666667
CDC25A	-1.43016666666667
BAIAP2L1	0.82425
B3GNT5	-1.5045
USP29	0.03175
ARHGEF10L	2.3484
ATOX1	-0.340125
ADAM30	-0.00100000000000003
DNASE1	-1.0255
STT3A	-0.769083333333333
RAB6IP1	0.091
PTN	-0.533
C1orf106	-2.57015384615385
HECA	0.61275
RNF122	-1.27975
SLC22A18AS	-0.253666666666667
GNG8	0.0383333333333333
ELP4	-0.5605
FAM65A	0.348666666666667
RPL10A	-0.132666666666667
IRS4	0.457
MACF1	0.4662
SEC24D	-0.8
LOC374395	0.04075
TGFB2	-2.214625
MDFIC	0.493125
CHRNE	0.367666666666667
PCMTD2	0.184166666666667
ATP6V0D1	-0.368333333333333
MTA2	-0.416
LZTR1	-0.302166666666667
RAP1A	0.131
AXIN1	0.139
POLR1C	0.209
TRIO	-0.2595
PLXNA4A	0.0799166666666667
C5orf33	-0.10475
DEPDC1B	-1.870625
ZNF473	0.878833333333333
MTM1	0.53175
GPR107	0.7505
CSNK1A1L	0.719
FLJ14154	0.26475
NLRC4	3.624
ENPP4	3.3305
PADI3	-0.2465
RNF170	0.607375
CG018	-0.0893333333333333
C16orf7	0.1465
KCNE1	-0.25525
NRM	-0.497333333333333
SLC37A3	0.292142857142857
TPD52L2	-0.942166666666667
UNC5B	-0.331
C12orf12	0.0394
SDHB	-0.256
CLRN1	0.112125
NUDT10	-2.35166666666667
UGT3A1	-0.3715
FBXW8	0.489375
RHOF	-1.384125
PTPLAD1	0.388375
MYO3B	-0.96025
DERA	-1.14375
TPP2	-1.44175
C19orf53	-0.622833333333333
GINS3	-0.6595
ST6GALNAC5	4.362
CHSY1	-0.75725
MGC15705	-0.093
GPR83	-1.0202
EXT2	-0.64925
DOLK	0.48025
TUBAL3	-0.883
ACVRL1	1.7216
ABL2	-0.0864166666666667
C14orf156	-1.15866666666667
PTPRZ1	-4.838875
DIP2C	1.0055
LAMP1	0.91775
RXRA	0.6973
MAP3K5	1.14575
ALKBH1	0.493666666666667
PDLIM7	-0.877125
ARL14	-1.6265
SNIP1	0.2585
TIMP3	1.72208333333333
RGS3	0.367166666666667
SPAG16	0.5095
ABHD4	-0.74025
ARHGEF12	0.215363636363636
GLUD2	0.958
RAC2	-0.4862
UAP1L1	0.1965
SLC18A3	0.1265
YOD1	-0.839916666666667
RALY	-0.0005
HMOX2	0.469875
DGKH	-1.02125
DBNDD2	2.67183333333333
YIPF4	-0.059
THAP10	-0.825
ZNF513	0.996
HAGHL	1.62866666666667
ITGB4	0.268
CCDC141	-1.9655
YTHDF3	1.1155
C5orf28	0.44775
RPL7L1	-0.33575
TMEM30B	1.96242857142857
ANKRD35	0.227
DUOXA2	-0.5015
TBC1D5	0.02225
DFNB59	0.0935
HRH4	0.36
MYO6	1.0874
DNAJA4	1.242625
RBM24	3.961375
CEACAM20	-1.1535
RBM23	-0.144928571428571
NGFB	-0.092
C1orf63	-0.3137
KRTAP7-1	-0.0695
PERLD1	2.239
NPB	0.117
C17orf59	0.4405
HSPBAP1	-0.74925
SLC15A4	0.110625
PRTFDC1	-1.64875
OSMR	-1.91292857142857
CYSLTR2	0.1455
C19orf25	0.1323
KIAA1797	-0.0175
NLRP6	1.4405
FAM105B	-0.2693
SCRN2	0.377
LRRC58	-0.0552
RNF17	0.128142857142857
NEIL3	-1.468
FAM137A	-2.32
SKP2	-3.059
PARVA	0.417333333333333
PKLR	-1.6665
RNF34	0.703875
A3GALT2	-0.29175
C12orf50	0.4195
SUNC1	-0.8065
FAM102B	-0.393
CCT2	-0.55225
LRRC37A2	-0.8915
ARF4	1.0095
SIKE	0.130875
C8orf48	-0.226
MBTPS1	0.527571428571428
GPSN2	-0.7905
NCF2	2.07925
SLC12A6	-0.2445
MRPL48	-1.286
HMGN3	-1.94433333333333
LRRC62	-1.0835
PAX9	1.315625
FAM55A	-0.264
C20orf42	-4.0355
SCML2	-0.4795
BCL9	0.531
FAM40A	0.8105
C9orf41	-0.965333333333333
ZNF774	-0.061
LETM1	-0.465
PLXNB1	1.2855
NIPSNAP1	0.518375
USP10	-0.7385
F9	0.659
LIPE	2.993
CNGB3	-0.381
C12orf52	0.37175
PI4K2A	-0.230375
MED8	-0.015
STAT4	0.4167
FGD4	0.6325
RNF145	-3.65966666666667
WDR32	1.549
CLDN2	0.362666666666667
TCEAL8	-0.1475
ZMYND8	-1.032
PDXK	0.1069375
GATAD2A	-1.30225
PTGES3	-0.386
CCM2	-0.2865
TAP1	0.27475
ZNF670	-2.113
ETS2	-0.863214285714286
C6orf166	-0.641166666666667
PRMT2	0.357428571428571
OR4B1	0.3595
INTS8	0.082
CCDC102A	-0.76525
CCDC83	-1.75233333333333
ITGA1	-1.1574
EPHA5	-2.0067
FAM24B	-0.183666666666667
TSGA10	-0.10925
HAL	-2.2816
MYOT	0.0276666666666667
SPACA3	0.238333333333333
BCL2L2	0.018
CUGBP2	-1.243
CCNB3	2.2605
RNF113B	-0.00925
MERTK	-0.32325
BAG1	0.1525
VPS36	-0.1405
ORMDL3	1.6952
C1orf190	-1.80225
ZNF625	-0.20775
CORO2B	-2.11725
ALOX15	-2.5145
CST1	0.284
NUPR1	2.06916666666667
CCL7	0.48675
SMCR5	-2.8345
DSC2	2.116
RBMS2	-0.348
GRIK4	0.596
TRIM65	0.1755
TMPRSS6	1.167
TP53INP2	-0.87175
GLB1L	0.179333333333333
LOC388284	0.1655
PUS1	-0.218357142857143
BCL9L	0.008
OLFM1	0.08575
RET	-1.381875
MASTL	-1.8125
ALX3	-0.15275
IL1RL1	0.242166666666667
ZNF765	-0.1878
C14orf138	-0.0605
SNX10	-2.035
TAC4	0.083
C1orf64	4.484625
POGK	1.1295
MAPK9	-0.08525
ZNF366	3.488
C8orf79	-0.9415
CLDN7	2.743125
OR5AT1	0.708
TRIM37	-1.419
LRRC25	1.89025
GRHL2	2.8124
TEKT3	-1.47025
LASS5	0.522833333333333
ABCC4	-1.66933333333333
DLG3	1.269625
VGLL1	-0.057875
ZFP36L2	2.33866666666667
MFRP	0.589833333333333
KIAA1799	-0.2085
FLJ44379	-0.916
PCNX	-0.529
ANXA9	1.955
CYP4V2	-0.1331
PIK3C2A	0.2875
SRR	1.0025
NOL3	-0.94925
IFITM2	-0.2905
ARNTL2	-2.677
ZNF595	1.07125
NLRP13	3.5205
ASPH	-1.917125
CPA2	0.3145
PVRIG	-1.54083333333333
LEPR	-2.32466666666667
C16orf42	0.222166666666667
SH3BGRL	3.646
FAM77D	-0.641
FNDC7	0.1505
C9orf6	0.675833333333333
NOTCH2NL	1.45366666666667
PGBD1	-0.751
SYNGR2	1.14183333333333
PITPNA	-1.00625
