Hybridization REF	TCGA-BH-A0H7-01A-13R-A056-07
EDARADD	1.826
LRRC3	0.124
FAM124B	-0.46875
C20orf70	0.381
LOC285735	-1.75675
CTBP2	1.1835
ZMYND11	1.464375
CDH23	2.34841666666667
OR1N1	0.0660000000000001
LOC400590	-0.1645
PDK1	-1.72725
LMTK3	-0.892
USHBP1	0.657625
ZFYVE21	0.714
hCG_21078	-0.342
OAF	-0.513875
WDR41	-0.08625
SPINK6	0.13825
GDEP	-0.029
MEG3	-1.08
OXSR1	-0.752928571428572
RAD51	-1.6255
RPL13A	0.307
DYRK1A	0.2658
FLJ25791	-0.53725
SARDH	-0.5184
RBBP5	-0.283
ORC2L	-1.5395
NCAPH2	0.186333333333333
RNASET2	-0.202666666666667
WDR79	-0.455166666666667
FLJ39779	-0.83275
C3orf1	0.0265
DDX23	-0.05
MGC40574	1.2045
MORC4	0.5525
MYRIP	0.125545454545455
LY6E	2.15725
SLC39A11	2.302375
ATP12A	-0.5105
AUP1	0.29275
PIP	6.145
CORO7	-0.4245
PITPNM3	-0.0505
ENPP1	-0.332666666666667
PPP1R1C	-0.650166666666667
NRBP2	0.176125
KCNE2	-0.6005
P2RX4	2.378
CCND2	-1.13
OR5T3	0.627
CUL4A	-0.721166666666667
CFB	-0.206625
PCP4	-2.0715
HEMGN	-5.41083333333333
UBIAD1	0.517
CDC42BPB	-0.7176
CYB561D1	1.168
RIMS2	-0.555875
ZNF488	-0.934
RNMTL1	-0.03475
SART3	0.296166666666667
CAPN10	-0.552571428571429
CCR5	3.54616666666667
APOA1BP	0.716
NDUFS5	-0.66275
PDLIM3	1.4337
VPS24	0.139
SCN8A	0.265875
C1orf67	-1.12133333333333
MRCL3	1.1445
TMEM145	-1.17425
KCTD16	0.075
RNF149	1.2545
FDXR	-0.48125
CDCP1	1.34416666666667
PAX3	-2.9065
LASS4	2.91125
HSD17B8	1.314
YAP1	-0.22575
NNT	-1.06725
SC5DL	0.04025
DKFZp566H0824	-1.1105
KSR2	0.846833333333333
RAD21	1.96433333333333
ST8SIA2	1.18075
L3MBTL3	0.429
SNRPB	-0.7085
MGC14425	0.022
MIF	0.697125
TAPT1	0.313375
IRF8	2.2427
PRO0132	0.477
HERV-FRD	-0.013
ACD	-0.711166666666667
BCL3	0.338
SPATA13	-0.38125
MRLC2	0.728875
F2RL3	0.204125
CFHR3	2.083
DUSP15	0.899
TMEM46	3.687
SF3B4	0.1815
MAP7D3	-1.372
STELLAR	-0.457
SEMA5A	0.3776
H2BFS	-0.684
LRRC28	0.108333333333333
MORN2	1.2755
XYLB	-1.040875
WDR21C	0.31925
HIATL1	0.00300000000000001
ADAMTS10	0.953333333333333
WDR55	0.4255
MFSD5	1.44966666666667
OR4N2	0.5405
DUSP16	-1.917
NLGN4Y	-1.51455555555556
INHBC	0.391166666666667
NUMA1	0.40225
DEFB123	-0.209
GIPC1	0.37875
MGC27348	-1.2335
FLJ33590	0.614
FZD1	1.8573
MKL1	0.822333333333333
SAA2	0.92375
C1orf94	-1.085
C7orf28B	0.5825
TMEM185A	0.41215
ZZZ3	-0.5065
C16orf5	-0.526833333333333
GALNAC4S-6ST	1.901
C1orf186	2.16875
IGFBP4	1.39116666666667
NDUFA10	0.0665
CLIC2	-1.13775
RNF13	0.5995
GPR103	-1.054
CD69	-2.57125
MYOZ1	0.96525
IFNB1	0.164
CLNS1A	-0.5575
CXorf45	-1.83575
ZXDB	0.808
FUNDC2	-0.0045
GPA33	-0.237875
C9orf70	-0.41525
SLC2A9	-0.949625
LOC126520	-0.769
MAGEB1	-0.941666666666667
LCE2A	-0.1385
C18orf34	1.904
FMNL2	-1.527375
KRT85	0.78825
CRYGA	-0.1095
GEM	-0.08125
THAP6	0.3247
ALKBH3	-1.3855
TM6SF2	0.6925
C20orf82	2.919
RANBP2	-0.147333333333333
LIG3	0.3423
RETSAT	0.154125
OR8S1	0.3195
CAST	-0.1975
TGFBI	1.7897
C15orf37	-0.00587499999999999
PGM3	-0.8335
SLC4A11	-0.32125
FAM123C	0.0173333333333333
TAOK1	0.363
CISH	1.427
OGDHL	-1.17
SPINT2	2.8395
ZNF33A	-0.491
CLDN18	-0.186333333333333
RNF128	-1.844
CCDC71	0.49175
RASSF6	1.19366666666667
HSPG2	1.0455
ATP6V0E1	2.213625
ABHD6	0.19375
CD274	0.366
GCNT1	0.08475
NT5C1A	-0.00133333333333334
TM4SF5	-3.79875
C21orf58	-1.52666666666667
SUCLA2	-0.5085
RFTN2	3.039
SCNM1	0.158625
SLC9A10	0.8045
FUNDC1	0.06625
SLC35F4	-1.359
AMD1	-1.16025
COL6A6	4.51
OR4K2	0.08
TRIB2	-1.46983333333333
LOC91461	-2.13775
GHSR	0.502
ATP8B1	0.922125
C1orf78	3.21616666666667
RNF183	-1.36516666666667
STX4	0.8062
TPPP2	-0.74
MYBPHL	-2.2665
TXNDC6	-0.111
C9orf47	0.909
FAM137B	-0.7545
FANCB	-2.64825
C11orf9	-1.669
DPY19L1	0.264125
VDAC2	-0.7105
VHL	-1.95925
LMBR1	-0.167375
C8orf44	0.0755
ZPBP	0.7285
FGF23	-1.40725
C21orf67	1.5075
PCNT	-1.70125
BCKDHB	0.1705
GALNTL5	-0.20975
BET1	-0.77575
ARL13A	-1.226
HDAC6	-0.57075
N4BP3	1.576
OTOP1	0.2255
TTC30A	1.784625
CRISP1	0.952
KRT32	1.056
VSTM1	-0.53
ZNF622	0.254
POLR3B	0.812
DNAJC10	0.35125
C12orf54	1.8235
ADIPOQ	0.744833333333333
RIT2	-0.17025
CD44	-1.09
ABCA3	1.22375
RPS17	-1.48475
FEZF1	-1.767
PCDHB15	-0.7895
KCNMA1	-1.81977272727273
CCDC116	-2.8405
C15orf27	-1.5205
NARG2	-1.24675
ITGA5	-0.07475
MEFV	0.994
TUT1	-0.41175
LOC541473	-0.174
NMBR	0.3175
GLT1D1	-2.0255
ABCB7	-1.0375
PFKP	-1.20336363636364
C9orf91	0.8951
LRRC41	0.580833333333333
C1orf85	1.26533333333333
ATP5F1	-0.261125
STOX1	1.385
GFOD2	0.6885
SLC25A3	0.318625
ZNF646	0.2809
ZAR1	-1.5725
OSTbeta	-2.216
GALNT3	2.23825
IFT122	2.43133333333333
LDB3	-0.0436
GARNL1	-0.227
HOMEZ	0.5665
LRRC6	1.6955
ANGPTL5	-2.301
UBAC1	-0.3115
DLEU7	-0.85075
RPL19	0.00575000000000001
TOP1MT	0.577
LOC643641	0.07675
MBD3L2	0.252
NTSR1	0.469166666666667
WISP2	-1.78625
GPSM2	-0.665125
RDH10	0.4217
PRKCG	-0.1135
HIST1H4J	1.173
MON1B	0.5354
MLF1IP	-0.279666666666667
ZNF446	0.659375
COL4A5	0.0635
SLC26A1	0.581857142857143
RGN	-2.852375
CCNB1	-1.64675
C9orf165	0.33375
CCDC28B	-0.61525
CCDC97	0.87625
FGR	1.033375
MSRB3	1.4345
EPN2	0.59675
COX15	-0.394666666666667
KCNK6	0.3347
XK	-1.69075
GDA	-4.785
HEPH	0.470875
THRAP3	0.55725
MET	-2.302
PHYHIP	0.73175
LYAR	-1.63783333333333
ING3	-0.30675
AK7	-0.4735
CCT8L2	-0.047875
COPS7A	0.109
WSCD1	-0.91025
RNF185	1.14725
TNS3	-0.01175
KNDC1	-0.645833333333333
RWDD4A	0.288833333333333
MED13L	1.1526
ZFYVE1	0.79325
C7orf44	-0.198
MRPL1	0.0035
STGC3	-0.98325
TEAD1	-1.26083333333333
RPL7A	-0.366
ARL6IP1	0.6699
C1orf178	-1.174
CTAGE5	-0.0279166666666667
TMEM184A	0.759
SLC25A14	0.26175
CACNG5	0.394
ATXN10	0.1492
ECH1	0.5828
CCL22	1.002
CYP2F1	-1.6905
GADL1	0.276
TMEM19	0.7741
RUNX3	-0.4135
EFNB1	0.321666666666667
LIPN	0.7375
ACSM3	-4.456
SIGLEC8	2.08166666666667
ASCC3L1	-0.37925
NOL8	-1.069625
RELT	-1.048
Magmas	-0.77275
PPP1R15B	0.1032
C11orf2	0.37525
VKORC1	0.038
MGC26647	0.40325
TRPM6	0.101166666666667
UGT2B7	-4.39216666666667
FEV	0.16125
FOXK2	-0.052
PDCD5	-1.1905
SLC8A1	1.2696
DGUOK	-1.32733333333333
CLDN16	1.1715
GAGE1	-2.0305
RBM17	-0.0165
C1QTNF3	2.032
VGLL3	0.283
UNQ5830	0.194
CD1A	-2.98233333333333
SCGB1C1	-2.0455
SUPT4H1	0.182625
TRAF5	1.083
ASAHL	1.303875
FAM73A	0.940166666666667
OR6B1	0.6415
WHSC1	-2.4437
GFPT2	0.962
LOC339809	1.5
STARD5	0.0623333333333333
SIP1	-1.319
DNAJC15	-1.65125
STAU2	1.7894375
FAM98A	-0.448125
RAD23B	0.427875
LRRC33	-1.25425
CHRAC1	0.104
C21orf89	0.666
C19orf43	-0.0655
KLK8	-0.159833333333333
CCNE1	-1.407875
PKDREJ	0.607666666666667
SSU72	-0.18475
C17orf73	0.316
GPR78	2.073
WHSC1L1	0.6573
GSTA2	-1.773
SMUG1	1.13433333333333
UFM1	1.0183
AP3M2	0.674916666666667
USP14	-0.64675
FBXL14	1.05683333333333
DSTN	2.58225
SFRS14	-1.7135
FBXO31	-0.103333333333333
C12orf40	-0.2995
FRS2	2.204
NR2E3	-0.243
TUBB2C	-0.0775
GMPR	-0.6925
C9orf139	-0.113
ING5	-0.181714285714286
LOC730092	-0.8575
ORM1	-3.99325
RP11-11C5.2	-0.818
HSPD1	-0.8545
PIWIL3	-0.044
C5orf13	0.6521
OR5R1	1.062
LCOR	0.13
PLEKHA9	-0.7205
CCDC43	-0.38025
ZNF232	-0.77725
SLC6A7	0.7665
ADH5	-0.127916666666667
SHBG	-0.521666666666667
CROCCL2	-0.8785
PANX3	0.622
CDIPT	0.357
SLC16A5	-0.31725
TUBB	-0.4718125
TOR3A	0.5481
PREP	-0.789
ENTPD8	0.0867857142857143
CHMP1B	0.2725
SYT12	1.1086
MYH6	-1.6976
MAP3K13	-0.78
KLHL30	0.338166666666667
LCMT1	0.5435
EIF1AX	-0.000416666666666676
FOXD4L1	1.152
SLC24A5	-0.7145
RNF166	-0.4136
TJAP1	-0.2985
TMEM156	-1.50566666666667
ZNF239	0.9825
SNX19	0.4148
GKN1	6.114
FCN1	1.044
C1QL1	-0.681
ATP11C	-0.844
ZNF35	0.85975
CARD8	-0.442125
LIMD1	-1.61083333333333
KIAA0286	-0.965625
XRN2	-0.1075
CD6	-0.177333333333333
TOX3	-0.366625
ZSCAN4	-1.057
RSRC1	-0.843125
COG1	0.68375
PTRF	0.8484
C16orf35	-0.564125
FBXO24	0.536
CHST11	0.447
THRB	0.6464
MYBPC1	-1.002
RNF39	-0.214833333333333
PSMD11	0.14475
ALAD	1.20016666666667
EN1	2.0375
SLC9A9	0.016
GSTM4	-1.6684
CDC42BPA	0.00878947368421052
RCSD1	-1.141
LUC7L2	-0.7208
SPTBN1	-0.4229
LOC146167	0.0955
BAT5	0.8223
ZNF452	-1.946
LSM4	-0.967125
SRP72	-0.566
SGK269	-0.00675
MTX1	0.55425
CENTA1	0.451
UNQ9433	-0.599
ATR	-0.317916666666667
DDX49	-0.579
PAQR8	-1.56483333333333
C14orf174	-0.63625
GBGT1	-0.25675
THAP1	0.3185
OR10K1	0.8505
RASIP1	-1.20483333333333
DPYD	-0.7364
DOHH	0.0085
C18orf45	1.37975
POF1B	3.0538
ZNF552	3.63575
USP32	-1.19625
MED27	-0.0301666666666667
C14orf149	-0.729
PRDX4	-0.4125
ABHD12	0.4821
AGT	-4.506
SLC22A14	-1.09975
C1orf58	0.246
PILRA	-1.7205
ABCF2	-0.73225
C17orf85	-0.5987
TKTL1	-1.565
FGF1	2.53025
IL6R	-0.275166666666667
VPS25	0.42025
CHRNB2	0.091125
COL7A1	0.212
LRRC48	2.6905
SPG20	0.2065
COX10	0.13825
GCA	1.076
ECEL1	-0.997833333333333
GLG1	0.143666666666667
SRD5A2L2	-0.281
MUTYH	-1.27275
ZNF70	0.43125
L2HGDH	-0.9195
GPATCH2	0.96575
ZNF655	-1.909625
ZNF227	-0.995666666666667
MCOLN2	0.308833333333333
NQO2	-0.01525
KCNQ5	0.624
NEU1	1.3705
QRICH1	0.2695
ZBTB20	0.539333333333333
RPUSD3	-1.05275
EPGN	-1.84166666666667
TSN	1.03158333333333
SPRY2	-2.64116666666667
LZTFL1	-0.04775
GMFB	-0.236875
PBEF1	-1.3971
HBG2	-2.6655
TMEM8	0.581
PALM2-AKAP2	-1.00133333333333
NFYA	1.022
FAM108A1	0.544125
PBLD	1.6785
NRG4	-2.59325
PIGF	0.033
PTGER1	0.49325
NOS2A	0.23
C21orf34	0.585
C21orf51	-0.499583333333333
IL17C	0.4155
TRMT6	0.57
ETV2	0.919166666666667
CCDC109A	-0.0995
MYLK2	-1.537
ATP10A	1.2032
DPH4	-0.58875
C5orf5	-0.097
KCNA4	0.0798333333333334
NMNAT2	-0.755833333333333
GLYATL2	0.151
LSMD1	-0.52025
IL23R	-2.3595
NRF1	-0.48475
MUC15	3.45733333333333
PRDM12	-1.928
PAQR4	-0.248
RBBP6	-1.2010625
IFI27	3.55675
SKAP2	0.0431666666666667
TAGAP	0.875625
TJP3	2.249
C9orf61	0.28975
IDS	0.2345
PARG	0.00524999999999999
LOC131149	-0.775
DYRK4	-0.882333333333333
MICALL1	-0.08075
GALR2	-0.356
GPBP1L1	0.313
TBX21	3.33475
KCNJ6	0.0348333333333333
GGN	0.39075
CASP5	0.320666666666667
RNF182	-4.39725
BRD4	0.297
DOK4	0.07075
SLC46A2	1.27266666666667
SOX9	0.20825
ZNRD1	-0.511333333333333
PRR6	-1.289
FAU	-0.35425
DTNB	1.34466666666667
CARD9	0.7055
STS-1	-1.443
SLC4A5	0.162875
NSBP1	-1.527
UGCGL2	-0.415583333333333
POTE15	0.3065
NOXA1	0.3355
RP13-347D8.3	0.27025
SAMD10	0.272333333333333
EP400NL	-0.53075
TCF21	-0.135
AMELX	0.2535
JPH2	0.3216
SLA	1.041
DLST	-1.111
SEPT12	1.1615
RGS20	-3.332
LXN	0.6205
ZNF419	0.623375
UPK3B	0.0486666666666667
RELL1	1.464
ESPNL	-1.0535
KLHL21	0.643375
PI15	-0.0545
C2orf61	-0.92
LOC407835	-0.290833333333333
RER1	0.315916666666667
ELAVL2	-0.05
MGC26718	-1.5345
KLF2	1.944
TNFAIP8L3	1.04691666666667
TFE3	0.316
C11orf17	-0.139
15E1.2	-1.31525
SNRPC	-0.57025
DLGAP1	-0.58125
PGLYRP1	0.217625
OVCH2	0.467
IRF7	2.1981
SET	-0.4877
NAB2	0.1275
LRP5L	-1.75675
FAM120A	0.3733125
ASCL2	4.2405
SHH	0.044
ATP5H	0.329
THPO	-0.654333333333333
TYRP1	-3.73466666666667
HIST1H3E	1.13233333333333
EIF2S1	-0.176166666666667
TNFRSF17	-1.73833333333333
TARSL2	0.207
NKX2-8	0.88875
C1orf115	-0.339875
LOC56964	0.599
KIAA0841	-0.864
ISCU	0.335
TTMA	-0.1635
ZNF414	0.313
LOC441150	0.515
RAB15	0.573
HBP1	1.1005
TNNT2	-1.95233333333333
CECR5	-0.8905
PHGDH	-3.34825
JRK	1.1419
XPO4	-0.754625
FAM131C	1.82
ARHGAP25	0.391166666666667
CA9	-2.66
GPR62	0.707166666666667
TLX1	-0.352166666666667
GPS1	0.199
OR2M2	0.5285
BDP1	-0.548142857142857
FAM70B	0.932
RPS29	-0.392833333333333
MKLN1	-0.5163
TSPAN19	-2.73725
SLC29A3	0.9501
LGALS4	-0.3425
USH2A	0.0951666666666667
NF1	-0.281833333333333
APOBEC3A	1.24066666666667
IMPAD1	1.71166666666667
OLR1	2.3325
NRAP	0.1785
HCFC1R1	0.6665
TAOK2	0.419666666666667
MCM10	-2.14833333333333
MAP4K3	0.1185
CBS	-1.62225
CLK3	-0.7758
PCDHGA5	0.6115
ELF4	0.179625
FAM71A	0.00725000000000001
C11orf49	0.2315
CLIP2	-0.142
BTBD9	0.739
ZNF524	1.35575
KDELR1	-0.0771666666666667
ZNF509	-0.0315
NCSTN	0.8455
ZNF533	-0.355928571428571
PARP4	-0.315625
GALNT9	0.0413333333333333
NPY	-1.88775
BEGAIN	-2.49
TMEM77	-0.292
FOXRED1	-0.9305
SLC16A2	0.0755
SLC35B1	-0.22775
GK5	-0.12925
SDCCAG10	-0.55525
C4orf20	0.3655
SLC9A2	2.4355
ADD1	0.319714285714286
TAL2	-1.58383333333333
ACLY	0.036125
DNAJC1	0.9285
SOST	-2.20475
USP43	0.873166666666667
CYP4F12	-0.6855
FKBP5	0.842125
CHCHD5	1.4926
NUDT22	-0.0245
CCDC85B	-0.5455
OR51G2	0.547
STRN3	0.400714285714286
TMOD2	0.0275
FLI1	-0.31225
MAB21L2	0.414166666666667
DGKQ	0.9215
VPRBP	-0.227833333333333
SCNN1B	2.0094
ECHDC3	2.5446
TMEM106C	0.4705
CSNK2A2	-0.313
RPL39	-0.3805
HERC3	0.4168
ZBTB47	0.906666666666667
ZNF681	-0.665
PAGE2	-2.314
CLIC5	1.71914285714286
RABAC1	1.05975
ZFHX2	-0.8315
YPEL1	0.449833333333333
KIAA0776	0.103
NR1D2	-0.05175
DNAJC4	0.573375
NPNT	3.9395
ZNF677	-0.4245
ZNF536	-1.453
MEF2B	-0.365333333333333
PTPN4	-0.44
CTCFL	-5.4365
STX5	0.422
CD72	1.7275
VEGFA	-0.851684210526316
XRCC1	-0.885
MAS1L	0.769166666666667
ELL	0.1901
SETBP1	-0.1185
CDH11	3.74333333333333
NDC80	-2.27438461538462
DMBX1	-2.778
NRSN1	-0.0853333333333333
BAT2D1	-0.462125
CDS2	0.948833333333333
C1orf212	0.163666666666667
SENP3	-0.492875
IL1F9	-0.112
EEF2K	-0.834875
COG8	0.31325
CEP72	-1.83825
OR1L8	0.386
MUS81	-1.22425
PHYH	1.2805
GGT6	2.04883333333333
C22orf23	-0.176833333333333
C13orf33	3.7175
MAPK8IP2	2.86525
NELL2	-0.62425
POU3F2	-2.78316666666667
ALPK1	0.795
MRPS18C	-0.50975
RPLP2	0.250875
FGF22	1.247
SPNS1	0.194
ZFP1	0.23975
IL1RAPL1	-1.2165
PCSK9	-2.55166666666667
NKX2-1	0.263142857142857
C6orf189	1.51275
SP4	-0.4605
SLC11A1	1.2923
C21orf25	0.555333333333333
ICAM2	-0.864625
SH3GL1	-0.145333333333333
GSK3B	0.1035
RALB	1.140875
PDXP	-1.02966666666667
GNGT1	0.046375
KIR2DL1	0.498
TNFAIP3	-0.596666666666667
C6orf32	0.0778
CBLN2	0.30775
PANK3	-0.0515
TAAR9	1.2515
WDR82	-0.207642857142857
APOM	-3.487125
TRIP10	-0.4525
SPATA16	-0.112333333333333
C1orf135	-1.083
USP51	0.97
TESK1	0.53275
C11orf64	0.288
ZNF611	0.191
PDE6G	-0.254333333333333
HLA-DQA1	2.086375
GCLC	0.556
SEC61A1	0.270928571428571
TWSG1	0.7875
ZMYND10	2.52925
CTDP1	0.56525
ADAMTS6	-0.0336666666666667
SLIT1	-0.9895
KRT86	0.94
KIAA0574	3.1745
GTPBP2	-0.9547
PQLC3	4.46925
PRRX2	0.951
C15orf44	-0.141833333333333
MKKS	0.1185
C11orf10	-0.59025
GPR110	2.662375
CD109	-0.108833333333333
ADCY1	1.2385
RHBG	-2.39575
TP53I3	0.170375
SLC22A3	-1.3559
UCP2	0.75775
FOXG1	-2.37933333333333
OR2AG1	0.4
TRIM24	-0.8185
PROC	-3.118
TAAR6	0.2685
AMTN	-1.2175
C10orf47	0.6975
DEPDC1	-2.0145
FLJ45557	0.9345
ZDHHC17	0.3264375
KIAA1429	1.48983333333333
KCNH1	0.901
VNN3	-0.302125
PSMAL	1.6355
PPARD	0.055
HFM1	-2.035
YBX1	-1.459
ZNF695	-2.6965
SCTR	-0.160333333333333
DCDC1	0.961
VPS26B	0.3077
MTF2	-1.27166666666667
ATP6V1F	-0.00475
CCDC94	-0.36075
PERF15	0.404
CCL11	2.5455
LMO7	-0.545375
DCST1	-0.144
ADRBK1	0.36175
CDRT4	0.216875
ZNF84	0.749
HOXD8	1.02925
STARD8	0.157833333333333
FOXP2	-1.564125
CCDC103	0.927333333333333
POLR3A	-0.7223
GSC	1.50033333333333
ZNF114	-2.86833333333333
HTR7P	-0.034
LALBA	0.0915
RMND5A	-1.13866666666667
PSCD2	0.72825
ZNF409	0.3435
KRTAP1-3	0.741166666666667
MAF1	1.10475
LOC201725	-0.831
NRN1	-1.67675
SPAG5	-2.143
DNAH7	-0.109833333333333
FLJ43860	-0.00850000000000001
BRCA2	-1.8065
ACADM	-0.571375
CXXC6	-2.82675
RAGE	-1.417
CHMP2A	0.404
FAM8A1	-0.0855
GPR21	0.3345
SLC12A3	-2.73383333333333
FVT1	0.571857142857143
ZDHHC7	0.979125
FLJ44048	1.13875
SLC44A3	2.2495
SDSL	1.09416666666667
MMP8	-1.32175
PLA2G12B	-3.41533333333333
ACY1	-0.81225
MT1E	0.609666666666667
OR4K15	0.3905
TECTB	-1.3665
GPR20	-0.081
IRAK2	-1.09825
RFPL3	0.357125
MYO9A	-0.32425
NARG1L	-0.871416666666667
BLMH	-0.747125
CCDC3	2.25766666666667
C9orf21	-0.466833333333333
KIAA0513	1.159
MIER2	-0.1915
PNMA2	-0.886583333333333
SH3BP2	0.4226
ANXA10	-1.34133333333333
RTN2	1.00366666666667
TFB1M	-1.7355
PRPH2	4.4045
C14orf133	0.48075
GOLGB1	0.669083333333333
IRX4	2.34475
NFKBIL1	0.530166666666667
C10orf62	-0.43625
APBB3	-0.43425
RPS10	0.3203
LOC728378	0.35275
TLE3	0.554111111111111
PSMB7	-0.05975
MESDC1	-0.5535
SLC6A1	1.2495
OCLN	1.787
PTTG3	-1.52033333333333
NAGLU	0.96275
SERTAD4	2.525875
SPRY1	1.5945
FLJ10781	0.388333333333333
MYSM1	-0.83175
TRIM4	0.273285714285714
SH3YL1	0.76
TREM2	3.87366666666667
SERPINI1	0.4405
HDHD3	0.783125
TMEM38A	0.289
EID2B	-0.656
TDRD3	0.255
SEDLP	0.751
THSD7A	1.64783333333333
NDST3	-3.11875
KLHL15	-0.784333333333333
DHRS12	2.456
FBXO9	-0.333785714285714
TNPO1	-0.311833333333333
MRPL13	1.102
SNX5	-2.01433333333333
METTL6	-0.57375
SOD1	0.682
CHML	-1.12683333333333
PACS1	0.433875
SIRT5	-0.2092
CAPN2	-0.127833333333333
FXYD5	-0.839166666666667
TWISTNB	-0.172125
LRFN1	1.409
UBE1L	-0.166875
UBE1C	0.67
OR51B2	-1.52925
OR4D11	0.238
C15orf2	0.103
NR4A1	-0.158
LOC339047	-2.87075
TRIM17	-1.054625
ATP5G3	-0.342857142857143
RPL15	-1.17466666666667
ADAMTS8	-0.70475
HOXC4	-0.9285
C14orf37	3.3575
CEACAM5	-0.681625
MYT1L	0.00666666666666666
RASA2	-0.469625
OSBPL7	-0.2135
STAG1	-0.4465
GIMAP4	4.396
FUT3	-0.984666666666667
PIF1	-2.661625
LPIN2	0.5325
SH3PX3	1.061
PDP2	0.54925
PAPD1	-0.0915
ERP27	2.43625
APOOL	0.0818
DIABLO	0.719
TRHR	0.527875
ARMC9	0.280125
RNF152	3.0255
SLITRK3	1.84666666666667
ZNF211	-0.1959
PFDN1	0.177
RGS11	0.785375
HS6ST1	0.9293
AKR1D1	-0.96675
TNP2	0.252333333333333
STK31	1.63866666666667
EML4	-1.06066666666667
SGTA	-0.432166666666667
HIST1H2BI	-0.493
PSMD6	-1.24683333333333
KIAA1257	-0.7915
C18orf55	-1.064
FLJ20273	2.74125
RPL28	-1.17833333333333
EPYC	4.75575
NOX3	-0.2005
ELAC1	-0.243333333333333
METT11D1	-0.97175
BIN2	-0.615833333333333
NACA2	-0.066
CCDC17	-0.355
HM13	-0.4405
UBOX5	0.11725
UBE2O	-0.52025
UBL5	-0.108
APOLD1	1.54775
C9orf31	0.588
TNFSF8	0.363
ARHGAP29	0.3965
PROKR2	0.8335
PDE5A	-0.514833333333333
C6orf12	-0.609
TOM1L1	0.024
WHDC1	-0.339
FOXI1	0.204666666666667
RAB4A	0.3724
TMEM39B	-0.53975
ATPBD1C	0.406
FARSA	-0.822666666666667
PLEKHG5	1.327
CMAS	-0.486166666666667
OR7E24	-0.12
SLC30A1	1.007
CDC42EP5	1.795
PLAC1	-0.7025
KLHL18	-0.601583333333333
LBA1	1.0115
TAZ	-0.9225
CRIP2	2.11225
BTBD11	-0.158166666666667
C16orf72	0.705
DIO2	2.3226
LRRCC1	0.7765
CCDC136	-2.524
PRX	0.04
RBM5	-0.9506
TMEM85	-0.2005
TUBGCP4	-1.892
APLN	2.0965
CDK7	-0.132333333333333
SSR2	0.885
CRELD1	-0.6
C19orf46	2.91375
GAL3ST4	1.151
KBTBD10	-0.33975
IL28A	1.0515
WDR27	-1.7365
MCM2	-0.883833333333333
SOX14	-3.379
FLJ39743	0.566
KIAA0922	0.185625
HIPK4	0.744
FLJ25758	0.7645
C16orf57	-0.0915833333333333
PDZD2	0.669875
MCC	0.36975
HHLA3	-0.5002
ID2	-0.59375
C20orf23	2.08241666666667
ZNF688	1.169
APOC2	-2.52966666666667
LOC440093	0.37575
FAM50B	2.06016666666667
PWP1	0.2265
DNAH10	1.10625
HIST1H2BA	0.3685
GPR56	1.9335
METAP2	-0.23725
PAN3	0.540833333333333
STXBP4	-0.012
PDHX	-0.0385
MTA1	0.106666666666667
ZBED4	-0.0695
ZNF720	-0.15375
CDK2	-0.8965
RHOJ	0.408625
CDC37	-0.2475
ZER1	0.577875
GRK4	-0.77175
PRPH	0.62275
POLR2A	0.33425
OGFOD1	-0.702
NOL5A	-1.189
PHEX	1.443
FLJ16478	0.2165
C20orf117	-0.9305
CAMTA2	0.1035
C11orf74	0.624833333333333
DDX17	-0.408916666666667
C5orf27	0.362375
PLEKHA2	-0.5326
PDE4DIP	-0.8756
SCN7A	-0.10175
ZNF559	0.0543333333333333
CXCL10	3.63475
ZMYM4	-0.235166666666667
STK32B	-0.5012
KIAA0888	-0.635
TACR3	0.436
CKAP2L	-0.80375
KIF1A	0.227
RSPRY1	0.719
VCAN	2.368
CYP27C1	0.889
SYDE1	-0.657666666666667
MED12L	-0.7895
ZDHHC21	0.618
NHS	1.412
TM9SF3	1.226
DDHD1	-0.726125
MAFG	-0.196
BICD2	-0.3964
C14orf119	-0.309333333333333
C14orf43	0.189714285714286
CDH7	-1.2005
ALKBH5	0.163142857142857
JUP	1.685625
TMEM41A	0.220666666666667
MAMDC4	-1.5245
CBX3	-0.30625
LRRC18	0.4035
RBMXL2	-0.605
PLA2G4D	0.69
FGF13	1.361625
KIF3A	0.7735
PDIA6	-0.352
DCXR	0.166
CASKIN2	0.404666666666667
EHD1	0.9835
MARCKSL1	0.7545
ZNF496	-0.0911666666666667
SCAF1	0.259833333333333
KCTD8	-0.98675
TRAF3IP3	0.124928571428571
LSR	1.5035
CXorf1	0.7615
C14orf112	0.4515
EIF2B1	0.3825
OMP	0.296
GSTZ1	0.27875
LOC92017	0.871
ISLR2	2.438
C12orf36	0.758
GATA2	0.125
GABRA5	-1.489
CELSR2	0.499071428571429
STAM2	0.5163
TNAP	-0.238
PTPMT1	-0.538666666666667
GRP	7.4825
SV2A	-0.948333333333333
MAGEA12	-3.9635
CACNG1	3.3135
C18orf19	-0.4015
GSG1	-0.257166666666667
PTPRJ	0.267071428571429
FRMPD1	0.576
ZNF668	0.9145
PLEKHJ1	-0.79725
ADAT1	-0.3688
TMEM50A	0.5982
UCN3	0.2855
HOOK1	1.463875
IL17B	-0.25
MLKL	-1.44833333333333
TTC14	-1.21633333333333
KLHL5	-0.583125
CRYL1	1.251
FOXH1	0.4255
NFYB	-0.35975
PPM1G	0.07075
