Hybridization REF	TCGA-BH-A0B8-01A-21R-A056-07
OR2T8	-0.42625
TBX20	-0.1155
LYPD5	3.07983333333333
STOML2	-0.965
ALPI	-0.02475
FAT3	-0.169375
ZNF273	0.071125
NPSR1	0.634
FLAD1	0.437833333333333
RAB5C	0.196875
TTLL3	-1.968125
KIAA1618	-0.107833333333333
NPPC	1.3815
ZEB2	0.0576
MRP63	-0.126125
WSCD2	3.8195
NEUROD4	4.2405
SNAPAP	0.61
MTMR2	-1.28041176470588
STK35	-0.261875
USP48	-0.989625
NR1H4	-5.0255
RASL10A	-1.2975
SSTR1	-3.48425
C1orf35	-0.4625
APOBEC3C	-1.3415
RUSC2	-0.201
SALL4	-1.6665
ZCCHC8	0.10425
RAD17	0.410375
ZNF708	0.819666666666667
LILRB5	1.87875
TEX12	-0.7415
C9orf79	0.30825
ARHGEF1	-0.0993333333333333
ABCA4	-1.68883333333333
RNF214	-1.582
PPAPDC2	0.81325
ARID4A	0.405833333333333
SYCP2	0.617875
OPRM1	1.04125
RP13-102H20.1	-5.03033333333333
CYP26B1	-0.473
APCDD1	1.67166666666667
PCCA	-0.6065
ALS2CR7	0.215
AQP5	1.35083333333333
YLPM1	0.346625
PRKAR1B	-1.3104
IL16	0.3783
TCF3	-1.785875
ZSWIM7	0.52775
SERPINE1	-1.8398
BAI2	0.14875
SMC5	-1.57271428571429
SMN1	0.0973333333333334
SLC13A5	-3.515625
POU2F3	2.61925
BACH1	-0.7995
GMCL1L	0.492333333333333
PPP2R2D	0.4005
LRRC51	0.593666666666667
EDARADD	-0.3165
LRRC3	0.213
FAM124B	-0.3455
C20orf70	0.434
LOC285735	-3.02633333333333
CTBP2	1.1353
ZMYND11	1.48625
CDH23	0.606916666666667
OR1N1	0.5675
LOC400590	0.2565
PDK1	-1.03975
LMTK3	1.452
USHBP1	1.28025
ZFYVE21	0.18975
hCG_21078	-0.265125
OAF	-1.183875
WDR41	-0.63825
SPINK6	-0.8655
GDEP	0.5345
MEG3	-2.1914
OXSR1	-0.7415
RAD51	-2.1835
RPL13A	0.9725
DYRK1A	0.8024
FLJ25791	0.503
SARDH	-1.285
RBBP5	0.0778333333333333
ORC2L	-1.0245
NCAPH2	0.224833333333333
RNASET2	-0.852166666666667
WDR79	-0.386333333333333
FLJ39779	0.257
C3orf1	0.10825
DDX23	-0.141
MGC40574	0.6115
MORC4	0.95
MYRIP	2.63027272727273
LY6E	0.116125
SLC39A11	2.103125
ATP12A	-0.967
AUP1	0.05225
PIP	5.5935
CORO7	-1.096
PITPNM3	-0.1735
ENPP1	1.88733333333333
PPP1R1C	-4.10533333333333
NRBP2	-0.80475
KCNE2	-1.571
P2RX4	2.358
CCND2	-2.794
OR5T3	-0.415
CUL4A	-0.399
CFB	3.8
PCP4	-0.9605
HEMGN	-6.67433333333333
UBIAD1	0.485
CDC42BPB	-0.5642
CYB561D1	0.622
RIMS2	1.059625
ZNF488	-0.883
RNMTL1	0.40925
SART3	0.245833333333333
CAPN10	-1.16971428571429
CCR5	3.45833333333333
APOA1BP	1.2725
NDUFS5	-0.83
PDLIM3	0.2978
VPS24	1.1434
SCN8A	0.87725
C1orf67	-1.3245
MRCL3	0.420166666666667
TMEM145	2.1895
KCTD16	0.616166666666667
RNF149	0.6015
FDXR	-0.35275
CDCP1	0.380833333333333
PAX3	-3.6642
LASS4	3.11425
HSD17B8	1.04125
YAP1	-1.7215
NNT	-0.3935
SC5DL	-1.304875
DKFZp566H0824	-1.137
KSR2	1.11033333333333
RAD21	0.4554
ST8SIA2	-0.26425
L3MBTL3	0.01425
SNRPB	-0.4995
MGC14425	-0.9035
MIF	0.13925
TAPT1	0.862625
IRF8	2.0273
PRO0132	2.0125
HERV-FRD	-0.074
ACD	-1.04816666666667
BCL3	1.3195
SPATA13	1.0645
MRLC2	0.633125
F2RL3	-0.111125
CFHR3	0.983
DUSP15	0.719166666666667
TMEM46	3.72033333333333
SF3B4	0.513
MAP7D3	-1.63425
STELLAR	-0.9885
SEMA5A	-1.124
H2BFS	-0.24025
LRRC28	-0.417333333333333
MORN2	-0.3015
XYLB	-0.051875
WDR21C	0.3885
HIATL1	-0.600875
ADAMTS10	0.682333333333333
WDR55	0.3115
MFSD5	1.246
OR4N2	0.3805
DUSP16	2.18383333333333
NLGN4Y	-1.8316
INHBC	0.176
NUMA1	1.3175
DEFB123	0.27275
GIPC1	0.279
MGC27348	-0.346
FLJ33590	0.3945
FZD1	0.6925
MKL1	0.877333333333333
SAA2	3.637
C1orf94	-2.727
C7orf28B	-0.116
TMEM185A	0.3289
ZZZ3	-0.006
C16orf5	-0.478833333333333
GALNAC4S-6ST	0.7715
C1orf186	2.52175
IGFBP4	-0.0725
NDUFA10	0.795
CLIC2	-0.77825
RNF13	1.1735
GPR103	-0.3805
CD69	-3.05025
MYOZ1	1.082
IFNB1	0.121
CLNS1A	0.09925
CXorf45	-1.5935
ZXDB	1.0595
FUNDC2	0.33475
GPA33	-1.147375
C9orf70	0.3375
SLC2A9	0.213375
LOC126520	-0.013
MAGEB1	-1.15775
LCE2A	-0.1715
C18orf34	0.094
FMNL2	-1.37675
KRT85	0.679
CRYGA	0.052
GEM	-0.55675
THAP6	0.5873
ALKBH3	0.880666666666667
TM6SF2	0.0375
C20orf82	2.6565
RANBP2	0.599333333333333
LIG3	1.3359
RETSAT	0.535375
OR8S1	0.781
CAST	-0.3105
TGFBI	-1.5576
C15orf37	-0.9585
PGM3	-0.5905
SLC4A11	-1.789875
FAM123C	2.42333333333333
TAOK1	1.28325
CISH	1.27825
OGDHL	-1.35775
SPINT2	2.40383333333333
ZNF33A	0.4495
CLDN18	0.0498333333333333
RNF128	-3.33575
CCDC71	-1.01525
RASSF6	2.38583333333333
HSPG2	0.641
ATP6V0E1	1.318875
ABHD6	-0.60525
CD274	0.1045
GCNT1	0.3105
NT5C1A	-0.114833333333333
TM4SF5	-4.4655
C21orf58	-2.19016666666667
SUCLA2	-0.323
RFTN2	1.7765
SCNM1	-0.111875
SLC9A10	1.545
FUNDC1	-0.07125
SLC35F4	-2.77866666666667
AMD1	-0.261
COL6A6	2.10725
OR4K2	-0.0675
TRIB2	-1.54216666666667
LOC91461	0.03575
GHSR	0.08
ATP8B1	1.40625
C1orf78	1.6865
RNF183	-2.23333333333333
STX4	-0.088
TPPP2	-0.7525
MYBPHL	-3.056
TXNDC6	-0.5892
C9orf47	3.954
FAM137B	0.51
FANCB	-1.36375
C11orf9	-2.6025
DPY19L1	-0.397875
VDAC2	0.230666666666667
VHL	-0.84225
LMBR1	-0.111125
C8orf44	-0.70025
ZPBP	0.33325
FGF23	-1.67025
C21orf67	0.27825
PCNT	-0.297625
BCKDHB	-0.6225
GALNTL5	-0.09625
BET1	-1.155625
ARL13A	-0.786
HDAC6	-0.623875
N4BP3	1.74783333333333
OTOP1	0.004
TTC30A	-0.08675
CRISP1	0.258
KRT32	-0.4375
VSTM1	0.1055
ZNF622	0.72375
POLR3B	-0.1872
DNAJC10	0.224125
C12orf54	0.4545
ADIPOQ	4.02166666666667
RIT2	-0.42975
CD44	0.58785
ABCA3	1.795875
RPS17	-0.8945
FEZF1	0.176
PCDHB15	-0.61375
KCNMA1	-1.21204545454545
CCDC116	-3.1305
C15orf27	-2.38
NARG2	-0.5385625
ITGA5	-1.5385
MEFV	0.9495
TUT1	-0.285375
LOC541473	-0.176333333333333
NMBR	0.3665
GLT1D1	-3.57883333333333
ABCB7	-0.38225
PFKP	-2.33818181818182
C9orf91	0.0767
LRRC41	0.0926666666666667
C1orf85	-0.3975
ATP5F1	-0.14325
STOX1	2.438625
GFOD2	-0.01
SLC25A3	0.160375
ZNF646	0.3677
ZAR1	-3.0745
OSTbeta	-2.97575
GALNT3	-2.68
IFT122	0.6625
LDB3	1.0814
GARNL1	1.08692857142857
HOMEZ	0.5275
LRRC6	1.2515
ANGPTL5	-0.86075
UBAC1	-0.81825
DLEU7	-0.64275
RPL19	0.52675
TOP1MT	0.682
LOC643641	-0.177375
MBD3L2	0.0205
NTSR1	-0.400833333333333
WISP2	-0.341
GPSM2	-1.728625
RDH10	-0.1019
PRKCG	-0.8895
HIST1H4J	0.9125
MON1B	0.0667
MLF1IP	-1.7155
ZNF446	0.86325
COL4A5	0.0693
SLC26A1	0.102642857142857
RGN	-2.99675
CCNB1	-2.22375
C9orf165	1.07625
CCDC28B	-0.53425
CCDC97	1.19
FGR	1.583625
MSRB3	0.529
EPN2	0.05625
COX15	-0.161833333333333
KCNK6	-0.3589
XK	-0.523
GDA	-5.884875
HEPH	-1.62625
THRAP3	0.453875
MET	-2.8185
PHYHIP	0.12675
LYAR	-1.56283333333333
ING3	-0.196
AK7	-2.2105
CCT8L2	-0.21225
COPS7A	0.0881666666666667
WSCD1	-0.87725
RNF185	1.3455
TNS3	0.5755
KNDC1	0.035
RWDD4A	-0.182333333333333
MED13L	2.5934
ZFYVE1	0.670875
C7orf44	-0.732333333333333
MRPL1	-0.3215
STGC3	-2.081
TEAD1	-0.144333333333333
RPL7A	-0.299714285714286
ARL6IP1	0.5931
C1orf178	-0.5195
CTAGE5	0.625083333333333
TMEM184A	1.06083333333333
SLC25A14	0.11425
CACNG5	0.14375
ATXN10	0.7332
ECH1	0.2808
CCL22	0.4225
CYP2F1	-1.58733333333333
GADL1	0.3735
TMEM19	-0.1801
RUNX3	-1.1445
EFNB1	-0.3875
LIPN	-0.5695
ACSM3	-5.563
SIGLEC8	2.38766666666667
ASCC3L1	-1.33825
NOL8	0.0618750000000001
RELT	-1.5425
Magmas	0.111
PPP1R15B	-0.2799
C11orf2	1.17875
VKORC1	-0.883166666666667
MGC26647	0.032
TRPM6	-0.0595454545454545
UGT2B7	-6.41716666666667
FEV	-0.07225
FOXK2	-0.1089
PDCD5	-0.631666666666667
SLC8A1	2.5457
DGUOK	-0.527166666666667
CLDN16	0.182
GAGE1	-1.632
RBM17	0.1298
C1QTNF3	1.8665
VGLL3	-0.3875
UNQ5830	0.4985
CD1A	-3.3365
SCGB1C1	-0.819
SUPT4H1	-0.082125
TRAF5	1.47175
ASAHL	-0.07025
FAM73A	1.7375
OR6B1	0.0975
WHSC1	-2.0227
GFPT2	-0.09025
LOC339809	0.518
STARD5	0.841666666666667
SIP1	-1.03175
DNAJC15	-0.2405
STAU2	0.6994
FAM98A	0.437875
RAD23B	-0.2634375
LRRC33	-0.1125
CHRAC1	-0.057
C21orf89	0.68775
C19orf43	0.370166666666667
KLK8	-4.12666666666667
CCNE1	-2.081
PKDREJ	-0.373666666666667
SSU72	-0.1635
C17orf73	-0.123
GPR78	0.7995
WHSC1L1	0.7756
GSTA2	-3.31175
SMUG1	0.222666666666667
UFM1	0.617
AP3M2	1.13316666666667
USP14	-0.00375000000000001
FBXL14	0.810666666666667
DSTN	1.0135
SFRS14	-0.7795
FBXO31	-0.595
C12orf40	-0.278
FRS2	0.69775
NR2E3	0.90475
TUBB2C	-0.73775
GMPR	0.823333333333333
C9orf139	-0.503
ING5	-0.0770714285714286
LOC730092	-0.485
ORM1	-5.318
RP11-11C5.2	-1.23825
HSPD1	-0.5042
PIWIL3	-1.173
C5orf13	-0.4974
OR5R1	0.9905
LCOR	1.30275
PLEKHA9	-1.623
CCDC43	-0.02875
ZNF232	0.486
SLC6A7	0.443
ADH5	-0.710416666666667
SHBG	-1.3355
CROCCL2	-0.71075
PANX3	-0.252
CDIPT	0.762
SLC16A5	0.85625
TUBB	-0.595
TOR3A	0.4813
PREP	-0.189666666666667
ENTPD8	-0.0745714285714286
CHMP1B	0.921
SYT12	-0.0054
MYH6	-2.3172
MAP3K13	1.188
KLHL30	-0.076
LCMT1	0.510625
EIF1AX	0.304083333333333
FOXD4L1	0.3555
SLC24A5	-0.885
RNF166	-1.0358
TJAP1	-0.113
TMEM156	-1.18416666666667
ZNF239	3.0145
SNX19	0.7173
GKN1	0.00625
FCN1	1.3582
C1QL1	-0.17225
ATP11C	-1.40142857142857
ZNF35	0.22825
CARD8	0.769875
LIMD1	-0.156
KIAA0286	-1.274875
XRN2	-0.1055
CD6	-0.743666666666667
TOX3	3.123125
ZSCAN4	-1.02516666666667
RSRC1	-0.014125
COG1	1.05725
PTRF	-0.2067
C16orf35	-0.2635
FBXO24	-1.47225
CHST11	-1.27375
THRB	-1.1036
MYBPC1	1.8445
RNF39	-0.347166666666667
PSMD11	-0.218
ALAD	0.140333333333333
EN1	0.98025
SLC9A9	0.05425
GSTM4	-0.1834
CDC42BPA	0.562210526315789
RCSD1	-1.63925
LUC7L2	-0.6787
SPTBN1	0.337
LOC146167	-0.449
BAT5	0.7116
ZNF452	-2.104375
LSM4	-0.603125
SRP72	-0.1168
SGK269	-0.258833333333333
MTX1	0.233
CENTA1	1.4795
UNQ9433	-0.933
ATR	-0.281333333333333
DDX49	0.243333333333333
PAQR8	-1.81233333333333
C14orf174	0.2425
GBGT1	-0.0125
THAP1	0.57625
OR10K1	2.055
RASIP1	-1.38266666666667
DPYD	-0.8585
DOHH	-0.0755
C18orf45	1.64325
POF1B	-0.7147
ZNF552	3.236
USP32	0.37675
MED27	-1.1335
C14orf149	-1.2665
PRDX4	-1.13966666666667
ABHD12	0.1727
AGT	-1.83875
SLC22A14	-0.88125
C1orf58	0.319
PILRA	-1.68775
ABCF2	-1.0245
C17orf85	-0.4274
TKTL1	-1.82725
FGF1	1.3759
IL6R	0.067
VPS25	0.1085
CHRNB2	2.5325
COL7A1	-3.4067
LRRC48	2.55283333333333
SPG20	0.0163333333333333
COX10	0.00875000000000001
GCA	0.63325
ECEL1	-1.25516666666667
GLG1	-0.639333333333333
SRD5A2L2	-0.27675
MUTYH	-1.6495
ZNF70	0.67525
L2HGDH	-0.73775
GPATCH2	-0.61125
ZNF655	-0.973
ZNF227	0.563
MCOLN2	0.661833333333333
NQO2	-0.085
KCNQ5	0.215
NEU1	0.446333333333333
QRICH1	-0.35725
ZBTB20	0.565833333333333
RPUSD3	-0.451
EPGN	-1.28316666666667
TSN	0.309166666666667
SPRY2	-2.9025
LZTFL1	0.175375
GMFB	0.197
PBEF1	-1.077
HBG2	-2.46133333333333
TMEM8	-0.44
PALM2-AKAP2	-0.612666666666667
NFYA	0.87075
FAM108A1	0.64975
PBLD	0.406625
NRG4	-2.19933333333333
PIGF	-0.15375
PTGER1	0.41975
NOS2A	0.214
C21orf34	-0.956666666666667
C21orf51	0.555833333333333
IL17C	0.371
TRMT6	-0.219333333333333
ETV2	0.793833333333333
CCDC109A	0.077
MYLK2	-2.5265
ATP10A	0.4601
DPH4	0.08425
C5orf5	0.304666666666667
KCNA4	0.0604
NMNAT2	-1.184
GLYATL2	1.1
LSMD1	0.392
IL23R	-3.163
NRF1	0.527
MUC15	-2.35383333333333
PRDM12	-1.463
PAQR4	0.0344285714285714
RBBP6	-1.036625
IFI27	3.0125
SKAP2	0.193833333333333
TAGAP	1.585125
TJP3	1.7435
C9orf61	1.971
IDS	-0.0597857142857143
PARG	0.02375
LOC131149	0.2165
DYRK4	0.6175
MICALL1	-0.21825
GALR2	-0.708
GPBP1L1	-0.60525
TBX21	2.81225
KCNJ6	1.201
GGN	0.81025
CASP5	-0.634666666666667
RNF182	-4.47875
BRD4	0.525
DOK4	-1.44425
SLC46A2	0.353166666666667
SOX9	-0.745666666666667
ZNRD1	-0.0781666666666667
PRR6	-0.09125
FAU	0.17975
DTNB	1.11066666666667
CARD9	-1.1955
STS-1	-1.42316666666667
SLC4A5	0.275625
NSBP1	-2.44725
UGCGL2	-1.94725
POTE15	1.968
NOXA1	-0.4145
RP13-347D8.3	0.957666666666667
SAMD10	0.155833333333333
EP400NL	-1.84675
TCF21	-0.20175
AMELX	-0.129
JPH2	0.0328
SLA	0.92575
DLST	-0.943
SEPT12	1.203
RGS20	-4.9195
LXN	1.448
ZNF419	0.043875
UPK3B	-0.592833333333333
RELL1	1.91675
ESPNL	2.239
KLHL21	-0.6445
PI15	5.696
C2orf61	-0.2565
LOC407835	0.1995
RER1	0.101916666666667
ELAVL2	-0.1455
MGC26718	0.25875
KLF2	2.433
TNFAIP8L3	2.01791666666667
TFE3	-0.01275
C11orf17	-0.851
15E1.2	-1.2885
SNRPC	-0.7655
DLGAP1	-0.51875
PGLYRP1	0.1735
OVCH2	-1.684
IRF7	1.4302
SET	-0.7307
NAB2	0.0103333333333333
LRP5L	-2.17625
FAM120A	0.7838125
ASCL2	-1.0345
SHH	-0.558
ATP5H	-0.3175
THPO	1.82633333333333
TYRP1	-4.94
HIST1H3E	-0.1675
EIF2S1	-0.157555555555556
TNFRSF17	-3.18416666666667
TARSL2	0.45725
NKX2-8	1.047875
C1orf115	1.3985
LOC56964	0.401
KIAA0841	-0.43825
ISCU	-0.0585
TTMA	-0.2735
ZNF414	0.73
LOC441150	0.9895
RAB15	1.08625
HBP1	0.879666666666667
TNNT2	-1.45083333333333
CECR5	0.382
PHGDH	-2.5695
JRK	-0.0862
XPO4	-1.0045
FAM131C	0.629
ARHGAP25	1.0764
CA9	-3.98122222222222
GPR62	-0.0818333333333333
TLX1	-0.510333333333333
GPS1	0.11925
OR2M2	0.122
BDP1	1.19485714285714
FAM70B	0.24625
RPS29	0.5445
MKLN1	0.0468
TSPAN19	-2.275
SLC29A3	2.5158
LGALS4	-0.7825
USH2A	0.527833333333333
NF1	0.521666666666667
APOBEC3A	1.774
IMPAD1	-0.2265
OLR1	2.50816666666667
NRAP	-0.1055
HCFC1R1	0.0485
TAOK2	-0.1525
MCM10	-2.56866666666667
MAP4K3	-0.423666666666667
CBS	-1.15875
CLK3	-1.0842
PCDHGA5	0.0335
ELF4	0.175125
FAM71A	-1.6705
C11orf49	0.4565
CLIP2	-0.29775
BTBD9	1.0148
ZNF524	1.354
KDELR1	0.661333333333333
ZNF509	-0.1255
NCSTN	0.4605
ZNF533	0.884571428571428
PARP4	-0.45575
GALNT9	-0.892666666666667
NPY	-3.6205
BEGAIN	-2.156
TMEM77	0.117666666666667
FOXRED1	-1.598
SLC16A2	1.02933333333333
SLC35B1	-0.11
GK5	0.321
SDCCAG10	-0.7425
C4orf20	0.024
SLC9A2	-0.2505
ADD1	0.232571428571429
TAL2	-1.70566666666667
ACLY	-0.078
DNAJC1	1.1235
SOST	-2.06075
USP43	2.237
CYP4F12	-1.28175
FKBP5	-0.156875
CHCHD5	0.8991
NUDT22	0.239
CCDC85B	0.3435
OR51G2	0.448
STRN3	0.734428571428571
TMOD2	0.51775
FLI1	-0.5225
MAB21L2	0.511166666666667
DGKQ	0.4105
VPRBP	0.179833333333333
SCNN1B	1.7763
ECHDC3	2.3795
TMEM106C	-1.84425
CSNK2A2	-0.529
RPL39	0.5387
HERC3	0.694666666666667
ZBTB47	0.177333333333333
ZNF681	-0.151
PAGE2	-3.79725
CLIC5	2.38007142857143
RABAC1	1.015
ZFHX2	1.4805
YPEL1	1.0145
KIAA0776	0.4415
NR1D2	0.758
DNAJC4	0.932625
NPNT	4.0117
ZNF677	-0.32
ZNF536	-1.09175
MEF2B	-0.2505
PTPN4	0.33775
CTCFL	-5.226
STX5	0.97
CD72	1.415
VEGFA	-1.05710526315789
XRCC1	-0.0233
MAS1L	0.4455
ELL	0.0958
SETBP1	2.69125
CDH11	4.1955
NDC80	-1.89907692307692
DMBX1	-3.56725
NRSN1	0.4818
BAT2D1	-0.235625
CDS2	0.333833333333333
C1orf212	-0.746666666666667
SENP3	0.26925
IL1F9	-0.105
EEF2K	-0.079375
COG8	-0.01175
CEP72	-0.91925
OR1L8	0.5775
MUS81	-0.64775
PHYH	0.75375
GGT6	1.51616666666667
C22orf23	-1.18533333333333
C13orf33	2.929
MAPK8IP2	2.6415
NELL2	2.23975
POU3F2	-3.43516666666667
ALPK1	-0.35525
MRPS18C	-0.85875
RPLP2	-0.001625
FGF22	0.6955
SPNS1	-0.235166666666667
ZFP1	0.0705
IL1RAPL1	-2.36775
PCSK9	-4.243
NKX2-1	-0.0406923076923077
C6orf189	1.04625
SP4	0.523
SLC11A1	1.357
C21orf25	1.12383333333333
ICAM2	-0.79125
SH3GL1	-0.348666666666667
GSK3B	-0.0478333333333333
RALB	-0.32525
PDXP	-1.10066666666667
GNGT1	-2.815875
KIR2DL1	0.343
TNFAIP3	-0.588666666666667
C6orf32	-0.6046
CBLN2	-2.10925
PANK3	2.29375
TAAR9	-1.1755
WDR82	0.537857142857143
APOM	-3.809125
TRIP10	-0.6215
SPATA16	0.17525
C1orf135	-1.89675
USP51	1.9555
TESK1	0.5775
C11orf64	-0.0892857142857143
ZNF611	0.407
PDE6G	0.284333333333333
HLA-DQA1	3.5525
GCLC	-0.00862499999999999
SEC61A1	0.523142857142857
TWSG1	0.661666666666667
ZMYND10	1.00025
CTDP1	0.218125
ADAMTS6	-0.479
SLIT1	2.1165
KRT86	-1.7255
KIAA0574	0.445
GTPBP2	-0.4493
PQLC3	0.6775
PRRX2	0.179333333333333
C15orf44	-0.2645
MKKS	0.3205
C11orf10	-0.47675
GPR110	-0.3885
CD109	-1.895
ADCY1	-0.507
RHBG	-1.869
TP53I3	-0.627625
SLC22A3	-1.2524
UCP2	-0.346
FOXG1	-2.56183333333333
OR2AG1	0.224
TRIM24	-1.4295
PROC	-3.76725
TAAR6	0.372
AMTN	-1.7095
C10orf47	0.3765
DEPDC1	-2.572
FLJ45557	3.31925
ZDHHC17	0.1450625
KIAA1429	0.804
KCNH1	1.26225
VNN3	0.295125
PSMAL	0.31075
PPARD	-0.182
HFM1	-1.527
YBX1	-2.1555
ZNF695	-2.251
SCTR	-0.167166666666667
DCDC1	0.1935
VPS26B	0.5023
MTF2	-1.67366666666667
ATP6V1F	0.58075
CCDC94	0.4035
PERF15	0.759
CCL11	2.705
LMO7	-1.4215
DCST1	0.5175
ADRBK1	-0.13575
CDRT4	0.408625
ZNF84	-0.504
HOXD8	0.34025
STARD8	-0.5285
FOXP2	-0.466714285714286
CCDC103	-0.02575
POLR3A	-0.1687
GSC	2.746
ZNF114	0.4595
HTR7P	3.3125
LALBA	-0.469
RMND5A	-0.337666666666667
PSCD2	1.5025
ZNF409	0.626
KRTAP1-3	0.308833333333333
MAF1	0.13625
LOC201725	-1.01183333333333
NRN1	-2.733875
SPAG5	-2.28883333333333
DNAH7	0.6075
FLJ43860	0.316
BRCA2	-1.06025
ACADM	-0.79975
CXXC6	-1.902
RAGE	-1.59225
CHMP2A	0.67275
FAM8A1	1.0925
GPR21	0.08
SLC12A3	-3.36016666666667
FVT1	1.09385714285714
ZDHHC7	-0.782125
FLJ44048	0.388333333333333
SLC44A3	0.675
SDSL	1.07416666666667
MMP8	-2.24425
PLA2G12B	-4.20066666666667
ACY1	-0.747
MT1E	-2.40366666666667
OR4K15	0.0425
TECTB	-1.4925
GPR20	0.1385
IRAK2	-0.6095
RFPL3	-0.393625
MYO9A	-0.74575
NARG1L	-0.2615
BLMH	-0.457
CCDC3	2.7145
C9orf21	-0.3365
KIAA0513	0.0556666666666666
MIER2	-0.52675
PNMA2	-1.78433333333333
SH3BP2	0.5493
ANXA10	-2.86066666666667
RTN2	1.5075
TFB1M	-1.2675
PRPH2	5.606
C14orf133	0.26175
GOLGB1	1.41725
IRX4	-0.228625
NFKBIL1	0.757166666666667
C10orf62	0.054
APBB3	0.52825
RPS10	0.5459
LOC728378	1.068
TLE3	1.46761111111111
PSMB7	-1.20125
MESDC1	0.6375
SLC6A1	0.190333333333333
OCLN	1.04933333333333
PTTG3	-2.5745
NAGLU	-0.2005
SERTAD4	-0.261375
SPRY1	0.2875
FLJ10781	-1.50308333333333
MYSM1	-1.17
TRIM4	0.772142857142857
SH3YL1	1.497625
TREM2	3.513
SERPINI1	2.87225
HDHD3	0.23
TMEM38A	0.06925
EID2B	-0.359
TDRD3	-0.235
SEDLP	0.221
THSD7A	1.12283333333333
NDST3	-2.34525
KLHL15	0.5075
DHRS12	2.1355
FBXO9	-0.0221428571428572
TNPO1	-0.0328333333333334
MRPL13	-0.712333333333333
SNX5	-2.325
METTL6	-0.98
SOD1	0.311875
CHML	-1.4325
PACS1	1.187875
SIRT5	0.1107
CAPN2	-0.328
FXYD5	-1.02166666666667
TWISTNB	-0.497875
LRFN1	1.15333333333333
UBE1L	0.763625
UBE1C	-0.8235
OR51B2	0.042
OR4D11	0.1265
C15orf2	-0.1345
NR4A1	-0.1835
LOC339047	-1.77975
TRIM17	1.811375
ATP5G3	-0.477214285714286
RPL15	-0.369833333333333
ADAMTS8	-0.045
HOXC4	0.4825
C14orf37	1.9215
CEACAM5	1.316375
MYT1L	-0.0428333333333333
RASA2	0.5155
OSBPL7	-0.7935
STAG1	-0.222
GIMAP4	4.2705
FUT3	-2.15133333333333
PIF1	-3.518
LPIN2	-0.1722
SH3PX3	0.6075
PDP2	-0.2955
PAPD1	-0.13625
ERP27	0.84225
APOOL	-0.3791
DIABLO	0.35075
TRHR	0.0507142857142857
ARMC9	-0.716625
RNF152	1.93325
SLITRK3	0.0571666666666666
ZNF211	-0.1611
PFDN1	0.242125
RGS11	1.756625
HS6ST1	2.0121
AKR1D1	-1.358
TNP2	0.316666666666667
STK31	-0.806
EML4	-0.8805
SGTA	-0.265833333333333
HIST1H2BI	0.179833333333333
PSMD6	-2.17316666666667
KIAA1257	1.039
C18orf55	0.065
FLJ20273	1.927375
RPL28	0.2325
EPYC	2.637875
NOX3	-0.6005
ELAC1	-0.304666666666667
METT11D1	-0.703
BIN2	-0.8875
NACA2	0.355
CCDC17	-1.74275
HM13	-0.1126
UBOX5	0.09725
UBE2O	-0.168625
UBL5	-0.239
APOLD1	0.587375
C9orf31	0.03525
TNFSF8	0.5285
ARHGAP29	-1.278
PROKR2	0.2345
PDE5A	0.7065
C6orf12	-0.7095
TOM1L1	0.7525
WHDC1	-0.2965
FOXI1	0.284666666666667
RAB4A	0.6575
TMEM39B	-1.04825
ATPBD1C	-0.48225
FARSA	0.101833333333333
PLEKHG5	-0.67075
CMAS	-0.523333333333333
OR7E24	-0.2795
SLC30A1	-1.1345
CDC42EP5	0.797833333333333
PLAC1	1.093
KLHL18	-0.48475
LBA1	0.944
TAZ	-0.8605
CRIP2	0.790125
BTBD11	-1.74033333333333
C16orf72	0.4535
DIO2	0.839
LRRCC1	-0.949
CCDC136	-0.1785
PRX	0.17025
RBM5	-0.5276
TMEM85	-0.29475
TUBGCP4	-0.630166666666667
APLN	1.2275
CDK7	0.420833333333333
SSR2	0.832833333333333
CRELD1	-0.24375
C19orf46	2.769
GAL3ST4	0.550166666666667
KBTBD10	0.815
IL28A	0.469
WDR27	-1.34
MCM2	-1.16283333333333
SOX14	1.015
FLJ39743	0.622
KIAA0922	0.631125
HIPK4	-0.524
FLJ25758	0.35
C16orf57	-1.62183333333333
PDZD2	0.43475
MCC	1.67725
HHLA3	-1.331
ID2	-0.82
C20orf23	2.70575
ZNF688	0.9405
APOC2	-2.84216666666667
LOC440093	-0.02525
FAM50B	2.812
PWP1	-0.5015
DNAH10	-0.35375
HIST1H2BA	-0.07875
GPR56	0.197
METAP2	-0.104875
PAN3	0.127333333333333
STXBP4	0.02025
PDHX	0.2135
MTA1	-0.533666666666667
ZBED4	0.171125
ZNF720	0.0365
CDK2	-2.179375
RHOJ	0.612625
CDC37	-0.5085
ZER1	-0.139875
GRK4	0.63575
PRPH	-1.10275
POLR2A	0.3415
OGFOD1	-1.0635
NOL5A	-0.66125
PHEX	-0.0535
FLJ16478	-0.64425
C20orf117	-0.414375
CAMTA2	1.39
C11orf74	0.2055
DDX17	0.78575
C5orf27	-0.142
PLEKHA2	-0.7183
PDE4DIP	-2.0247
SCN7A	0.42175
ZNF559	-0.415833333333333
CXCL10	3.22825
ZMYM4	-0.0213333333333333
STK32B	2.19913333333333
KIAA0888	1.0958
TACR3	1.316
CKAP2L	-0.70575
KIF1A	-1.19
RSPRY1	0.38225
VCAN	1.054
