Hybridization REF	TCGA-BH-A0E2-01A-11R-A056-07
SLC5A8	3.56766666666667
ZBTB40	0.2079
CYP4B1	2.5065
LYPLAL1	-0.57325
CHST3	-0.906
MAP3K9	0.355
BTAF1	-1.45566666666667
TFAP2E	0.235
RBM35B	-0.2045
LOC441251	-0.012
ANKRD25	-0.454444444444444
UQCRC2	-0.5775
MAEA	0.463
HYAL1	-2.6275
RNPEPL1	-0.126166666666667
CPSF2	-0.697375
PSD3	-1.5867
ABCA13	-0.67575
AGR2	2.95475
GBX1	-1.068
HDLBP	0.651428571428571
ACY3	-0.34875
HECW1	-0.15075
ZNF519	-1.09075
HOPX	3.705875
ZNF304	1.607375
OR12D3	-0.2685
FKSG43	0.2615
METTL1	2.012625
MFSD3	1.1346
PSPH	-0.19775
CLCA3	0.464
DARS2	-1.638
CDC25A	-1.8115
BAIAP2L1	-0.14675
B3GNT5	-1.060875
USP29	0.47925
ARHGEF10L	1.1296
ATOX1	0.273875
ADAM30	0.48975
DNASE1	0.594
STT3A	0.331666666666667
RAB6IP1	0.23275
PTN	2.2467
C1orf106	-1.04030769230769
HECA	1.489
RNF122	0.45625
SLC22A18AS	0.125333333333333
GNG8	0.665833333333333
ELP4	-0.3465
FAM65A	0.437666666666667
RPL10A	-0.222
IRS4	1.0565
MACF1	0.9355
SEC24D	1.21075
LOC374395	0.6185
TGFB2	-0.374625
MDFIC	-0.148375
CHRNE	0.536
PCMTD2	0.0558333333333334
ATP6V0D1	-0.245833333333333
MTA2	0.98475
LZTR1	-0.492166666666667
RAP1A	-0.374333333333333
AXIN1	0.139625
POLR1C	-0.59825
TRIO	-0.326833333333333
PLXNA4A	-0.0771666666666667
C5orf33	-0.82175
DEPDC1B	-1.96525
ZNF473	0.0856666666666667
MTM1	-0.032
GPR107	1.07933333333333
CSNK1A1L	0.609666666666667
FLJ14154	0.62325
NLRC4	2.9665
ENPP4	1.65616666666667
PADI3	-0.8405
RNF170	-0.181625
CG018	0.0986666666666667
C16orf7	-0.31975
KCNE1	1.37
NRM	-1.13483333333333
SLC37A3	-0.0485
TPD52L2	-0.922666666666667
UNC5B	1.98075
C12orf12	0.263666666666667
SDHB	-1.2065
CLRN1	0.265625
NUDT10	0.7855
UGT3A1	0.331625
FBXW8	-0.340875
RHOF	-0.74425
PTPLAD1	0.82825
MYO3B	-2.09425
DERA	-1.18425
TPP2	0.8335
C19orf53	0.270166666666667
GINS3	-0.593625
ST6GALNAC5	1.4115
CHSY1	0.07975
MGC15705	-0.201
GPR83	0.365833333333333
EXT2	-0.031125
DOLK	0.52775
TUBAL3	-1.1175
ACVRL1	1.4528
ABL2	-0.84475
C14orf156	-1.12633333333333
PTPRZ1	-3.157
DIP2C	0.606875
LAMP1	2.06175
RXRA	0.2544
MAP3K5	1.59525
ALKBH1	-0.005
PDLIM7	0.161
ARL14	-0.324
SNIP1	-0.446666666666667
TIMP3	2.63041666666667
RGS3	-0.00199999999999999
SPAG16	-1.2213
ABHD4	0.07725
ARHGEF12	0.499416666666667
GLUD2	-0.7025
RAC2	-0.8751
UAP1L1	-0.6745
SLC18A3	0.1745
YOD1	-1.12225
RALY	-0.30325
HMOX2	0.549875
DGKH	-0.0186666666666667
DBNDD2	2.27816666666667
YIPF4	-0.2695
THAP10	-0.32825
ZNF513	0.2055
HAGHL	0.563833333333333
ITGB4	-0.425666666666667
CCDC141	-1.202
YTHDF3	-0.06925
C5orf28	0.14625
RPL7L1	-0.91225
TMEM30B	1.683
ANKRD35	1.711
DUOXA2	-0.01325
TBC1D5	0.488125
DFNB59	-1.5165
HRH4	0.51325
MYO6	2.9338
DNAJA4	3.537375
RBM24	1.266375
CEACAM20	-0.3485
RBM23	-0.104214285714286
NGFB	0.155
C1orf63	-1.6274
KRTAP7-1	-0.5925
PERLD1	1.444
NPB	0.3135
C17orf59	0.6064
HSPBAP1	-0.59825
SLC15A4	-0.098875
PRTFDC1	0.46225
OSMR	-1.14814285714286
CYSLTR2	0.02
C19orf25	0.7154
KIAA1797	-0.3
NLRP6	0.0145
FAM105B	0.1148
SCRN2	-0.153666666666667
LRRC58	-0.5916
RNF17	0.049375
NEIL3	-1.658
FAM137A	-1.27075
SKP2	-2.94125
PARVA	0.882916666666667
PKLR	-1.14
RNF34	-0.017375
A3GALT2	0.645
C12orf50	-0.535333333333333
SUNC1	-2.96575
FAM102B	-0.504833333333333
CCT2	0.34725
LRRC37A2	-1.073
ARF4	0.6105
SIKE	0.00400000000000003
C8orf48	1.86333333333333
MBTPS1	0.819357142857143
GPSN2	0.057
NCF2	2.7645
SLC12A6	-0.371666666666667
MRPL48	-0.2555
HMGN3	-1.22116666666667
LRRC62	-0.2575
PAX9	-0.033
FAM55A	0.277
C20orf42	-2.65416666666667
SCML2	-2.90883333333333
BCL9	1.1435
FAM40A	-0.7085
C9orf41	-0.585
ZNF774	-1.399
LETM1	0.126
PLXNB1	0.489833333333333
NIPSNAP1	-0.165625
USP10	-0.921
F9	0.5135
LIPE	1.3275
CNGB3	0.773
C12orf52	-0.18175
PI4K2A	0.31975
MED8	-0.39875
STAT4	0.7979
FGD4	-0.04
RNF145	-2.31116666666667
WDR32	1.0081
CLDN2	0.253166666666667
TCEAL8	0.8455
ZMYND8	0.0817
PDXK	-0.3189375
GATAD2A	-0.01
PTGES3	-1.085
CCM2	-0.179
TAP1	1.30075
ZNF670	0.3965
ETS2	-0.356071428571429
C6orf166	0.0825
PRMT2	0.447357142857143
OR4B1	0.187
INTS8	-0.8065
CCDC102A	0.0125
CCDC83	-0.2835
ITGA1	0.6694
EPHA5	-1.8696
FAM24B	-0.417833333333333
TSGA10	2.221
HAL	-2.182
MYOT	-0.10125
SPACA3	-0.418
BCL2L2	-0.266833333333333
CUGBP2	-0.3015
CCNB3	2.4395
RNF113B	0.133
MERTK	-0.49175
BAG1	1.32175
VPS36	0.537
ORMDL3	0.2342
C1orf190	1.181
ZNF625	0.082
CORO2B	-1.399
ALOX15	-0.1295
CST1	-0.086
NUPR1	1.978
CCL7	3.47375
SMCR5	-2.3425
DSC2	1.6015
RBMS2	0.196
GRIK4	0.168
TRIM65	0.1745
TMPRSS6	-0.136857142857143
TP53INP2	-0.312
GLB1L	-0.473
LOC388284	0.0858333333333333
PUS1	-1.03471428571429
BCL9L	-0.237
OLFM1	0.476583333333333
RET	1.903375
MASTL	-1.3825
ALX3	0.2
IL1RL1	1.545
ZNF765	-0.8178
C14orf138	-0.24225
SNX10	-0.0636666666666666
TAC4	0.2815
C1orf64	3.14375
POGK	0.39725
MAPK9	0.33075
ZNF366	1.5935
C8orf79	0.8785
CLDN7	1.861875
OR5AT1	0.424
TRIM37	-2.19575
LRRC25	2.051
GRHL2	4.0148
TEKT3	0.21275
LASS5	-0.8885
ABCC4	-1.68254545454545
DLG3	0.4875
VGLL1	0.501
ZFP36L2	0.8495
MFRP	-0.460333333333333
KIAA1799	-0.39725
FLJ44379	2.534
PCNX	-0.58825
ANXA9	1.2685
CYP4V2	-0.0804
PIK3C2A	-0.26775
SRR	-0.6435
NOL3	-0.88525
IFITM2	1.088
ARNTL2	-1.65775
ZNF595	0.46875
NLRP13	-0.065
ASPH	-0.83725
CPA2	-0.139
PVRIG	-0.644666666666667
LEPR	-0.605333333333333
C16orf42	0.368833333333333
SH3BGRL	0.767
FAM77D	-0.113666666666667
FNDC7	0.4125
C9orf6	-0.469
NOTCH2NL	1.27583333333333
PGBD1	-0.062
SYNGR2	1.0775
PITPNA	-0.81875
PRPF4B	-1.12
SLC43A3	-2.25028571428571
NRBP1	-0.305
SLC25A22	0.37775
ILK	-0.0275
SLC22A8	0.810666666666667
MRPS7	-0.67325
PITX2	-1.60525
FABP3	-1.1065
OR1L1	0.8475
LOC728215	0.702625
BLID	-1.351
KIAA1217	2.80058823529412
TFPT	0.772
AP4B1	-0.43925
VBP1	-1.555
OR1K1	0.615
MORC3	0.35875
BHMT2	-0.418166666666667
C3orf10	0.58725
FZD7	1.70416666666667
WFDC10A	0.4225
PMS2CL	-0.528
CCDC32	0.665666666666667
FA2H	-0.751
ALG13	-0.302
TTLL7	-1.0282
SPOCK3	-0.145666666666667
SLC13A2	0.543
AIM1	1.41325
GPRC6A	0.3135
EGR2	4.26
MED11	-0.1135
WWC1	1.05225
SH3GL3	-2.92025
RIF1	-0.968
PRLH	-0.238
VLDLR	-1.568
DBT	-0.0524
C21orf63	-0.232
CGGBP1	-0.0505
KRTAP12-2	-3.5825
TADA3L	0.313
ZBTB16	1.815
PDGFB	2.781
RFX1	0.54325
UQCRB	-0.0183
LOC133874	-0.1405
HPS3	-3.178
LGALS3BP	0.4653
DKFZP564O0823	3.38628571428571
MRFAP1L1	0.628375
HOXA10	-0.797833333333333
NGB	-0.2465
KIF21A	0.409076923076923
IFLTD1	0.97
LZTS1	-0.102625
ARHGEF3	2.19475
RHBDL3	-1.607
CSNK1G2	-0.019
ChGn	-1.194
KIAA1244	2.4925
GABRB2	0.3705
MGC72080	-0.1995
CD27	3.1605
EGLN1	-1.9324
PEX13	0.4855
RWDD3	-0.62125
RNF12	-0.613833333333333
GRIN2B	-0.2555
ADAMTS14	-0.297375
DYDC2	2.38016666666667
ATP6AP1	0.5267
NR1H2	0.285
PDK2	0.8145
C3orf17	-0.0428333333333333
SLC38A2	-0.661214285714286
SLC25A29	-0.3455
C15orf29	0.856625
ADAM9	0.929416666666667
TMUB2	-0.140375
GPR176	-0.29425
AGK	-0.399
MCCD1	0.95975
NDUFA4	-0.36325
TMEM146	0.46675
DUSP1	2.312125
UNQ6975	0.8485
EMX2OS	3.574
INSM2	0.10625
LUZP4	-0.0835
SETD6	-0.90625
P2RY2	2.3645
SLC45A2	-1.0105
RABGAP1	0.8845
UBXD5	-0.428375
GPRC5A	0.8391
PAK3	0.288666666666667
LOC63920	-1.257
TGFBR1	0.2419
KRTAP6-3	0.14225
SFMBT2	-0.731
CDC42	-0.2041875
C11orf35	1.439
TTLL2	-0.41575
UACA	0.832272727272727
CD97	-1.3421
SETD5	0.219375
NINJ2	-0.11025
PTER	-0.663833333333333
POMGNT1	0.1515
KRTAP4-2	-0.2035
ECGF1	2.123625
HRB	-0.680727272727273
ATP1B2	0.3157
LOC400506	-0.6865
COL4A3BP	1.1
C6orf97	1.22175
GRHPR	0.50875
TAS2R1	-0.468
SEMA7A	-0.48175
EDF1	0.5025
ODF2L	0.0538888888888889
PCID2	-0.35
GTF2H4	-0.638333333333333
ZCCHC3	-0.548
CGB2	0.3335
NEUROD1	0.32875
C20orf75	-1.538
RP5-1054A22.3	1.20383333333333
IFNA5	0.1815
ZNF134	0.480166666666667
MGC119295	-0.583
ZSWIM6	1.00675
SMEK1	0.251333333333333
PCGF2	0.260125
C1orf102	1.4695
CYP2A13	1.0455
KCNH6	-1.5775
MDM1	1.1967
ALDH7A1	-0.244
C9orf75	1.4815
VDAC3	-0.1605
OR51T1	0.401
EIF3F	-0.73125
KCNJ10	-0.50975
LENG8	0.15825
EDEM2	0.303916666666667
CCNJL	-0.7655
DHX37	-0.569
CRYGN	-0.189
AATF	-0.876625
ZNF630	0.92525
E2F5	-0.4695
WFDC13	0.52975
FTSJ3	-0.604666666666667
C4orf33	-0.09175
LHFPL4	-2.2765
C19orf56	-0.363916666666667
SMAD4	-0.047
AFM	-0.6998
G0S2	-0.6945
FCHSD2	0.5605
RRP1B	-1.2944
EEF1B2	-0.727833333333333
STAT6	0.243333333333333
ZNF195	0.09875
GNL1	-0.114833333333333
ZNRF2	0.670666666666667
PER3	-0.5095
ASB16	0.00724999999999999
C10orf10	1.28257142857143
ADCY8	-1.259
C9orf58	-1.49183333333333
ARMC10	-0.0911666666666667
PSG1	-0.9835
DHX34	-0.20475
VARS2	-0.379
NFIC	0.968
ITPR2	-0.29375
AGXT2	-0.1362
OR6K3	-0.24
H2AFZ	-1.04791666666667
MLLT3	-0.567
COX4I2	2.08025
CCNT2	-0.830125
PLK4	-0.775125
NUMBL	-0.564333333333333
MED16	0.343
PLEKHQ1	1.165
GOSR1	0.0803888888888889
BTG4	0.0876666666666667
RPL30	0.25775
IGSF5	-1.1425
IGFL2	2.3995
ELMOD2	0.802166666666667
SHC3	-1.842
HAVCR1	0.181
DYNC2H1	-1.204125
RNF5	0.306
C2orf7	0.238
NLF1	1.709
KLHL25	1.07125
LRP10	0.944
KRI1	-0.06775
PUS7L	0.225166666666667
MGMT	1.505
HOXD1	-0.3125
CSH1	0.3917
ATG16L2	-0.7915
FLJ44635	1.1485
CHODL	-0.162
EXOSC8	-1.027
SLC28A1	0.28575
MYO7B	-1.21333333333333
SEH1L	0.1602
MTNR1A	-0.111333333333333
TSPAN5	2.04433333333333
CDC45L	-2.59666666666667
AMIGO1	-0.642
ATAD3A	-1.40725
OSGIN2	0.593166666666667
PDIK1L	0.9855
DARC	1.576
PIPSL	-0.048
SHMT1	-1.77275
CRISP3	0.6225
POPDC2	3.0415
ZRANB2	-0.977333333333333
FBXL8	1.281
TRIP13	-1.76072727272727
EIF5AL1	-0.2505
POU5F1P3	-4.62316666666667
IL6	-0.9405
CXorf38	-0.692333333333333
IFNA16	0.4455
FBXL2	2.0195
BRD1	1.2075
STATH	0.3655
FBXO44	0.178333333333333
MCCC2	0.0975
CDC2	-0.6992
C5orf23	-0.301
IVD	-0.429
C10orf122	-0.3795
MSL3L1	-0.0768
MVP	0.91825
EPOR	-0.4289
ZMYM1	-1.0435
BCL7C	0.789833333333333
PSTPIP2	0.6546
LYPD1	-0.986625
OR8G5	-0.591
ZP3	0.743666666666667
BCAS4	0.466416666666667
EDG6	1.9455
ISY1	-0.2715
PRAMEF2	-1.322
CUL1	-0.733125
RNF213	0.2569
CCRK	1.0525
DHX9	-0.436875
C13orf29	1.55525
NCKAP1	-1.12566666666667
MRPL43	0.864285714285714
XPR1	-0.805
PKN2	0.5624
PODNL1	1.199
ZNF333	1.011125
DALRD3	0.842
OPN1SW	0.5435
BTBD6	0.79375
C11orf82	-2.9445
OR5P3	0.087
DUSP11	-0.04275
L1CAM	-1.7174
NEK11	1.63583333333333
OR7E91P	1.662
CNTN3	2.5885
CREB3L2	0.61175
ZBTB37	0.1345
KIAA1324L	1.05075
NDUFB10	0.269833333333333
NUDT2	0.21275
GTPBP8	0.472
CACNA1D	1.5925
PRKAA2	-0.584833333333333
PRDM8	0.55
MGC16075	-0.8715
KRT14	0.858285714285714
PP8961	1.216875
MRPL18	0.40375
ABCG2	-2.75025
PACRG	2.60125
BBS2	-0.664
KREMEN2	-0.891
FBXO21	0.23025
HNRPUL1	0.0885833333333333
GRB10	-0.8135
CLSTN1	0.6745
LMAN2	0.207
C17orf61	-0.58525
NIPSNAP3A	0.79975
INSIG2	-1.20016666666667
PCDHB7	1.05266666666667
STXBP2	0.98975
CMAH	1.40266666666667
SEMA5B	-0.28175
ZNF155	0.269333333333333
COQ6	-0.35
PRPF4	-0.164
TSPAN15	1.1941
VN1R5	0.36725
LATS2	0.2375
SELK	1.41875
PGK2	0.24475
MS4A1	-1.443
TYW3	-0.5097
KRTAP5-1	1.66275
RCCD1	-1.2295
BTN1A1	0.41375
DDX28	-0.69425
TMEM65	1.587125
LOC92345	0.0775
TTC31	-0.35625
WDR46	-0.684166666666667
CHP2	-0.415333333333333
LSP1	0.234125
ZNF542	-0.00425
EXOSC1	-0.31725
ARHGAP18	0.6655
LRRTM4	-0.546375
MAOB	0.507583333333333
CACNB4	-1.43475
MGC33846	0.955875
RANBP3L	0.658625
ATP5L	-0.4405
ONECUT1	-2.299
NUDT9	0.40825
TMEM149	0.994
STX17	0.64
IGSF10	-3.8935
TMPRSS9	-0.863
BMPR2	1.15133333333333
ALLC	0.275
KLF7	0.10975
GCC1	0.8019
TIMM9	-0.43625
CDO1	-0.00733333333333334
MGC10701	-0.704333333333333
IFI6	1.56566666666667
FRMD8	0.72225
MGAT2	1.2755
WBP5	0.337833333333333
CNIH2	0.75475
KIAA0907	-1.6581
KCNH8	-0.1845
CTSG	-0.10825
GRIK1	-0.400666666666667
CUL5	0.073375
FRMD1	0.418
OR9A4	-0.0315
SYT6	-0.889875
FOXD4L2	2.26875
ANAPC2	-0.349833333333333
OPN5	0.2425
TAF13	-0.76175
LYG2	-0.575
GGNBP1	0.4005
C11orf40	0.449
OTX2	-1.0755
REG4	-1.43683333333333
EIF5	-0.083375
PALB2	-0.8535
SEPSECS	-0.3718
RNASE3	-0.1645
TRIM49	-1.0475
POLR2K	0.2204
GPR42	-0.2965
C8B	-2.69533333333333
SASS6	-0.39825
PREB	-0.892333333333333
OR3A3	0.62
TUBA8	0.755
IGLV2-14	-0.46675
STIL	-1.6295
ANKFN1	-0.935333333333333
NME7	-1.2555
HOXC12	-1.1445
UBE2C	-0.117125
FHOD1	-0.8435
CDK2AP1	0.321083333333333
OR6K2	-0.196
DHPS	0.2905
RPL5	-1.2825
TRGV5	0.5895
LOC541472	0.358125
HCCS	-0.4034
DENND1B	0.636
LHX3	0.1395
OR5D16	0.692
CXorf57	-2.33
IRF2BP1	1.06975
NDST2	0.743
LCE3D	0.041
BOLL	0.289125
SYT3	-0.21325
PIH1D2	-1.58975
C20orf7	-0.565166666666667
IL1R2	-0.251333333333333
SLAMF9	0.7585
PPME1	0.897875
PIK3CA	0.20925
TRAPPC1	-0.04225
COLEC10	-0.70575
SLC9A6	-1.38016666666667
PDDC1	-0.59375
CCDC53	0.089
GK3P	-1.43325
DAZL	-1.28225
BRI3	-0.0235
SDK1	1.016
CYP2C18	0.024
IFI44L	3.162375
RPL3L	0.751
FUT9	-0.328333333333333
KIFC2	0.326666666666667
PMP2	-0.4935
SLC4A9	0.1925
PLAG1	-1.77233333333333
MYCBP2	0.202666666666667
OR4E2	0.2895
CCDC65	1.444
C16orf82	0.0115
ENTPD4	-0.7655
BRP44L	-0.1065
PMP22CD	0.03975
TMCO4	1.13983333333333
KCNN1	-1.38216666666667
WDR35	-1.3665
CCDC80	1.73475
C3orf31	-0.44925
SLC7A9	-1.724
TMEM190	3.13875
DBC1	-0.868333333333334
FADS3	-1.479
PDZD8	0.245
GRM5	0.468375
AZGP1	1.4835
PEX3	-0.137
MED1	-0.243285714285714
ATG4C	-1.96016666666667
HNRPH3	-0.84375
FAM109B	1.4045
C4orf17	-0.623
CA10	-0.94275
OPRD1	-0.148
CCL16	-1.213
SACM1L	-0.38625
CST6	5.582
CD63	0.6584375
LGI1	-2.8345
ZNF784	1.3345
CRYBB1	-1.066
CX3CL1	0.7852
TOP2A	-2.0675
GYPB	-2.93966666666667
GADD45GIP1	0.057
FEN1	-1.01775
IGF1R	1.5848125
WDR72	-2.76466666666667
PURG	-1.14433333333333
DEFB126	-0.0255
PKD1L1	0.537
CAV1	-1.373
GNPDA2	0.6902
DGAT2	-1.841125
NLGN1	-3.2175
STRBP	0.695875
HPRT1	-0.843333333333333
FANCI	-1.478375
PSMA7	0.536875
DBF4B	-0.924333333333333
TTF1	-0.51925
RAD54L	-2.0985
ELOF1	-0.15625
PLAGL2	-0.089375
ZNF256	0.94025
HMGCL	0.154
MSI2	-0.392666666666667
RPESP	-0.643333333333333
C11orf60	-0.73175
ABCD1	0.187
ACAA1	0.5675
SPARCL1	5.215
IL6ST	0.9843
ZNF319	0.25775
TMEM109	0.26
FAM90A1	-0.0898333333333333
IL22RA1	-0.993
ATP4B	0.4675
TEC	-1.29683333333333
C7orf30	-1.45325
TXNDC2	-0.549166666666667
ABCB4	-0.4095
KIAA1191	0.698375
C9orf38	0.2545
SFTPB	0.606875
CNTNAP2	1.75991666666667
FRK	1.954
TBX19	0.78925
CHD4	-0.12375
C6orf26	-2.49066666666667
MOSC2	-0.17675
IKBKE	0.44675
HIF1A	-0.4385
LOC595101	-0.644
RELA	0.617833333333333
TMEM16B	-1.613
ABHD12B	-0.35575
TSEN34	0.8785
KIF18A	-1.48025
TXNDC9	-0.206833333333333
SPATA2L	0.99
SEMA4G	-0.981
C21orf91	-1.034875
MATN1	0.00850000000000001
KCNIP4	0.280666666666667
TUSC1	2.18325
OR4C15	0.69175
ARMCX6	0.415166666666667
WBSCR27	-1.71066666666667
OR52I2	-0.7845
KIAA1604	-0.8755
DYNC1I1	-0.84975
PPP4C	0.179
SLC47A2	-1.06716666666667
TREH	-0.04575
CD48	1.13433333333333
ST14	0.819666666666667
PKN1	0.174
SPON2	2.2705
XBP1	2.54575
SFRS12	-0.926333333333333
EFCAB6	2.107
SELT	-0.5965
SLC39A2	0.019
ERF	-0.104333333333333
ARL3	1.5155
SURF6	-0.686
MLLT10	-0.929238095238095
FLJ11171	-0.120666666666667
TDGF1	-4.40183333333333
ERCC6	-0.3145
EIF2AK4	0.611
BAZ1A	0.0955
LRRN3	1.86666666666667
TMC3	1.25
EFTUD1	0.17325
PTPRO	0.9635
CLEC12A	0.398875
ACBD4	0.393375
ZDHHC14	-0.610125
OTUD7B	0.98875
ACTB	0.6544375
MSRA	0.158375
LCE5A	1.973
IFI35	0.10275
BSCL2	0.285166666666667
ANKRD12	-0.344166666666667
CFHR2	0.95275
RGAG1	0.482333333333333
HSFY1	0.7755
SLC30A5	0.293583333333333
IMPG1	-0.2425
GPR109A	0.8245
ZNF185	-1.07775
IYD	2.9825
NPCDR1	0.247
SERPINA13	0.2355
HMGCLL1	0.381
NEUROG1	1.68066666666667
UBQLN1	0.3493125
LIN37	0.90375
SOCS2	-1.747625
DSCR4	-1.7725
XKR6	1.098
GPR142	0.3295
KRTAP13-3	0.043
CCDC15	-1.38866666666667
MOS	0.788
CD1E	-1.44
OFCC1	0.3162
FAM83D	-1.379
SRFBP1	0.031
C9orf96	0.369
DHDH	-1.776
CCDC90A	-0.203
RABL3	0.3583
CD320	-2.24266666666667
ANGEL2	0.126166666666667
MRPL21	0.05
SMG6	0.243833333333333
INSR	1.739375
FLJ14816	-0.765
GLRB	2.57883333333333
C9orf89	1.23725
CIZ1	-0.2505
URG4	-0.2975
LRDD	-0.826333333333333
CBY1	1.46716666666667
NFX1	0.320375
MTERFD2	-0.731571428571429
C19orf23	0.582
PGC	-2.45425
IER3IP1	1.2863
RASAL2	0.577083333333333
C1orf89	-0.4745
SYNJ1	-0.499375
NFKBIE	0.90325
FLJ40125	-0.465333333333333
TCEB2	0.0489
NOG	-1.2525
POLR2J2	-0.6515
HLA-B	1.95325
PCDHA1	2.0805
PPP2R2B	-0.45075
ARHGEF17	0.569833333333333
TCF7L2	1.60457142857143
CHD5	0.0435
ZNF431	-0.41225
TBC1D25	-0.06375
ZNF800	0.61875
SCUBE2	3.65527272727273
MYCBP	-0.707833333333333
GPX5	0.2965
C6orf129	0.0368333333333333
QSER1	-0.376333333333333
ULK2	1.9465
PIGO	0.072
NRCAM	-1.40023076923077
SLC35E3	1.1385
CSRP2	-0.99075
HYPE	0.539
MAPK15	0.0556666666666667
MGC14327	-0.0965
TIMM13	-0.5925
ZNF462	1.1485
GBA3	-0.07275
TEX13A	0.315
MCM6	-1.82722222222222
MTRF1	-1.041875
ABCA7	-0.47375
EIF4A2	0.55425
ZC3H10	0.4556
RPGR	0.3515
C20orf94	0.662
RP1L1	-0.01425
GPR125	-0.653428571428571
USP22	-0.69
OR1L4	0.2475
MLZE	0.73975
FLJ32065	0.209
PTCD1	-0.2865
CRTAC1	0.745166666666667
BXDC2	-1.425
C18orf1	2.77333333333333
FAM107A	1.29385714285714
EFNA3	-0.16675
P18SRP	0.017
CAMKK2	0.397916666666667
KIAA0649	0.2695
NES	-1.31466666666667
HS6ST3	3.64475
PON2	-1.6005
TCP11L2	-0.9835
CLEC4A	1.567
PRR12	1.017
MLXIPL	-0.5303
C2orf50	0.0635
ZNF28	1.095
ENC1	0.691333333333333
MAP2K1	-0.328125
FKSG2	1.74025
KIAA0430	0.7715
PTP4A1	-0.561222222222222
GPR156	1.8195
GTF3C6	-0.346
UBR2	0.1066
LOC388272	-1.3205
MAK	0.7155
ACOT4	2.534
STC2	0.557916666666667
PIGW	-2.0135
SAE1	-0.64225
COL6A1	1.15890909090909
OAZ1	0.0446666666666667
STMN4	0.125333333333333
EDG3	-0.00799999999999998
SGCE	-1.42866666666667
IL11	-2.067
PRSS8	2.271875
YIPF5	0.883833333333333
WNT4	2.452
CSN2	0.0988333333333333
TCF7	-2.632
TDO2	3.95425
SAMD9	0.3308125
S100A7A	0.4505
MMRN1	0.350666666666667
GKAP1	-0.05875
AKR1C3	-1.787
RNF19A	0.2405
GMDS	-0.39525
YKT6	-0.267
SPARC	1.572
C12orf31	0.056
UBE2V2	-0.795833333333333
FBXL18	-1.03083333333333
KIAA0460	0.7635
ADAM22	-1.01025
SERPINC1	-2.7205
KCTD21	0.47475
MYOHD1	-2.12675
ZNF37A	0.352
GTF3C1	0.2455
CTSZ	2.09125
PRNPIP	-1.257125
DRD1IP	0.7895
NR1I2	-1.574
ZNF266	-0.3045
SPAG4L	0.233
COX4NB	-0.96675
SAPS1	1.90066666666667
APOA1	-3.54075
TATDN1	-0.285833333333333
C10orf82	4.614
KPNB1	-0.50875
FOXO3	0.4355
CRYBB2	-0.3665
ZBTB5	-0.049
SLC25A38	0.638
DCTN2	0.494666666666667
IFT20	0.42575
CTHRC1	2.5495
C1orf31	-0.6675
UHRF1	-0.1458125
GPC6	-0.0165
C10orf54	1.172
MCF2L2	-0.304
WNT9B	-0.0395
OLA1	-0.465
FAM120B	0.24775
TTLL10	0.3835
CYorf15A	-4.947
RELN	-2.1399
SCN2B	0.81475
MFHAS1	-0.94825
NKX3-2	-1.217
RASGRF2	-0.6135
SSBP1	-0.69
KPNA6	-0.340285714285714
LOC389118	-0.0565
HS3ST4	-0.6643
SUPT7L	-0.856
FLJ32658	-1.36
IGFBPL1	0.2245
KIAA1641	-0.6385
SHKBP1	0.0913333333333333
CSF1R	4.5235
NAGK	0.351
MYL2	1.01975
HIST1H4C	-1.55166666666667
TOMM7	-0.225625
ADAMTSL3	3.1212
TNFSF14	-0.82
PRRT2	-1.1025
VTA1	0.016375
AOAH	2.42666666666667
CRISPLD2	1.58907142857143
PNN	-1.2135
TA-NFKBH	0.02725
ESPN	0.30225
RBM43	-0.305
KIAA1267	0.635125
DDX3X	-0.0584444444444444
KIAA1576	-4.65275
PLXDC1	4.40933333333333
FLJ25801	-3.64375
HNRNPL	0.4785
RUNDC3A	-0.540166666666667
CASP12	0.9625
SH2D5	-1.25925
RPL26L1	-0.3495
OR51A7	0.358
HDC	3.812
C2orf16	-0.158
SYTL3	2.0785
GOLGA4	0.741125
NOTCH1	-0.384833333333333
ATPAF2	-0.00125
ECD	0.11725
SSX5	-1.35066666666667
SNAP91	-0.03
OCA2	-3.54325
PNPO	0.9115
DAPK1	0.973333333333333
PINX1	-1.4085
SELENBP1	0.475875
NEK3	-0.0398333333333333
TMED4	-0.0104285714285714
SSTR4	0.2675
FOSL1	-1.8518
CD40LG	0.1925
CES1	-1.25183333333333
DCI	0.014
B3GAT3	0.06
STK17B	-0.21575
CNTN6	0.24925
CYP3A4	-1.58983333333333
MBOAT2	-0.360428571428571
PISD	0.844
USP1	-1.61525
PYDC1	0.512
CENPM	-0.79525
SAR1B	0.583
TTC7B	-0.40675
DP58	-0.0235000000000001
GPC1	1.109
RBL1	-1.755375
TMEM137	-2.52133333333333
TOB1	1.4765
TCEAL1	0.711833333333333
CENPF	-1.11336363636364
C6	0.880666666666667
PRSS1	-3.102
PPIL6	1.5934
C6orf124	-2.5165
ODZ4	1.08566666666667
SNCB	0.18075
NDUFB9	0.349875
CNOT6L	0.970166666666667
S100A9	0.061
TRIM50	0.6355
KCTD1	1.9801
WDR63	1.122
SPEF2	1.559375
RNGTT	-0.0338333333333333
CXorf22	0.1115
KCNK16	-0.43175
CEP250	-0.653375
ATPBD1B	-1.18675
KCNJ2	3.0245
MT1B	-1.4105
ZNF684	-0.951
SLC4A1	0.2855
PDHA1	-1.11475
