Hybridization REF	TCGA-BH-A0B3-01A-11R-A056-07
OR12D3	0.169
FKSG43	0.5095
METTL1	0.023125
MFSD3	0.4296
PSPH	-1.00075
CLCA3	-0.4265
DARS2	-0.518333333333333
CDC25A	-1.0425
BAIAP2L1	0.54225
B3GNT5	2.263375
USP29	0.26225
ARHGEF10L	1.1706
ATOX1	-0.486625
ADAM30	-0.0435
DNASE1	-0.9825
STT3A	0.403166666666667
RAB6IP1	-0.07825
PTN	0.6092
C1orf106	1.50492307692308
HECA	1.9225
RNF122	0.88625
SLC22A18AS	-0.143833333333333
GNG8	0.668
ELP4	-0.3735
FAM65A	0.486333333333333
RPL10A	-0.934666666666667
IRS4	0.2395
MACF1	0.8669
SEC24D	0.02375
LOC374395	0.53025
TGFB2	2.416
MDFIC	0.845375
CHRNE	0.562
PCMTD2	-0.372
ATP6V0D1	0.4515
MTA2	0.76425
LZTR1	-0.5585
RAP1A	0.436
AXIN1	0.6475
POLR1C	0.1585
TRIO	0.813583333333333
PLXNA4A	-0.864583333333333
C5orf33	-1.63
DEPDC1B	-1.802
ZNF473	0.600833333333333
MTM1	0.706125
GPR107	0.3415
CSNK1A1L	0.27
FLJ14154	0.208
NLRC4	3.9545
ENPP4	1.35183333333333
PADI3	-1.0395
RNF170	-0.743125
CG018	0.678833333333333
C16orf7	0.35325
KCNE1	-0.3135
NRM	0.269833333333333
SLC37A3	-0.466428571428572
TPD52L2	0.0453333333333333
UNC5B	1.1565
C12orf12	0.4375
SDHB	-0.82975
CLRN1	0.267625
NUDT10	-2.115
UGT3A1	0.25175
FBXW8	-0.091
RHOF	-0.178375
PTPLAD1	-0.653375
MYO3B	1.468
DERA	-0.361
TPP2	-0.55275
C19orf53	-0.216
GINS3	-0.733125
ST6GALNAC5	3.331
CHSY1	-0.005
MGC15705	-0.0485
GPR83	0.287666666666667
EXT2	0.92475
DOLK	0.091
TUBAL3	0.0165
ACVRL1	2.3509
ABL2	0.20275
C14orf156	-1.41266666666667
PTPRZ1	-1.36
DIP2C	1.31225
LAMP1	0.9925
RXRA	-0.0194
MAP3K5	1.51525
ALKBH1	-0.483166666666667
PDLIM7	0.584875
ARL14	-0.235
SNIP1	-0.275833333333333
TIMP3	1.73533333333333
RGS3	0.282833333333333
SPAG16	0.0465
ABHD4	-0.105
ARHGEF12	0.770416666666667
GLUD2	-1.1995
RAC2	-0.1168
UAP1L1	-0.8205
SLC18A3	-0.77
YOD1	-1.13108333333333
RALY	-0.006
HMOX2	0.75775
DGKH	0.66625
DBNDD2	0.421333333333333
YIPF4	0.707625
THAP10	-0.66025
ZNF513	1.04
HAGHL	-0.3505
ITGB4	1.395
CCDC141	-1.6115
YTHDF3	0.92925
C5orf28	-0.9935
RPL7L1	-0.297
TMEM30B	0.8215
ANKRD35	3.785
DUOXA2	0.168
TBC1D5	-0.336
DFNB59	-0.575
HRH4	0.8415
MYO6	1.4879
DNAJA4	1.32375
RBM24	0.864625
CEACAM20	0.3015
RBM23	-0.139571428571429
NGFB	1.3575
C1orf63	-1.9159
KRTAP7-1	-0.042
PERLD1	0.96575
NPB	1.5315
C17orf59	0.6409
HSPBAP1	-0.56975
SLC15A4	0.013125
PRTFDC1	0.95575
OSMR	-0.506214285714286
CYSLTR2	-0.916
C19orf25	0.5128
KIAA1797	-0.111
NLRP6	0.3735
FAM105B	1.0097
SCRN2	-0.286833333333333
LRRC58	-0.2844
RNF17	0.159
NEIL3	-1.5865
FAM137A	-1.4435
SKP2	-2.9575
PARVA	1.15041666666667
PKLR	-1.926
RNF34	-0.0195
A3GALT2	0.33375
C12orf50	-0.458833333333333
SUNC1	-1.58975
FAM102B	-0.1315
CCT2	-0.491
LRRC37A2	-0.4605
ARF4	0.6535
SIKE	0.03125
C8orf48	-0.503666666666667
MBTPS1	-0.204785714285714
GPSN2	-0.18
NCF2	4.17075
SLC12A6	0.431666666666667
MRPL48	-0.12425
HMGN3	-0.580833333333333
LRRC62	-1.09125
PAX9	-1.234375
FAM55A	-0.6215
C20orf42	-1.1925
SCML2	-0.7785
BCL9	0.89975
FAM40A	0.1395
C9orf41	-0.874833333333333
ZNF774	0.9445
LETM1	-0.60625
PLXNB1	-0.280166666666667
NIPSNAP1	-0.55425
USP10	-1.0735
F9	-0.496
LIPE	1.685
CNGB3	-0.302
C12orf52	0.232125
PI4K2A	0.257625
MED8	0.377625
STAT4	1.2608
FGD4	0.535166666666667
RNF145	-1.26616666666667
WDR32	0.4398
CLDN2	0.258166666666667
TCEAL8	-0.12075
ZMYND8	-1.4376
PDXK	0.9725
GATAD2A	0.18225
PTGES3	-0.561
CCM2	0.79875
TAP1	3.439875
ZNF670	0.63375
ETS2	0.389785714285714
C6orf166	0.304666666666667
PRMT2	0.110857142857143
OR4B1	0.565
INTS8	0.3115
CCDC102A	0.719
CCDC83	-2.97016666666667
ITGA1	0.492
EPHA5	-2.6816
FAM24B	-0.698833333333333
TSGA10	0.27925
HAL	-2.82133333333333
MYOT	-0.44
SPACA3	0.272
BCL2L2	-0.669166666666667
CUGBP2	-0.0478333333333334
CCNB3	-0.2985
RNF113B	-0.1485
MERTK	0.9565
BAG1	-0.6195
VPS36	0.25525
ORMDL3	0.1603
C1orf190	-0.10775
ZNF625	-0.79375
CORO2B	-1.91375
ALOX15	-0.7305
CST1	0.084
NUPR1	2.467
CCL7	5.4785
SMCR5	-2.675
DSC2	4.275
RBMS2	0.53275
GRIK4	0.279
TRIM65	0.3995
TMPRSS6	-0.610642857142857
TP53INP2	-1.00525
GLB1L	0.3655
LOC388284	0.089
PUS1	-0.247714285714286
BCL9L	0.7855
OLFM1	-1.91683333333333
RET	-2.153125
MASTL	-0.622333333333333
ALX3	2.23625
IL1RL1	0.226
ZNF765	-0.6334
C14orf138	-1.00275
SNX10	0.548666666666667
TAC4	0.1365
C1orf64	-3.209375
POGK	0.960125
MAPK9	0.159
ZNF366	2.3825
C8orf79	0.6744
CLDN7	2.633625
OR5AT1	0.3475
TRIM37	-2.5
LRRC25	3.636
GRHL2	3.1885
TEKT3	0.03675
LASS5	-0.4045
ABCC4	-1.84458333333333
DLG3	0.77225
VGLL1	4.449125
ZFP36L2	1.63566666666667
MFRP	-0.316333333333333
KIAA1799	-0.59725
FLJ44379	0.2855
PCNX	0.5075
ANXA9	-0.858
CYP4V2	0.1036
PIK3C2A	-0.612
SRR	0.1735
NOL3	-0.4575
IFITM2	1.654
ARNTL2	-0.3795
ZNF595	-0.3625
NLRP13	-0.2415
ASPH	0.436
CPA2	0.121
PVRIG	-0.79
LEPR	-1.3955
C16orf42	0.991666666666667
SH3BGRL	0.69725
FAM77D	-1.29616666666667
FNDC7	0.303
C9orf6	-0.522333333333333
NOTCH2NL	2.2395
PGBD1	-0.761166666666667
SYNGR2	0.553666666666667
PITPNA	0.3518125
PRPF4B	-0.4299
SLC43A3	-0.198071428571429
NRBP1	1.15675
SLC25A22	0.68225
ILK	0.203625
SLC22A8	0.835833333333333
MRPS7	-0.1635
PITX2	1.34975
FABP3	0.238
OR1L1	0.5605
LOC728215	-1.033625
BLID	-2.35
KIAA1217	1.71747058823529
TFPT	1.171
AP4B1	-0.383
VBP1	-1.29425
OR1K1	0.2425
MORC3	0.014
BHMT2	0.0753333333333333
C3orf10	0.536625
FZD7	1.6675
WFDC10A	0.141
PMS2CL	-0.935125
CCDC32	0.294166666666667
FA2H	-2.30325
ALG13	-0.7745
TTLL7	-0.0792
SPOCK3	-0.303
SLC13A2	0.729
AIM1	1.37325
GPRC6A	0.232
EGR2	3.431
MED11	-0.13625
WWC1	0.8205
SH3GL3	-2.462
RIF1	0.127571428571429
PRLH	0.072
VLDLR	0.022
DBT	0.159125
C21orf63	1.11325
CGGBP1	-0.62525
KRTAP12-2	-0.0005
TADA3L	0.026875
ZBTB16	0.37525
PDGFB	2.06525
RFX1	0.32025
UQCRB	0.0316
LOC133874	-0.5235
HPS3	0.56325
LGALS3BP	1.716
DKFZP564O0823	2.18064285714286
MRFAP1L1	-0.202875
HOXA10	1.79166666666667
NGB	0.327
KIF21A	-0.260692307692308
IFLTD1	0.6175
LZTS1	-0.458625
ARHGEF3	0.21425
RHBDL3	-2.351
CSNK1G2	0.0149166666666667
ChGn	0.224625
KIAA1244	1.71833333333333
GABRB2	0.138
MGC72080	0.7
CD27	4.5845
EGLN1	-0.0173
PEX13	1.14175
RWDD3	0.152
RNF12	-0.138333333333333
GRIN2B	-0.7235
ADAMTS14	-0.529125
DYDC2	-0.215166666666667
ATP6AP1	0.1861
NR1H2	0.549666666666667
PDK2	-0.0595
C3orf17	-0.4895
SLC38A2	-0.942571428571429
SLC25A29	-0.738166666666667
C15orf29	0.26375
ADAM9	0.4375
TMUB2	0.234625
GPR176	-0.23375
AGK	-0.79725
MCCD1	0.39625
NDUFA4	-0.48575
TMEM146	-0.357666666666667
DUSP1	0.3245
UNQ6975	0.3695
EMX2OS	3.17125
INSM2	-0.2295
LUZP4	-0.14125
SETD6	-0.5855
P2RY2	3.54625
SLC45A2	-1.671
RABGAP1	0.3805
UBXD5	-0.730875
GPRC5A	-0.5016
PAK3	0.1225
LOC63920	-1.47125
TGFBR1	1.237
KRTAP6-3	1.191
SFMBT2	-0.451
CDC42	0.249875
C11orf35	0.195
TTLL2	-0.1555
UACA	0.153916666666667
CD97	-0.074
SETD5	0.135
NINJ2	-0.2675
PTER	1.82016666666667
POMGNT1	0.03025
KRTAP4-2	0.1325
ECGF1	3.231
HRB	0.0118181818181818
ATP1B2	-0.4887
LOC400506	-0.22625
COL4A3BP	-0.06775
C6orf97	-2.50925
GRHPR	0.2365
TAS2R1	0.1985
SEMA7A	-0.1135
EDF1	-0.14925
ODF2L	0.5143
PCID2	-0.757
GTF2H4	0.199833333333333
ZCCHC3	-0.80675
CGB2	-0.159333333333333
NEUROD1	-0.4905
C20orf75	-0.225
RP5-1054A22.3	2.47033333333333
IFNA5	0.014
ZNF134	0.408583333333333
MGC119295	-0.9762
ZSWIM6	-0.4165
SMEK1	0.176333333333333
PCGF2	-0.060625
C1orf102	0.409
CYP2A13	0.732
KCNH6	-1.3728
MDM1	0.363
ALDH7A1	-0.390333333333333
C9orf75	0.38475
VDAC3	-0.39725
OR51T1	0.0795
EIF3F	-0.9605
KCNJ10	-0.185
LENG8	0.2845
EDEM2	0.4945
CCNJL	-0.992166666666667
DHX37	-0.1835
CRYGN	0.959
AATF	-0.011875
ZNF630	0.122375
E2F5	-0.43
WFDC13	-0.68325
FTSJ3	-0.785666666666667
C4orf33	-0.2065
LHFPL4	-2.73875
C19orf56	-0.591
SMAD4	0.58
AFM	-0.5095
G0S2	0.64325
FCHSD2	0.5561
RRP1B	-0.5922
EEF1B2	-1.06416666666667
STAT6	0.4695
ZNF195	-1.00825
GNL1	-0.2165
ZNRF2	0.827
PER3	0.0605
ASB16	0.4325
C10orf10	2.48007142857143
ADCY8	-3.08483333333333
C9orf58	-0.919333333333333
ARMC10	-0.260166666666667
PSG1	-1.2385
DHX34	0.37975
VARS2	-0.542625
NFIC	0.28725
ITPR2	-0.78025
AGXT2	0.379333333333333
OR6K3	-0.0095
H2AFZ	-0.460583333333333
MLLT3	-0.104583333333333
COX4I2	1.263
CCNT2	-0.4685
PLK4	-0.99
NUMBL	0.138333333333333
MED16	0.13825
PLEKHQ1	1.86225
GOSR1	0.116944444444444
BTG4	-0.21275
RPL30	0.38375
IGSF5	1.01025
IGFL2	1.27066666666667
ELMOD2	0.253833333333333
SHC3	2.39516666666667
HAVCR1	-0.935
DYNC2H1	-0.946375
RNF5	-0.162833333333333
C2orf7	0.08325
NLF1	1.492
KLHL25	0.558
LRP10	0.549
KRI1	-0.279
PUS7L	-0.551833333333333
MGMT	0.21225
HOXD1	-1.63816666666667
CSH1	0.2299
ATG16L2	-1.4565
FLJ44635	-0.5595
CHODL	3.25125
EXOSC8	-0.6705
SLC28A1	1.0475
MYO7B	-0.864166666666667
SEH1L	-0.0831
MTNR1A	0.2415
TSPAN5	0.966666666666667
CDC45L	-2.16383333333333
AMIGO1	0.061
ATAD3A	-0.283875
OSGIN2	0.714333333333333
PDIK1L	0.0576666666666666
DARC	1.840125
PIPSL	1.0555
SHMT1	0.192
CRISP3	0.224
POPDC2	1.42466666666667
ZRANB2	-0.853333333333333
FBXL8	1.2055
TRIP13	-0.144272727272727
EIF5AL1	0.1505
POU5F1P3	-4.50483333333333
IL6	-0.46
CXorf38	-0.244833333333333
IFNA16	-0.185
FBXL2	-0.243166666666667
BRD1	0.3005
STATH	0.361
FBXO44	0.332833333333333
MCCC2	-1.253
CDC2	-0.752
C5orf23	2.84925
IVD	-1.018
C10orf122	-1.04275
MSL3L1	1.3201
MVP	1.04125
EPOR	-1.2463
ZMYM1	-0.542
BCL7C	1.41116666666667
PSTPIP2	2.596
LYPD1	0.055625
OR8G5	0.22
ZP3	-0.189166666666667
BCAS4	-0.1115
EDG6	2.994
ISY1	-0.33125
PRAMEF2	-1.62275
CUL1	-0.627
RNF213	1.8825
CCRK	0.24075
DHX9	-0.292625
C13orf29	1.7
NCKAP1	0.731666666666667
MRPL43	0.0704285714285714
XPR1	0.00949999999999998
PKN2	0.8629
PODNL1	0.831
ZNF333	0.147875
DALRD3	-0.0575
OPN1SW	0.3015
BTBD6	0.82475
C11orf82	-0.9
OR5P3	0.4355
DUSP11	0.09725
L1CAM	-0.4136
NEK11	1.12783333333333
OR7E91P	2.1885
CNTN3	2.1208
CREB3L2	1.088
ZBTB37	0.5805
KIAA1324L	0.0585
NDUFB10	0.183833333333333
NUDT2	-0.634
GTPBP8	-0.22725
CACNA1D	-0.538
PRKAA2	0.221333333333333
PRDM8	0.246
MGC16075	1.354
KRT14	3.26942857142857
PP8961	0.636625
MRPL18	-0.519
ABCG2	-2.8845
PACRG	1.3545
BBS2	-1.36975
KREMEN2	-0.4785
FBXO21	0.188
HNRPUL1	0.794083333333333
GRB10	-0.10325
CLSTN1	0.755125
LMAN2	-0.2735
C17orf61	-0.91025
NIPSNAP3A	0.636
INSIG2	-0.681833333333333
PCDHB7	1.22883333333333
STXBP2	0.553125
CMAH	0.20025
SEMA5B	-0.36
ZNF155	0.346333333333333
COQ6	-0.798833333333333
PRPF4	-0.121
TSPAN15	0.9177
VN1R5	0.2715
LATS2	0.8105
SELK	0.6895
PGK2	-0.8855
MS4A1	0.667
TYW3	-0.6057
KRTAP5-1	1.64975
RCCD1	-0.678
BTN1A1	0.2705
DDX28	-0.014
TMEM65	2.10325
LOC92345	0.0225
TTC31	-0.35975
WDR46	-0.636666666666667
CHP2	-1.44516666666667
LSP1	1.297
ZNF542	0.37075
EXOSC1	-0.4605
ARHGAP18	-0.13
LRRTM4	-1.209875
MAOB	3.94641666666667
CACNB4	-1.78125
MGC33846	0.8275
RANBP3L	-0.791875
ATP5L	-0.212125
ONECUT1	-2.899
NUDT9	-0.44325
TMEM149	2.0115
STX17	0.71275
IGSF10	-3.1935
TMPRSS9	-0.0585
BMPR2	0.875166666666667
ALLC	-1.103
KLF7	0.61225
GCC1	0.7012
TIMM9	-0.76825
CDO1	-0.758666666666667
MGC10701	0.2045
IFI6	3.36883333333333
FRMD8	1.06975
MGAT2	0.1325
WBP5	-0.0703333333333333
CNIH2	1.219
KIAA0907	-0.58
KCNH8	-0.3445
CTSG	-2.175
GRIK1	-0.569666666666667
CUL5	0.94775
FRMD1	0.9895
OR9A4	0.6365
SYT6	-1.71425
FOXD4L2	-1.728
ANAPC2	-0.639666666666667
OPN5	-0.3315
TAF13	0.00525
LYG2	-0.7275
GGNBP1	-0.1025
C11orf40	0.6575
OTX2	-1.611
REG4	0.305666666666667
EIF5	-0.7251875
PALB2	-0.60125
SEPSECS	-0.909
RNASE3	-0.112
TRIM49	-2.2595
POLR2K	0.6535
GPR42	0.423
C8B	-2.812
SASS6	-0.32925
PREB	0.108166666666667
OR3A3	0.442
TUBA8	1.427625
IGLV2-14	3.2045
STIL	-0.46025
ANKFN1	-1.4575
NME7	-0.41725
HOXC12	4.6615
UBE2C	0.3285
FHOD1	-0.70475
CDK2AP1	1.49075
OR6K2	0.215
DHPS	-0.8825
RPL5	-0.567
TRGV5	0.7875
LOC541472	0.133
HCCS	0.7982
DENND1B	1.0375
LHX3	0.408
OR5D16	0.303
CXorf57	-1.0625
IRF2BP1	0.99275
NDST2	0.683166666666667
LCE3D	0.0775
BOLL	0.073
SYT3	-1.01675
PIH1D2	-0.12175
C20orf7	-1.00683333333333
IL1R2	2.276
SLAMF9	0.7425
PPME1	0.317375
PIK3CA	0.33025
TRAPPC1	0.08825
COLEC10	-1.50425
SLC9A6	-0.0578333333333333
PDDC1	-0.715916666666667
CCDC53	-0.17
GK3P	-0.379
DAZL	-0.85425
BRI3	0.68625
SDK1	-0.189625
CYP2C18	0.3895
IFI44L	4.52475
RPL3L	0.2055
FUT9	1.99566666666667
KIFC2	0.0768333333333333
PMP2	-0.39975
SLC4A9	-0.7815
PLAG1	-1.39483333333333
MYCBP2	0.0235
OR4E2	0.3885
CCDC65	0.31025
C16orf82	0.291125
ENTPD4	-0.271875
BRP44L	0.0975
PMP22CD	-0.29525
TMCO4	1.5335
KCNN1	-1.518
WDR35	-0.207
CCDC80	1.865125
C3orf31	-1.28675
SLC7A9	-1.463
TMEM190	-1.451
DBC1	0.248833333333333
FADS3	-0.0563333333333333
PDZD8	-0.870333333333333
GRM5	0.191
AZGP1	0.3633
PEX3	-0.186
MED1	0.0990714285714286
ATG4C	-1.05016666666667
HNRPH3	-1.145
FAM109B	2.46175
C4orf17	0.0955
CA10	-0.705
OPRD1	-0.089
CCL16	-1.4895
SACM1L	-1.46075
CST6	5.69225
CD63	0.423875
LGI1	-2.12175
ZNF784	1.0115
CRYBB1	-1.3035
CX3CL1	1.3336
TOP2A	-0.878875
GYPB	-3.75016666666667
GADD45GIP1	-0.621
FEN1	-0.363625
IGF1R	-2.1729375
WDR72	-1.27716666666667
PURG	-2.03866666666667
DEFB126	0.59725
PKD1L1	0.41775
CAV1	-1.4385
GNPDA2	-0.1116
DGAT2	0.878875
NLGN1	-1.789
STRBP	-0.412
HPRT1	0.0241666666666667
FANCI	-0.98775
PSMA7	0.689375
DBF4B	-0.683
TTF1	-0.97275
RAD54L	-1.13975
ELOF1	-0.3915
PLAGL2	0.379375
ZNF256	1.12575
HMGCL	0.05575
MSI2	-0.750833333333333
RPESP	2.35483333333333
C11orf60	0.024
ABCD1	0.86
ACAA1	0.3703
SPARCL1	4.49771428571429
IL6ST	-0.9206
ZNF319	0.75825
TMEM109	0.5248
FAM90A1	1.231
IL22RA1	-0.1725
ATP4B	0.1995
TEC	-0.7215
C7orf30	-0.79475
TXNDC2	-0.6385
ABCB4	-0.5095
KIAA1191	0.041
C9orf38	-0.171
SFTPB	1.13275
CNTNAP2	-1.68941666666667
FRK	1.722
TBX19	1.441
CHD4	-0.36125
C6orf26	-1.879
MOSC2	0.83775
IKBKE	0.69775
HIF1A	-0.6835
LOC595101	-0.2035
RELA	0.664166666666667
TMEM16B	-2.0525
ABHD12B	-2.318
TSEN34	1.8025
KIF18A	-1.15925
TXNDC9	0.564166666666667
SPATA2L	0.813
SEMA4G	-0.8775
C21orf91	0.737125
MATN1	0.1015
KCNIP4	0.1345
TUSC1	2.293375
OR4C15	0.431
ARMCX6	-0.0560833333333333
WBSCR27	-1.81433333333333
OR52I2	0.433
KIAA1604	-0.17225
DYNC1I1	-1.086125
PPP4C	0.17675
SLC47A2	-2.2265
TREH	-0.287125
CD48	2.005
ST14	2.57166666666667
PKN1	0.000749999999999995
SPON2	3.32
XBP1	0.161666666666667
SFRS12	-1.189
EFCAB6	-0.083
SELT	0.279
SLC39A2	2.1625
ERF	-0.478833333333333
ARL3	0.28225
SURF6	-0.3333
MLLT10	0.0544761904761905
FLJ11171	0.249666666666667
TDGF1	-4.61466666666667
ERCC6	-0.10675
EIF2AK4	-0.099125
BAZ1A	-0.200666666666667
LRRN3	-0.678833333333333
TMC3	0.155
EFTUD1	-0.40025
PTPRO	1.50583333333333
CLEC12A	1.393125
ACBD4	0.02775
ZDHHC14	-0.408
OTUD7B	1.71225
ACTB	1.4026875
MSRA	0.44225
LCE5A	1.7885
IFI35	1.04625
BSCL2	0.3215
ANKRD12	-0.1185
CFHR2	0.45325
RGAG1	-0.592
HSFY1	0.025
SLC30A5	-1.13958333333333
IMPG1	-0.0535
GPR109A	0.6275
ZNF185	1.47975
IYD	0.20275
NPCDR1	0.0605
SERPINA13	0.262
HMGCLL1	-0.18725
NEUROG1	1.42216666666667
UBQLN1	0.156875
LIN37	0.9115
SOCS2	-3.5895
DSCR4	-2.11575
XKR6	-1.37575
GPR142	0.659
KRTAP13-3	0.148
CCDC15	-2.699
MOS	0.0805
CD1E	-2.0045
OFCC1	0.300833333333333
FAM83D	0.413
SRFBP1	-0.63425
C9orf96	-0.155
DHDH	1.86075
CCDC90A	0.195
RABL3	-0.11815
CD320	-1.5705
ANGEL2	-0.0384166666666667
MRPL21	-0.202
SMG6	0.2145
INSR	0.53375
FLJ14816	-1.298
GLRB	-1.13583333333333
C9orf89	0.234
CIZ1	0.089125
URG4	-0.00316666666666667
LRDD	-1.17416666666667
CBY1	0.0773333333333333
NFX1	-0.30775
MTERFD2	-1.05978571428571
C19orf23	0.6815
PGC	-2.756
IER3IP1	0.00899999999999999
RASAL2	1.62191666666667
C1orf89	-0.6175
SYNJ1	-0.6885
NFKBIE	1.46025
FLJ40125	-0.9455
TCEB2	0.2597
NOG	-1.482
POLR2J2	-0.956666666666667
HLA-B	4.12275
PCDHA1	-0.258
PPP2R2B	-0.9495
ARHGEF17	0.823666666666667
TCF7L2	1.26357142857143
CHD5	0.497166666666667
ZNF431	-1.161375
TBC1D25	-0.3635
ZNF800	-0.09975
SCUBE2	-1.68
MYCBP	-0.0708333333333333
GPX5	0.5965
C6orf129	0.731333333333333
QSER1	0.0493333333333333
ULK2	1.9385
PIGO	-0.112833333333333
NRCAM	-2.87442857142857
SLC35E3	-0.12975
CSRP2	1.0835
HYPE	0.7785
MAPK15	0.216166666666667
MGC14327	0.14925
TIMM13	-0.738666666666667
ZNF462	1.07
GBA3	0.54075
TEX13A	0.2835
MCM6	-0.217
MTRF1	-1.493875
ABCA7	-0.934
EIF4A2	-1.245
ZC3H10	0.5606
RPGR	-0.891166666666667
C20orf94	-0.05325
RP1L1	0.939
GPR125	-0.236875
USP22	0.468357142857143
OR1L4	0.3045
MLZE	5.1265
FLJ32065	-0.12
PTCD1	-0.4385
CRTAC1	-0.677833333333333
BXDC2	-1.194
C18orf1	0.8705
FAM107A	3.85014285714286
EFNA3	0.99775
P18SRP	-0.6863
CAMKK2	1.27283333333333
KIAA0649	-0.635
NES	1.13066666666667
HS6ST3	-0.79175
PON2	-0.96225
TCP11L2	-0.646
CLEC4A	2.63875
PRR12	0.238
MLXIPL	-1.3045
C2orf50	0.676
ZNF28	0.687
ENC1	0.7985
MAP2K1	-0.4695
FKSG2	-0.11675
KIAA0430	0.61275
PTP4A1	-0.882944444444445
GPR156	1.8325
GTF3C6	0.10975
UBR2	0.1214
LOC388272	-0.7
MAK	0.1975
ACOT4	2.197
STC2	-2.05325
PIGW	-1.159875
SAE1	0.11775
COL6A1	1.36222727272727
OAZ1	0.229666666666667
STMN4	0.4475
EDG3	0.1745
SGCE	-0.373
IL11	-1.35033333333333
PRSS8	2.219625
YIPF5	0.3715
WNT4	2.588
CSN2	0.429333333333333
TCF7	-2.42775
TDO2	2.333
SAMD9	1.147875
S100A7A	-0.619
MMRN1	0.6955
GKAP1	-1.2935
AKR1C3	-2.324875
RNF19A	1.2125
GMDS	1.3555
YKT6	0.092375
SPARC	1.4201
C12orf31	0.14425
UBE2V2	-0.232333333333333
FBXL18	-0.5135
KIAA0460	1.07525
ADAM22	-1.172
SERPINC1	-5.07075
KCTD21	0.321
MYOHD1	-1.2895
ZNF37A	-0.339333333333333
GTF3C1	0.0575
CTSZ	2.92225
PRNPIP	-0.104375
DRD1IP	0.29925
NR1I2	-2.42933333333333
ZNF266	-0.4999
SPAG4L	0.249
COX4NB	-0.12525
SAPS1	0.897666666666667
APOA1	-3.559375
TATDN1	-0.4455
C10orf82	-2.98925
KPNB1	-0.34975
FOXO3	1.09166666666667
CRYBB2	-1.24
ZBTB5	-0.0451666666666667
SLC25A38	-0.77225
DCTN2	-0.0648333333333333
IFT20	-0.055
CTHRC1	2.649
C1orf31	-0.27425
UHRF1	-0.5611875
GPC6	1.6435
C10orf54	2.38075
MCF2L2	0.0491666666666667
WNT9B	0.08375
OLA1	-0.672125
FAM120B	-0.586
TTLL10	0.2355
CYorf15A	-4.65275
RELN	-2.3913
SCN2B	-0.0993333333333333
MFHAS1	0.9855
NKX3-2	-1.124
RASGRF2	0.3345
SSBP1	-0.699
KPNA6	-0.138
LOC389118	-0.276
HS3ST4	-1.1079
SUPT7L	-0.184
FLJ32658	-1.55725
IGFBPL1	1.0715
KIAA1641	-0.6368
SHKBP1	0.983333333333333
CSF1R	4.98775
NAGK	1.14425
MYL2	1.1535
HIST1H4C	-0.868833333333333
TOMM7	-0.64825
ADAMTSL3	2.6847
TNFSF14	-0.0455
PRRT2	-1.05575
VTA1	-0.36825
AOAH	3.5
CRISPLD2	2.00492857142857
PNN	-1.0107
TA-NFKBH	0.285
ESPN	-0.4025
RBM43	0.0375
KIAA1267	0.281
DDX3X	0.154166666666667
KIAA1576	-3.61625
PLXDC1	4.25033333333333
FLJ25801	-3.955
HNRNPL	0.059
RUNDC3A	0.526833333333333
CASP12	-0.089
SH2D5	-1.056875
RPL26L1	-0.4955
OR51A7	0.419
HDC	1.358
C2orf16	0.406166666666667
SYTL3	2.989
GOLGA4	-0.0343125
NOTCH1	0.570166666666667
ATPAF2	0.85125
ECD	-0.2525
SSX5	-2.0055
SNAP91	0.647
OCA2	-3.17725
PNPO	0.0841666666666667
DAPK1	0.499666666666667
PINX1	-0.398333333333333
SELENBP1	-0.238
NEK3	-0.2625
TMED4	-0.0583571428571428
SSTR4	-0.033
FOSL1	-0.8914
CD40LG	0.7545
CES1	-1.09908333333333
DCI	-0.165833333333333
B3GAT3	0.328833333333333
STK17B	1.36225
CNTN6	0.139
CYP3A4	-2.2915
MBOAT2	1.4915
PISD	-0.685625
USP1	0.2185
PYDC1	0.832833333333333
CENPM	-0.8185
SAR1B	-0.27175
TTC7B	-0.234625
DP58	-0.5815
GPC1	-0.32225
RBL1	-2.23575
TMEM137	-1.96083333333333
TOB1	0.563916666666667
TCEAL1	-0.968833333333333
CENPF	-0.197909090909091
C6	1.78333333333333
PRSS1	-3.685
PPIL6	0.232166666666667
C6orf124	-1.571
ODZ4	0.640166666666667
SNCB	0.05975
NDUFB9	0.594
CNOT6L	0.355333333333333
S100A9	4.5385
TRIM50	-0.0845
KCTD1	1.799
WDR63	-0.42275
SPEF2	0.194125
RNGTT	-0.00116666666666666
CXorf22	0.922
KCNK16	0.032
CEP250	-0.996375
ATPBD1B	-0.1045
KCNJ2	3.56
MT1B	0.048
ZNF684	-1.0385
SLC4A1	0.374
PDHA1	0.65775
ZNF492	-0.841625
TKT	-0.70625
BYSL	0.18175
RNF38	0.349
AHDC1	-0.4505
KLHL2	0.146125
CMTM8	0.29
DMP1	-0.2415
HERPUD2	0.014125
CRTAM	3.17133333333333
ZNF572	0.55
TMEM16J	-0.7585
HSD17B2	-2.0145
UBE2G1	-0.33
AHSA2	-2.2395
PELI2	-1.017
TPX2	0.379
ATP9B	0.325166666666667
DAZAP1	0.606125
HMGCS2	0.0198333333333334
C17orf38	0.61175
B9D1	-0.48475
NKX2-5	-0.791333333333334
KIAA1276	-0.25675
LILRB2	3.856
CSTF1	-0.449666666666667
BTN2A1	-0.096
C15orf48	4.70725
IGF2BP3	-2.2205
FAM113B	1.3315
HRG	0.424857142857143
